Filename,Leading,Trailing,RecLength,item,participant,Q_condition,GP_condition,Filler
17.6EQY_r1.wav,2600,0,5650,6,17,True,True,False
17.6EQY_r2.wav,13150,0,14600,6,17,True,True,False
17.7EDY_r1.wav,450,950,7450,7,17,False,True,False
17.7EDY_r2.wav,6550,2550,15950,7,17,False,True,False
17.8EDY_r1.wav,1600,3050,6900,8,17,False,True,False
17.8EDY_r2.wav,10000,1200,13600,8,17,False,True,False
17.9EDN_r1.wav,3300,950,7450,9,17,False,False,False
17.9EDN_r2.wav,-1,-1,-1,9,17,False,False,False
19.10EQY_r1.wav,2200,1850,7100,10,19,True,True,False
19.10EQY_r2.wav,34550,3750,41800,10,19,True,True,False
19.11EDN_r1.wav,2300,2900,8150,11,19,False,False,False
19.11EDN_r2.wav,5650,1900,9750,11,19,False,False,False
19.12EDY_r1.wav,2300,3250,6800,12,19,False,True,False
19.12EDY_r2.wav,9300,0,12100,12,19,False,True,False
19.13EDN_r1.wav,-1,-1,-1,13,19,False,False,False
19.13EDN_r2.wav,-1,-1,-1,13,19,False,False,False
19.14EQN_r1.wav,-1,-1,-1,14,19,True,False,False
19.14EQN_r2.wav,16400,1400,19950,14,19,True,False,False
19.15EDY_r1.wav,1800,1250,6200,15,19,False,True,False
19.15EDY_r2.wav,9450,0,15150,15,19,False,True,False
19.16EQN_r1.wav,400,0,6300,16,19,True,False,False
19.16EQN_r2.wav,2200,15900,20500,16,19,True,False,False
19.17FDY_r1.wav,-1,-1,-1,17,19,False,True,True
19.17FDY_r2.wav,1250,1200,15150,17,19,False,True,True
19.18FDY_r1.wav,400,1700,7000,18,19,False,True,True
19.18FDY_r2.wav,8200,0,12450,18,19,False,True,True
19.19FDY_r1.wav,-1,-1,-1,19,19,False,True,True
19.19FDY_r2.wav,6200,11300,19000,19,19,False,True,True
19.1EDY_r1.wav,-1,-1,-1,1,19,False,True,False
19.1EDY_r2.wav,16100,9500,27550,1,19,False,True,False
19.20FDY_r1.wav,850,1300,6900,20,19,False,True,True
19.20FDY_r2.wav,5150,4900,20700,20,19,False,True,True
19.21FDY_r1.wav,750,0,6550,21,19,False,True,True
19.21FDY_r2.wav,22300,3350,28300,21,19,False,True,True
19.22FDY_r1.wav,3250,1950,7250,22,19,False,True,True
19.22FDY_r2.wav,13900,950,16850,22,19,False,True,True
19.23FDY_r1.wav,2050,1500,6000,23,19,False,True,True
19.23FDY_r2.wav,8150,0,13000,23,19,False,True,True
19.24FDY_r1.wav,2250,700,5400,24,19,False,True,True
19.24FDY_r2.wav,18100,0,24700,24,19,False,True,True
19.25FQY_r1.wav,-1,-1,-1,25,19,True,True,True
19.25FQY_r2.wav,17100,1000,21500,25,19,True,True,True
19.26FDY_r1.wav,6350,0,7800,26,19,False,True,True
19.26FDY_r2.wav,17050,10600,29350,26,19,False,True,True
19.27FDY_r1.wav,1500,3650,8600,27,19,False,True,True
19.27FDY_r2.wav,14850,1700,19700,27,19,False,True,True
19.28FDY_r1.wav,700,0,5650,28,19,False,True,True
19.28FDY_r2.wav,6300,3150,15500,28,19,False,True,True
19.29FDY_r1.wav,1150,1850,7100,29,19,False,True,True
19.29FDY_r2.wav,16400,600,26750,29,19,False,True,True
19.2EQY_r1.wav,5950,0,7700,2,19,True,True,False
19.2EQY_r2.wav,16200,2050,21500,2,19,True,True,False
19.30FQY_r1.wav,-1,-1,-1,30,19,True,True,True
19.30FQY_r2.wav,21350,1100,26850,30,19,True,True,True
19.31FQY_r1.wav,2100,950,7100,31,19,True,True,True
19.31FQY_r2.wav,16650,18450,36600,31,19,True,True,True
19.32FQY_r1.wav,-1,-1,-1,32,19,True,True,True
19.32FQY_r2.wav,8350,3400,13800,32,19,True,True,True
19.33FQN_r1.wav,1000,3150,7000,33,19,True,False,True
19.33FQN_r2.wav,17250,2650,22200,33,19,True,False,True
19.34FDN_r1.wav,3000,950,6550,34,19,False,False,True
19.34FDN_r2.wav,24450,1250,29800,34,19,False,False,True
19.35FQN_r1.wav,1200,0,5650,35,19,True,False,True
19.35FQN_r2.wav,-1,-1,-1,35,19,True,False,True
19.36FDN_r1.wav,450,0,6200,36,19,False,False,True
19.36FDN_r2.wav,7700,1700,12100,36,19,False,False,True
19.37FQN_r1.wav,2200,1900,6550,37,19,True,False,True
19.37FQN_r2.wav,8850,1600,15050,37,19,True,False,True
19.38FQN_r1.wav,2750,1750,6900,38,19,True,False,True
19.38FQN_r2.wav,10000,6750,19800,38,19,True,False,True
19.39FQN_r1.wav,800,2700,6800,39,19,True,False,True
19.39FQN_r2.wav,13750,3350,19600,39,19,True,False,True
19.3EQY_r1.wav,600,0,6450,3,19,True,True,False
19.3EQY_r2.wav,12750,1750,17750,3,19,True,True,False
19.40FQN_r1.wav,1600,1550,7250,40,19,True,False,True
19.40FQN_r2.wav,20500,1900,24000,40,19,True,False,True
19.41FQN_r1.wav,-1,-1,-1,41,19,True,False,True
19.41FQN_r2.wav,12600,1750,16300,41,19,True,False,True
19.42FQN_r1.wav,2150,0,7250,42,19,True,False,True
19.42FQN_r2.wav,17300,950,23800,42,19,True,False,True
19.43FQN_r1.wav,550,1150,5650,43,19,True,False,True
19.43FQN_r2.wav,2100,13950,19800,43,19,True,False,True
19.44FDN_r1.wav,2350,800,6100,44,19,False,False,True
19.44FDN_r2.wav,11200,3150,16550,44,19,False,False,True
19.45FDN_r1.wav,-1,-1,-1,45,19,False,False,True
19.45FDN_r2.wav,13150,950,16400,45,19,False,False,True
19.46FQN_r1.wav,900,900,7450,46,19,True,False,True
19.46FQN_r2.wav,9500,700,14250,46,19,True,False,True
19.47FQN_r1.wav,1200,1900,6300,47,19,True,False,True
19.47FQN_r2.wav,2550,1100,17200,47,19,True,False,True
19.48FQN_r1.wav,750,2850,8250,48,19,True,False,True
19.48FQN_r2.wav,17000,1400,23100,48,19,True,False,True
19.4EQN_r1.wav,4050,0,6900,4,19,True,False,False
19.4EQN_r2.wav,9700,17600,28750,4,19,True,False,False
19.5EQY_r1.wav,-1,-1,-1,5,19,True,True,False
19.5EQY_r2.wav,6200,22800,37050,5,19,True,True,False
19.6EQN_r1.wav,2000,1000,5750,6,19,True,False,False
19.6EQN_r2.wav,9800,800,13800,6,19,True,False,False
19.7EDN_r1.wav,2250,3150,8350,7,19,False,False,False
19.7EDN_r2.wav,13300,450,18450,7,19,False,False,False
19.8EDN_r1.wav,1850,0,6550,8,19,False,False,False
19.8EDN_r2.wav,6550,2950,11900,8,19,False,False,False
19.9EDY_r1.wav,-1,-1,-1,9,19,False,True,False
19.9EDY_r2.wav,10700,2800,19350,9,19,False,True,False
2.10EDY_r1.wav,550,1000,4500,10,2,False,True,False
2.10EDY_r2.wav,6550,550,8800,10,2,False,True,False
2.11EQN_r1.wav,-1,-1,-1,11,2,True,False,False
2.11EQN_r2.wav,3650,0,6000,11,2,True,False,False
2.12EQY_r1.wav,1300,850,4500,12,2,True,True,False
2.12EQY_r2.wav,5400,1050,8800,12,2,True,True,False
2.13EQN_r1.wav,650,450,3850,13,2,True,False,False
2.13EQN_r2.wav,5650,0,7550,13,2,True,False,False
2.14EDN_r1.wav,600,600,3850,14,2,False,False,False
2.14EDN_r2.wav,3950,750,7900,14,2,False,False,False
2.15EQY_r1.wav,450,0,3950,15,2,True,True,False
2.15EQY_r2.wav,7850,700,10050,15,2,True,True,False
2.16EDN_r1.wav,-1,-1,-1,16,2,False,False,False
2.16EDN_r2.wav,3900,700,7700,16,2,False,False,False
2.17FQY_r1.wav,700,900,4500,17,2,True,True,True
2.17FQY_r2.wav,5000,900,8950,17,2,True,True,True
2.18FQY_r1.wav,850,800,5100,18,2,True,True,True
2.18FQY_r2.wav,6050,900,10650,18,2,True,True,True
2.19FQY_r1.wav,600,1150,4600,19,2,True,True,True
2.19FQY_r2.wav,5450,650,7550,19,2,True,True,True
2.1EQY_r1.wav,1400,500,4500,1,2,True,True,False
2.1EQY_r2.wav,6750,950,10200,1,2,True,True,False
2.20FQY_r1.wav,2350,1600,5650,20,2,True,True,True
2.20FQY_r2.wav,5900,850,10500,20,2,True,True,True
2.21FQY_r1.wav,2550,650,4400,21,2,True,True,True
2.21FQY_r2.wav,4500,1550,9600,21,2,True,True,True
2.22FQY_r1.wav,2400,750,4500,22,2,True,True,True
2.22FQY_r2.wav,5900,750,10050,22,2,True,True,True
2.23FQY_r1.wav,700,950,4400,23,2,True,True,True
2.23FQY_r2.wav,5550,950,8350,23,2,True,True,True
2.24FQY_r1.wav,350,550,3850,24,2,True,True,True
2.24FQY_r2.wav,5350,750,8800,24,2,True,True,True
2.25FDY_r1.wav,1900,350,4400,25,2,False,True,True
2.25FDY_r2.wav,4550,0,8250,25,2,False,True,True
2.26FQY_r1.wav,1650,0,3700,26,2,True,True,True
2.26FQY_r2.wav,6900,5350,13700,26,2,True,True,True
2.27FQY_r1.wav,1450,1700,5400,27,2,True,True,True
2.27FQY_r2.wav,8200,950,10750,27,2,True,True,True
2.28FQY_r1.wav,2450,750,4500,28,2,True,True,True
2.28FQY_r2.wav,3550,600,7250,28,2,True,True,True
2.29FQY_r1.wav,2700,0,4950,29,2,True,True,True
2.29FQY_r2.wav,6300,550,10500,29,2,True,True,True
2.2EDY_r1.wav,800,0,4400,2,2,False,True,False
2.2EDY_r2.wav,7300,0,10200,2,2,False,True,False
2.30FDY_r1.wav,750,450,4150,30,2,False,True,True
2.30FDY_r2.wav,6650,950,10200,30,2,False,True,True
2.31FDY_r1.wav,1750,1200,4300,31,2,False,True,True
2.31FDY_r2.wav,7550,1350,10050,31,2,False,True,True
2.32FDY_r1.wav,2000,600,3950,32,2,False,True,True
2.32FDY_r2.wav,6950,1050,9600,32,2,False,True,True
2.33FDN_r1.wav,800,650,4300,33,2,False,False,True
2.33FDN_r2.wav,7550,400,10050,33,2,False,False,True
2.34FQN_r1.wav,2050,800,4600,34,2,True,False,True
2.34FQN_r2.wav,6150,750,8800,34,2,True,False,True
2.35FDN_r1.wav,1450,0,3950,35,2,False,False,True
2.35FDN_r2.wav,5400,600,7900,35,2,False,False,True
2.36FQN_r1.wav,1600,1000,4300,36,2,True,False,True
2.36FQN_r2.wav,5750,800,8700,36,2,True,False,True
2.37FDN_r1.wav,1900,400,3850,37,2,False,False,True
2.37FDN_r2.wav,4250,600,7000,37,2,False,False,True
2.38FDN_r1.wav,850,700,4750,38,2,False,False,True
2.38FDN_r2.wav,6950,500,9950,38,2,False,False,True
2.39FDN_r1.wav,1600,350,3250,39,2,False,False,True
2.39FDN_r2.wav,5400,700,7350,39,2,False,False,True
2.3EDY_r1.wav,900,500,4950,3,2,False,True,False
2.3EDY_r2.wav,5900,1200,10750,3,2,False,True,False
2.40FDN_r1.wav,800,0,4050,40,2,False,False,True
2.40FDN_r2.wav,4500,750,7350,40,2,False,False,True
2.41FDN_r1.wav,2150,1250,4600,41,2,False,False,True
2.41FDN_r2.wav,4200,2300,9500,41,2,False,False,True
2.42FDN_r1.wav,750,1000,5100,42,2,False,False,True
2.42FDN_r2.wav,5700,0,9400,42,2,False,False,True
2.43FDN_r1.wav,650,1350,4400,43,2,False,False,True
2.43FDN_r2.wav,2600,400,5850,43,2,False,False,True
2.44FQN_r1.wav,1950,2450,6000,44,2,True,False,True
2.44FQN_r2.wav,5850,950,9750,44,2,True,False,True
2.45FQN_r1.wav,1050,0,4150,45,2,True,False,True
2.45FQN_r2.wav,4150,400,8150,45,2,True,False,True
2.46FDN_r1.wav,1550,1550,5550,46,2,False,False,True
2.46FDN_r2.wav,6300,800,9600,46,2,False,False,True
2.47FDN_r1.wav,1500,550,3950,47,2,False,False,True
2.47FDN_r2.wav,4150,700,8000,47,2,False,False,True
2.48FDN_r1.wav,700,0,4050,48,2,False,False,True
2.48FDN_r2.wav,3150,550,7000,48,2,False,False,True
2.4EDN_r1.wav,700,2600,5650,4,2,False,False,False
2.4EDN_r2.wav,6350,850,9500,4,2,False,False,False
2.5EDY_r1.wav,1400,550,3950,5,2,False,True,False
2.5EDY_r2.wav,7350,1050,10500,5,2,False,True,False
2.6EDN_r1.wav,1200,1500,4600,6,2,False,False,False
2.6EDN_r2.wav,5400,1150,9250,6,2,False,False,False
2.7EQN_r1.wav,-1,-1,-1,7,2,True,False,False
2.7EQN_r2.wav,5800,0,7800,7,2,True,False,False
2.8EQN_r1.wav,1450,0,4150,8,2,True,False,False
2.8EQN_r2.wav,6500,600,9050,8,2,True,False,False
2.9EQY_r1.wav,1850,1100,4850,9,2,True,True,False
2.9EQY_r2.wav,7100,1400,10300,9,2,True,True,False
20.10EDN_r1.wav,1500,800,4850,10,20,False,False,False
20.10EDN_r2.wav,8700,6250,16650,10,20,False,False,False
20.11EQY_r1.wav,-1,-1,-1,11,20,True,True,False
20.11EQY_r2.wav,9250,0,15300,11,20,True,True,False
20.12EQN_r1.wav,-1,-1,-1,12,20,True,False,False
20.12EQN_r2.wav,2400,14650,23200,12,20,True,False,False
20.13EQY_r1.wav,2250,500,4950,13,20,True,True,False
20.13EQY_r2.wav,9550,2400,13450,13,20,True,True,False
20.14EDY_r1.wav,1350,1600,5650,14,20,False,True,False
20.14EDY_r2.wav,7100,2300,12650,14,20,False,True,False
20.15EQN_r1.wav,850,850,4300,15,20,True,False,False
20.15EQN_r2.wav,8000,1900,17100,15,20,True,False,False
20.16EDY_r1.wav,1650,400,4050,16,20,False,True,False
20.16EDY_r2.wav,8750,1600,13700,16,20,False,True,False
20.17FQY_r1.wav,400,1150,4500,17,20,True,True,True
20.17FQY_r2.wav,10500,2700,16050,17,20,True,True,True
20.18FQY_r1.wav,450,700,4400,18,20,True,True,True
20.18FQY_r2.wav,-1,-1,-1,18,20,True,True,True
20.19FQY_r1.wav,700,850,4150,19,20,True,True,True
20.19FQY_r2.wav,6150,1800,10500,19,20,True,True,True
20.1EQN_r1.wav,700,1600,5850,1,20,True,False,False
20.1EQN_r2.wav,8700,2150,15600,1,20,True,False,False
20.20FQY_r1.wav,-1,-1,-1,20,20,True,True,True
20.20FQY_r2.wav,6550,2700,12000,20,20,True,True,True
20.21FQY_r1.wav,-1,-1,-1,21,20,True,True,True
20.21FQY_r2.wav,7050,600,13150,21,20,True,True,True
20.22FQY_r1.wav,-1,-1,-1,22,20,True,True,True
20.22FQY_r2.wav,2200,600,15950,22,20,True,True,True
20.23FQY_r1.wav,-1,-1,-1,23,20,True,True,True
20.23FQY_r2.wav,1550,11450,14700,23,20,True,True,True
20.24FQY_r1.wav,-1,-1,-1,24,20,True,True,True
20.24FQY_r2.wav,5850,1500,10750,24,20,True,True,True
20.25FDY_r1.wav,-1,-1,-1,25,20,False,True,True
20.25FDY_r2.wav,2350,6000,16300,25,20,False,True,True
20.26FQY_r1.wav,-1,-1,-1,26,20,True,True,True
20.26FQY_r2.wav,-1,-1,-1,26,20,True,True,True
20.27FQY_r1.wav,1750,650,4850,27,20,True,True,True
20.27FQY_r2.wav,11650,1800,15850,27,20,True,True,True
20.28FQY_r1.wav,-1,-1,-1,28,20,True,True,True
20.28FQY_r2.wav,-1,-1,-1,28,20,True,True,True
20.29FQY_r1.wav,3200,0,4500,29,20,True,True,True
20.29FQY_r2.wav,10300,4750,17300,29,20,True,True,True
20.2EDN_r1.wav,-1,-1,-1,2,20,False,False,False
20.2EDN_r2.wav,6350,11900,20150,2,20,False,False,False
20.30FDY_r1.wav,900,1250,5400,30,20,False,True,True
20.30FDY_r2.wav,1550,10700,14050,30,20,False,True,True
20.31FDY_r1.wav,-1,-1,-1,31,20,False,True,True
20.31FDY_r2.wav,7400,3700,13350,31,20,False,True,True
20.32FDY_r1.wav,-1,-1,-1,32,20,False,True,True
20.32FDY_r2.wav,8800,1950,14250,32,20,False,True,True
20.33FDN_r1.wav,-1,-1,-1,33,20,False,False,True
20.33FDN_r2.wav,6700,1150,11300,33,20,False,False,True
20.34FQN_r1.wav,1650,1350,4850,34,20,True,False,True
20.34FQN_r2.wav,8050,2300,13700,34,20,True,False,True
20.35FDN_r1.wav,600,0,3850,35,20,False,False,True
20.35FDN_r2.wav,12150,1600,16300,35,20,False,False,True
20.36FQN_r1.wav,-1,-1,-1,36,20,True,False,True
20.36FQN_r2.wav,2300,2100,14050,36,20,True,False,True
20.37FDN_r1.wav,-1,-1,-1,37,20,False,False,True
20.37FDN_r2.wav,9450,2050,15300,37,20,False,False,True
20.38FDN_r1.wav,-1,-1,-1,38,20,False,False,True
20.38FDN_r2.wav,9900,1450,13000,38,20,False,False,True
20.39FDN_r1.wav,600,1450,4400,39,20,False,False,True
20.39FDN_r2.wav,2800,4200,14150,39,20,False,False,True
20.3EDN_r1.wav,450,1250,5200,3,20,False,False,False
20.3EDN_r2.wav,-1,-1,-1,3,20,False,False,False
20.40FDN_r1.wav,-1,-1,-1,40,20,False,False,True
20.40FDN_r2.wav,1200,12150,15050,40,20,False,False,True
20.41FDN_r1.wav,600,1200,4500,41,20,False,False,True
20.41FDN_r2.wav,2800,8750,13250,41,20,False,False,True
20.42FDN_r1.wav,700,300,4500,42,20,False,False,True
20.42FDN_r2.wav,4650,550,11550,42,20,False,False,True
20.43FDN_r1.wav,-1,-1,-1,43,20,False,False,True
20.43FDN_r2.wav,5900,2200,10300,43,20,False,False,True
20.44FQN_r1.wav,-1,-1,-1,44,20,True,False,True
20.44FQN_r2.wav,8950,2200,14950,44,20,True,False,True
20.45FQN_r1.wav,1900,850,4600,45,20,True,False,True
20.45FQN_r2.wav,12800,3200,17550,45,20,True,False,True
20.46FDN_r1.wav,-1,-1,-1,46,20,False,False,True
20.46FDN_r2.wav,12550,2850,18350,46,20,False,False,True
20.47FDN_r1.wav,-1,-1,-1,47,20,False,False,True
20.47FDN_r2.wav,2500,12050,17200,47,20,False,False,True
20.48FDN_r1.wav,-1,-1,-1,48,20,False,False,True
20.48FDN_r2.wav,8400,1650,14700,48,20,False,False,True
20.4EDY_r1.wav,1550,1450,5400,4,20,False,True,False
20.4EDY_r2.wav,5200,2300,15150,4,20,False,True,False
20.5EDN_r1.wav,550,1250,3850,5,20,False,False,False
20.5EDN_r2.wav,750,9300,11550,5,20,False,False,False
20.6EDY_r1.wav,1450,1000,4750,6,20,False,True,False
20.6EDY_r2.wav,9000,2300,13800,6,20,False,True,False
20.7EQY_r1.wav,-1,-1,-1,7,20,True,True,False
20.7EQY_r2.wav,8850,1550,15300,7,20,True,True,False
20.8EQY_r1.wav,600,1100,4500,8,20,True,True,False
20.8EQY_r2.wav,4050,8450,13800,8,20,True,True,False
20.9EQN_r1.wav,-1,-1,-1,9,20,True,False,False
20.9EQN_r2.wav,12800,950,15500,9,20,True,False,False
201.10EQN_r1.wav,-1,-1,-1,10,201,True,False,False
201.10EQN_r2.wav,3850,1100,10050,10,201,True,False,False
201.11EDY_r1.wav,-1,-1,-1,11,201,False,True,False
201.11EDY_r2.wav,5150,950,8950,11,201,False,True,False
201.12EDN_r1.wav,-1,-1,-1,12,201,False,False,False
201.12EDN_r2.wav,2250,800,6450,12,201,False,False,False
201.13EDY_r1.wav,1850,300,4600,13,201,False,True,False
201.13EDY_r2.wav,3900,1150,8500,13,201,False,True,False
201.14EQY_r1.wav,450,600,4150,14,201,True,True,False
201.14EQY_r2.wav,5750,1050,9750,14,201,True,True,False
201.15EDN_r1.wav,2050,500,4600,15,201,False,False,False
201.15EDN_r2.wav,3350,0,7350,15,201,False,False,False
201.16EQY_r1.wav,550,450,4500,16,201,True,True,False
201.16EQY_r2.wav,5050,1100,7900,16,201,True,True,False
201.17FDY_r1.wav,450,700,4400,17,201,False,True,True
201.17FDY_r2.wav,3600,600,7450,17,201,False,True,True
201.18FDY_r1.wav,800,700,5750,18,201,False,True,True
201.18FDY_r2.wav,2500,650,6550,18,201,False,True,True
201.19FDY_r1.wav,3050,0,4950,19,201,False,True,True
201.19FDY_r2.wav,4150,850,7100,19,201,False,True,True
201.1EDN_r1.wav,800,1100,5200,1,201,False,False,False
201.1EDN_r2.wav,4300,1000,9150,1,201,False,False,False
201.20FDY_r1.wav,900,3550,6000,20,201,False,True,True
201.20FDY_r2.wav,4050,3300,8800,20,201,False,True,True
201.21FDY_r1.wav,1600,700,4400,21,201,False,True,True
201.21FDY_r2.wav,6250,1000,10050,21,201,False,True,True
201.22FDY_r1.wav,2550,0,4600,22,201,False,True,True
201.22FDY_r2.wav,2850,1050,7250,22,201,False,True,True
201.23FDY_r1.wav,2100,400,4600,23,201,False,True,True
201.23FDY_r2.wav,1950,750,5750,23,201,False,True,True
201.24FDY_r1.wav,900,500,4600,24,201,False,True,True
201.24FDY_r2.wav,5050,600,8700,24,201,False,True,True
201.25FQY_r1.wav,2200,500,5300,25,201,True,True,True
201.25FQY_r2.wav,4550,700,7700,25,201,True,True,True
201.26FDY_r1.wav,3150,400,5400,26,201,False,True,True
201.26FDY_r2.wav,6750,800,9500,26,201,False,True,True
201.27FDY_r1.wav,750,900,4600,27,201,False,True,True
201.27FDY_r2.wav,2500,800,7000,27,201,False,True,True
201.28FDY_r1.wav,700,300,4600,28,201,False,True,True
201.28FDY_r2.wav,3100,700,7000,28,201,False,True,True
201.29FDY_r1.wav,750,300,4500,29,201,False,True,True
201.29FDY_r2.wav,2650,900,7700,29,201,False,True,True
201.2EQN_r1.wav,750,0,4400,2,201,True,False,False
201.2EQN_r2.wav,4350,1050,8500,2,201,True,False,False
201.30FQY_r1.wav,500,600,5200,30,201,True,True,True
201.30FQY_r2.wav,3050,750,7450,30,201,True,True,True
201.31FQY_r1.wav,600,550,5100,31,201,True,True,True
201.31FQY_r2.wav,2200,1050,6900,31,201,True,True,True
201.32FQY_r1.wav,1000,700,4750,32,201,True,True,True
201.32FQY_r2.wav,4950,850,7250,32,201,True,True,True
201.33FQN_r1.wav,600,400,3950,33,201,True,False,True
201.33FQN_r2.wav,4100,750,7450,33,201,True,False,True
201.34FDN_r1.wav,2550,750,5400,34,201,False,False,True
201.34FDN_r2.wav,4800,1100,8700,34,201,False,False,True
201.35FQN_r1.wav,1900,500,4500,35,201,True,False,True
201.35FQN_r2.wav,5100,700,7800,35,201,True,False,True
201.36FDN_r1.wav,1900,0,4300,36,201,False,False,True
201.36FDN_r2.wav,2500,700,6300,36,201,False,False,True
201.37FQN_r1.wav,400,550,4500,37,201,True,False,True
201.37FQN_r2.wav,5300,900,8800,37,201,True,False,True
201.38FQN_r1.wav,1150,500,4750,38,201,True,False,True
201.38FQN_r2.wav,4150,850,7900,38,201,True,False,True
201.39FQN_r1.wav,550,650,4050,39,201,True,False,True
201.39FQN_r2.wav,5100,850,7350,39,201,True,False,True
201.3EQN_r1.wav,600,1100,4600,3,201,True,False,False
201.3EQN_r2.wav,3000,600,7000,3,201,True,False,False
201.40FQN_r1.wav,750,3300,5400,40,201,True,False,True
201.40FQN_r2.wav,3050,1100,8000,40,201,True,False,True
201.41FQN_r1.wav,1150,450,4500,41,201,True,False,True
201.41FQN_r2.wav,3950,700,7250,41,201,True,False,True
201.42FQN_r1.wav,1450,2550,5400,42,201,True,False,True
201.42FQN_r2.wav,6500,750,11100,42,201,True,False,True
201.43FQN_r1.wav,500,450,4400,43,201,True,False,True
201.43FQN_r2.wav,5300,950,9050,43,201,True,False,True
201.44FDN_r1.wav,2450,0,4300,44,201,False,False,True
201.44FDN_r2.wav,4650,700,7700,44,201,False,False,True
201.45FDN_r1.wav,500,350,4950,45,201,False,False,True
201.45FDN_r2.wav,4500,900,7250,45,201,False,False,True
201.46FQN_r1.wav,2200,450,5850,46,201,True,False,True
201.46FQN_r2.wav,4600,700,9050,46,201,True,False,True
201.47FQN_r1.wav,450,500,4400,47,201,True,False,True
201.47FQN_r2.wav,5750,900,8600,47,201,True,False,True
201.48FQN_r1.wav,-1,-1,-1,48,201,True,False,True
201.48FQN_r2.wav,4750,700,9250,48,201,True,False,True
201.4EQY_r1.wav,1700,550,4850,4,201,True,True,False
201.4EQY_r2.wav,3000,550,7000,4,201,True,True,False
201.5EQN_r1.wav,1700,600,4750,5,201,True,False,False
201.5EQN_r2.wav,4950,600,8700,5,201,True,False,False
201.6EQY_r1.wav,1500,550,4750,6,201,True,True,False
201.6EQY_r2.wav,5250,800,8500,6,201,True,True,False
201.7EDY_r1.wav,3450,600,6550,7,201,False,True,False
201.7EDY_r2.wav,6100,1150,9600,7,201,False,True,False
201.8EDY_r1.wav,1500,950,4850,8,201,False,True,False
201.8EDY_r2.wav,6050,750,9150,8,201,False,True,False
201.9EDN_r1.wav,1500,0,4600,9,201,False,False,False
201.9EDN_r2.wav,3550,750,7000,9,201,False,False,False
203.10EQY_r1.wav,1650,400,3500,10,203,True,True,False
203.10EQY_r2.wav,2100,800,6550,10,203,True,True,False
203.11EDN_r1.wav,-1,-1,-1,11,203,False,False,False
203.11EDN_r2.wav,3350,1950,6450,11,203,False,False,False
203.12EDY_r1.wav,350,0,3150,12,203,False,True,False
203.12EDY_r2.wav,2000,950,5400,12,203,False,True,False
203.13EDN_r1.wav,1100,800,4150,13,203,False,False,False
203.13EDN_r2.wav,1100,0,4850,13,203,False,False,False
203.14EQN_r1.wav,-1,-1,-1,14,203,True,False,False
203.14EQN_r2.wav,2950,450,5550,14,203,True,False,False
203.15EDY_r1.wav,1400,450,3400,15,203,False,True,False
203.15EDY_r2.wav,500,0,4600,15,203,False,True,False
203.16EQN_r1.wav,-1,-1,-1,16,203,True,False,False
203.16EQN_r2.wav,600,0,4300,16,203,True,False,False
203.17FDY_r1.wav,850,0,3400,17,203,False,True,True
203.17FDY_r2.wav,5100,400,8700,17,203,False,True,True
203.18FDY_r1.wav,800,0,2800,18,203,False,True,True
203.18FDY_r2.wav,650,0,4850,18,203,False,True,True
203.19FDY_r1.wav,350,0,3050,19,203,False,True,True
203.19FDY_r2.wav,1750,0,4750,19,203,False,True,True
203.1EDY_r1.wav,450,0,2800,1,203,False,True,False
203.1EDY_r2.wav,1950,0,4950,1,203,False,True,False
203.20FDY_r1.wav,1400,450,3250,20,203,False,True,True
203.20FDY_r2.wav,1350,500,4950,20,203,False,True,True
203.21FDY_r1.wav,350,1350,3950,21,203,False,True,True
203.21FDY_r2.wav,2350,0,4950,21,203,False,True,True
203.22FDY_r1.wav,650,0,3150,22,203,False,True,True
203.22FDY_r2.wav,3200,0,5100,22,203,False,True,True
203.23FDY_r1.wav,-1,-1,-1,23,203,False,True,True
203.23FDY_r2.wav,3100,0,5650,23,203,False,True,True
203.24FDY_r1.wav,650,0,3400,24,203,False,True,True
203.24FDY_r2.wav,500,350,4150,24,203,False,True,True
203.25FQY_r1.wav,500,1250,4600,25,203,True,True,True
203.25FQY_r2.wav,-1,-1,-1,25,203,True,True,True
203.26FDY_r1.wav,450,0,4150,26,203,False,True,True
203.26FDY_r2.wav,1050,2350,5400,26,203,False,True,True
203.27FDY_r1.wav,-1,-1,-1,27,203,False,True,True
203.27FDY_r2.wav,2900,0,5400,27,203,False,True,True
203.28FDY_r1.wav,650,0,3050,28,203,False,True,True
203.28FDY_r2.wav,3850,0,6000,28,203,False,True,True
203.29FDY_r1.wav,1200,900,4750,29,203,False,True,True
203.29FDY_r2.wav,600,550,6300,29,203,False,True,True
203.2EQY_r1.wav,750,0,4050,2,203,True,True,False
203.2EQY_r2.wav,4200,0,5850,2,203,True,True,False
203.30FQY_r1.wav,1450,0,3500,30,203,True,True,True
203.30FQY_r2.wav,3950,550,5650,30,203,True,True,True
203.31FQY_r1.wav,600,0,2450,31,203,True,True,True
203.31FQY_r2.wav,2500,0,6550,31,203,True,True,True
203.32FQY_r1.wav,-1,-1,-1,32,203,True,True,True
203.32FQY_r2.wav,2450,3000,7450,32,203,True,True,True
203.33FQN_r1.wav,1500,0,4300,33,203,True,False,True
203.33FQN_r2.wav,2950,0,5650,33,203,True,False,True
203.34FDN_r1.wav,850,600,3400,34,203,False,False,True
203.34FDN_r2.wav,1600,650,5750,34,203,False,False,True
