isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail
True,True,False,1,48,2735.56,1.48FQN,2460.0,1320.0,6575.96,3090.0,5555.56,1415.56
True,False,True,1,22,2088.79,1.22FDY,3720.0,1590.0,6802.73,3600.0,5328.79,498.79
False,False,False,1,1,2032.31,1.1EDN,3690.0,1350.0,6462.58,3690.0,5782.31,682.31
True,False,False,1,45,1785.29,1.45FDN,3210.0,1230.0,7029.48,3240.0,4875.29,555.29
True,True,False,1,39,3525.29,1.39FQN,2040.0,2190.0,6802.73,2220.0,4875.29,1335.29
True,True,False,1,43,1551.9,1.43FQN,4140.0,540.0,6575.96,2730.0,4761.9,1011.9
True,False,False,1,34,2335.42,1.34FDN,2850.0,1770.0,7029.48,3390.0,5215.42,565.42
True,True,True,1,30,1722.58,1.30FQY,3990.0,1320.0,6802.73,4290.0,6462.58,402.58
True,False,True,1,24,1818.79,1.24FDY,3090.0,1380.0,7483.0,3450.0,5328.79,438.79
True,False,True,1,29,4309.21,1.29FDY,3570.0,3600.0,11111.1,4320.0,6349.21,709.21
False,True,True,1,4,4496.23,1.4EQY,3480.0,2400.0,7256.23,3270.0,7256.23,2096.23
True,False,True,1,23,2378.67,1.23FDY,3000.0,1680.0,5442.17,3000.0,4988.67,698.67
True,False,False,1,44,4372.73,1.44FDN,3360.0,1980.0,7823.12,3390.0,6802.73,2392.73
True,True,False,1,33,3702.17,1.33FQN,2250.0,2130.0,6689.33,2820.0,5442.17,1572.17
True,True,True,1,31,2698.94,1.31FQY,5160.0,1290.0,6462.58,2640.0,5668.94,1408.94
True,False,True,1,28,2845.42,1.28FDY,2910.0,2130.0,6235.83,3450.0,5215.42,715.42
True,True,False,1,38,4945.42,1.38FQN,5430.0,3450.0,12698.42,2670.0,5215.42,1495.42
True,True,False,1,35,4355.56,1.35FQN,2670.0,2430.0,8390.02,2730.0,5555.56,1925.56
True,True,False,1,42,3692.46,1.42FQN,2820.0,2040.0,8730.17,3210.0,6122.46,1652.46
True,True,True,1,25,2199.06,1.25FQY,3540.0,1830.0,6689.33,4260.0,6009.06,369.06
False,True,False,1,10,2258.67,1.10EQN,4560.0,1740.0,8843.54,3300.0,4988.67,518.67
False,True,True,1,14,1375.42,1.14EQY,2940.0,1080.0,8503.4,3930.0,5215.42,295.42
True,False,True,10,25,7685.96,10.25FDY,3870.0,7680.0,12585.04,5250.0,6575.96,5.96
True,False,False,10,42,5849.75,10.42FDN,3720.0,5820.0,10884.35,7080.0,7709.75,29.75
True,False,False,10,35,1072.73,10.35FDN,9150.0,1050.0,10204.08,6000.0,6802.73,22.73
False,True,True,10,1,7449.48,10.1EQY,4320.0,7440.0,13151.94,6780.0,7029.48,9.48
True,False,False,10,38,9356.23,10.38FDN,3480.0,6540.0,11451.25,3540.0,7256.23,2816.23
True,True,True,10,28,8598.79,10.28FQY,3540.0,8580.0,13038.54,4770.0,5328.79,18.79
True,False,True,10,31,7275.69,10.31FDY,3780.0,7260.0,12244.9,5460.0,5895.69,15.69
False,True,False,10,8,6879.06,10.8EQN,3540.0,5430.0,10770.98,3450.0,6009.06,1449.06
False,False,False,10,16,9789.06,10.16EDN,3540.0,8880.0,13832.21,4050.0,6009.06,909.06
False,True,True,10,12,8599.21,10.12EQY,3990.0,8580.0,13718.81,5850.0,6349.21,19.21
True,False,False,10,33,1922.46,10.33FDN,9870.0,1920.0,11791.38,5940.0,6122.46,2.46
True,True,False,10,44,8096.23,10.44FQN,3450.0,6510.0,11564.62,4470.0,7256.23,1586.23
True,True,True,10,23,7279.21,10.23FQY,3570.0,7260.0,13265.31,5220.0,6349.21,19.21
True,True,True,10,29,7752.58,10.29FQY,3960.0,7740.0,13378.69,5640.0,6462.58,12.58
True,True,True,10,24,7415.96,10.24FQY,3330.0,7410.0,11904.77,5970.0,6575.96,5.96
True,True,False,10,34,8596.5,10.34FQN,3810.0,8580.0,13832.21,6990.0,7936.5,16.5
True,False,True,10,30,8592.58,10.30FDY,5070.0,8580.0,16553.29,5670.0,6462.58,12.58
True,False,False,10,43,9442.31,10.43FDN,3060.0,7950.0,12925.17,3390.0,5782.31,1492.31
True,False,False,10,39,5349.06,10.39FDN,3300.0,5340.0,10317.46,5220.0,6009.06,9.06
False,False,False,10,4,2309.33,10.4EDN,6210.0,540.0,13151.94,3900.0,6689.33,1769.33
False,True,True,10,15,8942.46,10.15EQY,3660.0,8940.0,14058.96,5310.0,6122.46,2.46
False,True,False,10,11,8199.9,10.11EQN,3390.0,4980.0,9750.56,3870.0,8049.9,3219.9
True,True,True,10,17,7462.73,10.17FQY,4620.0,7050.0,13378.69,6150.0,6802.73,412.73
True,True,False,10,45,12292.73,10.45FQN,3870.0,10440.0,16326.52,4020.0,6802.73,1852.73
True,True,True,10,22,10405.83,10.22FQY,3690.0,9450.0,14965.98,3990.0,6235.83,955.83
True,False,False,10,48,11119.6,10.48FDN,3900.0,8760.0,14285.71,3990.0,7369.6,2359.6
True,False,False,10,40,9859.21,10.40FDN,4080.0,9840.0,14852.6,5190.0,6349.21,19.21
True,False,False,10,37,8322.17,10.37FDN,3270.0,7320.0,12018.15,3600.0,5442.17,1002.17
True,True,True,10,27,7749.06,10.27FQY,3660.0,6390.0,11224.5,3570.0,6009.06,1359.06
False,True,False,10,7,10472.46,10.7EQN,3750.0,8970.0,14172.33,3540.0,6122.46,1502.46
False,False,True,10,3,7966.5,10.3EDY,4110.0,5790.0,11111.1,4410.0,7936.5,2176.5
True,False,False,10,46,8105.96,10.46FDN,3780.0,6660.0,11678.0,4050.0,6575.96,1445.96
False,False,True,10,5,10355.96,10.5EDY,4350.0,9210.0,14625.85,4470.0,6575.96,1145.96
True,True,True,10,21,7139.33,10.21FQY,3990.0,7110.0,12698.42,5760.0,6689.33,29.33
False,False,True,10,10,9642.58,10.10EDY,4830.0,8220.0,14285.71,4020.0,6462.58,1422.58
True,True,True,10,19,8632.73,10.19FQY,3450.0,6960.0,12811.79,3570.0,6802.73,1672.73
False,False,False,10,14,6342.58,10.14EDN,3510.0,6330.0,11337.88,6150.0,6462.58,12.58
False,True,False,10,13,7406.23,10.13EQN,3420.0,7380.0,12018.15,6570.0,7256.23,26.23
True,True,True,10,26,8145.69,10.26FQY,3600.0,6900.0,11678.0,3780.0,5895.69,1245.69
True,True,False,10,36,5799.06,10.36FQN,3300.0,5790.0,10657.6,5100.0,6009.06,9.06
True,False,True,10,32,6149.33,10.32FDY,3540.0,6120.0,11111.1,6330.0,6689.33,29.33
False,False,True,10,2,7779.48,10.2EDY,4410.0,7770.0,13718.81,6660.0,7029.48,9.48
True,False,False,10,41,5569.21,10.41FDN,3480.0,5550.0,11337.88,5130.0,6349.21,19.21
False,False,False,10,6,6988.94,10.6EDN,3060.0,6960.0,11111.1,5280.0,5668.94,28.94
True,True,True,10,20,8189.75,10.20FQY,3720.0,6030.0,10317.46,4140.0,7709.75,2159.75
False,True,True,10,9,9629.33,10.9EQY,3930.0,7680.0,12698.42,3690.0,6689.33,1949.33
True,False,False,10,47,6945.69,10.47FDN,2880.0,6930.0,10884.35,5220.0,5895.69,15.69
True,True,True,10,18,10242.58,10.18FQY,3870.0,9000.0,13718.81,4350.0,6462.58,1242.58
True,True,False,19,46,9553.0,19.46FQN,3690.0,9540.0,14285.71,7230.0,7483.0,13.0
False,False,False,19,8,8075.96,19.8EDN,4200.0,6720.0,11904.77,4320.0,6575.96,1355.96
True,False,True,19,21,22715.96,19.21FDY,3810.0,21450.0,28344.67,4140.0,6575.96,1265.96
False,False,True,19,1,22156.1,19.1EDY,4170.0,20640.0,27551.02,4500.0,6916.1,1516.1
False,True,True,19,10,35762.85,19.10EQY,3960.0,34260.0,41836.73,4350.0,7142.85,1502.85
False,True,False,19,14,15809.33,19.14EQN,4260.0,14400.0,19954.65,4410.0,6689.33,1409.33
True,False,True,19,19,16029.06,19.19FDY,3180.0,15000.0,19047.62,4200.0,6009.06,1029.06
True,True,False,19,37,11465.96,19.37FQN,3870.0,9960.0,15079.38,4200.0,6575.96,1505.96
True,True,False,19,40,19406.23,19.40FQN,4800.0,17820.0,24036.27,4980.0,7256.23,1586.23
True,False,True,19,27,17196.77,19.27FDY,4290.0,14070.0,19727.9,4530.0,8616.77,3126.77
True,False,True,19,20,14686.1,19.20FDY,4080.0,13500.0,20748.29,4740.0,6916.1,1186.1
False,True,False,19,4,23476.1,19.4EQN,4500.0,22290.0,28798.19,4800.0,6916.1,1186.1
True,True,False,19,47,14509.21,19.47FQN,3510.0,12960.0,17233.56,3930.0,6349.21,1549.21
True,False,True,19,18,9669.48,19.18FDY,3750.0,8250.0,12471.65,4890.0,7029.48,1419.48
False,False,False,19,13,9442.73,19.13EDN,5520.0,8040.0,15532.88,4830.0,6802.73,1402.73
True,False,False,19,36,8815.83,19.36FDN,3450.0,7350.0,12131.52,4050.0,6235.83,1465.83
True,True,True,19,32,10179.06,19.32FQY,4230.0,8940.0,13832.21,4020.0,6009.06,1239.06
True,False,True,19,26,24923.12,19.26FDY,2400.0,22860.0,29365.08,4770.0,7823.12,2063.12
True,True,False,19,41,12832.73,19.41FQN,3540.0,11370.0,16326.52,4410.0,6802.73,1462.73
False,True,False,19,16,17899.21,19.16EQN,3210.0,16440.0,20521.54,3720.0,6349.21,1459.21
False,False,True,19,12,8002.73,19.12EDY,4320.0,6810.0,12131.52,4890.0,6802.73,1192.73
False,False,False,19,7,14540.02,19.7EDN,3930.0,11700.0,18480.73,4350.0,8390.02,2840.02
False,True,True,19,3,12792.58,19.3EQY,3360.0,12780.0,17800.46,6270.0,6462.58,12.58
True,True,False,19,33,19209.48,19.33FQN,4020.0,17280.0,22222.23,4230.0,7029.48,1929.48
True,False,False,19,44,11162.46,19.44FDN,4650.0,11160.0,16553.29,5790.0,6122.46,2.46
True,False,True,19,23,9729.06,19.23FDY,3390.0,8640.0,13038.54,4200.0,6009.06,1089.06
True,True,False,19,35,28.94,19.35FQN,,,,5370.0,5668.94,28.94
True,True,False,19,38,12706.1,19.38FQN,4710.0,11340.0,19841.27,4770.0,6916.1,1366.1
True,True,True,19,25,17136.38,19.25FQY,5280.0,15450.0,21541.96,5040.0,7596.38,1686.38
True,True,False,19,42,17426.23,19.42FQN,6540.0,16020.0,23809.52,5070.0,7256.23,1406.23
False,True,True,19,5,31825.83,19.5EQY,3540.0,31350.0,37074.83,4950.0,6235.83,475.83
True,True,True,19,31,30872.85,19.31FQY,4350.0,29550.0,36621.31,4650.0,7142.85,1322.85
True,False,True,19,28,8938.94,19.28FDY,4230.0,8580.0,15532.88,4500.0,5668.94,358.94
True,False,True,19,17,9418.94,19.17FDY,2670.0,9150.0,15192.75,4560.0,5668.94,268.94
False,True,False,19,6,9802.31,19.6EQN,3930.0,9150.0,13832.21,4320.0,5782.31,652.31
True,False,False,19,45,12442.31,19.45FDN,3750.0,12030.0,16439.92,4560.0,5782.31,412.31
True,False,True,19,22,12686.23,19.22FDY,4920.0,10920.0,16893.42,4500.0,7256.23,1766.23
True,True,False,19,48,18476.65,19.48FQN,6480.0,15630.0,23129.25,4560.0,8276.65,2846.65
False,True,True,19,2,17969.75,19.2EQY,3780.0,16050.0,21541.96,4590.0,7709.75,1919.75
True,False,False,19,34,24335.96,19.34FDN,3960.0,23640.0,29818.6,4800.0,6575.96,695.96
True,True,True,19,30,22129.21,19.30FQY,4020.0,21240.0,26870.75,4500.0,6349.21,889.21
True,False,True,19,29,21152.85,19.29FDY,4710.0,21150.0,26757.38,6870.0,7142.85,2.85
True,False,True,19,24,20502.17,19.24FDY,3510.0,19830.0,24716.56,3660.0,5442.17,672.17
False,False,True,19,9,15246.77,19.9EDY,6120.0,12300.0,19387.75,4770.0,8616.77,2946.77
True,True,False,19,39,15922.73,19.39FQN,3150.0,13620.0,19614.52,3810.0,6802.73,2302.73
True,True,False,19,43,16318.94,19.43FQN,2760.0,15480.0,19841.27,4110.0,5668.94,838.94
False,False,True,19,15,11605.83,19.15EDY,3720.0,10560.0,15192.75,4470.0,6235.83,1045.83
False,False,False,19,11,2553.27,19.11EDN,,,,4260.0,8163.27,2553.27
True,False,False,8,43,3295.83,8.43FDN,3330.0,1950.0,5328.79,2640.0,6235.83,1345.83
True,False,False,8,39,2015.56,8.39FDN,2850.0,2010.0,4875.29,2940.0,5555.56,5.56
True,True,True,8,24,10494.27,8.24FQY,3960.0,1470.0,5442.17,9180.0,27324.27,9024.27
True,True,True,8,29,6492.58,8.29FQY,2220.0,3750.0,8843.54,2520.0,6462.58,2742.58
True,True,False,8,34,2715.29,8.34FQN,3540.0,2220.0,5782.31,3150.0,4875.29,495.29
False,False,False,8,3,7440.17,8.3EDN,2430.0,4500.0,8276.65,2880.0,8730.17,2940.17
False,True,True,8,7,2389.6,8.7EQY,2220.0,1770.0,6462.58,5160.0,7369.6,619.6
True,False,True,8,30,2239.21,8.30FDY,2340.0,2220.0,5668.94,4770.0,6349.21,19.21
True,True,True,8,17,4597.19,8.17FQY,5610.0,1320.0,8503.4,3750.0,9637.19,3277.19
False,True,True,8,13,8619.9,8.13EQY,2310.0,5790.0,9183.67,3540.0,8049.9,2829.9
False,False,False,8,5,4218.79,8.5EDN,2580.0,3540.0,6122.46,2550.0,5328.79,678.79
True,True,True,8,22,4275.69,8.22FQY,3270.0,4260.0,9637.19,4020.0,5895.69,15.69
True,True,False,8,45,1898.67,8.45FQN,3540.0,1890.0,5442.17,3900.0,4988.67,8.67
True,True,True,8,28,2510.02,8.28FQY,6450.0,1140.0,7596.38,4320.0,8390.02,1370.02
True,False,True,8,31,4759.21,8.31FDY,2400.0,2580.0,4988.67,3000.0,6349.21,2179.21
False,False,False,8,2,4582.73,8.2EDN,3390.0,3750.0,7142.85,4110.0,6802.73,832.73
True,False,False,8,42,9439.6,8.42FDN,2670.0,7890.0,11451.25,2940.0,7369.6,1549.6
True,False,True,8,25,1878.79,8.25FDY,3930.0,1860.0,5895.69,3990.0,5328.79,18.79
True,False,False,8,38,2832.58,8.38FDN,3000.0,1800.0,5215.42,3360.0,6462.58,1032.58
True,False,False,8,35,1449.06,8.35FDN,4680.0,1140.0,6235.83,3540.0,6009.06,309.06
False,False,True,8,6,3015.29,8.6EDY,3450.0,1860.0,5328.79,2250.0,4875.29,1155.29
False,False,False,8,10,1158.79,8.10EDN,5460.0,690.0,6462.58,3210.0,5328.79,468.79
False,False,True,8,14,1812.58,8.14EDY,3360.0,990.0,6122.46,2430.0,6462.58,822.58
True,True,True,8,23,7190.02,8.23FQY,3960.0,4770.0,8730.17,3750.0,8390.02,2420.02
True,True,False,8,44,9100.71,8.44FQN,3510.0,7710.0,11224.5,6960.0,10090.71,1390.71
False,True,False,8,9,2992.31,8.9EQN,2730.0,2910.0,5668.94,4050.0,5782.31,82.31
True,False,False,8,33,2972.46,8.33FDN,3210.0,2520.0,5895.69,3630.0,6122.46,452.46
False,True,False,8,1,1325.96,8.1EQN,,,,4650.0,6575.96,1325.96
True,True,True,8,26,3920.44,8.26FQY,2850.0,2550.0,6009.06,6120.0,9410.44,1370.44
False,True,True,8,8,6377.33,8.8EQY,2700.0,3240.0,6575.96,3960.0,9977.33,3137.33
True,True,False,8,36,1821.9,8.36FQN,2940.0,1800.0,4761.9,3300.0,4761.9,21.9
True,False,True,8,32,7193.54,8.32FDY,4080.0,4530.0,10657.6,4140.0,8843.54,2663.54
True,False,False,8,47,2055.29,8.47FDN,2460.0,1950.0,4421.77,3150.0,4875.29,105.29
True,True,True,8,20,7204.08,8.20FQY,3870.0,2580.0,6462.58,4110.0,10204.08,4624.08
False,True,False,8,15,2865.69,8.15EQN,3480.0,1860.0,7936.5,3870.0,5895.69,1005.69
True,True,True,8,18,3021.9,8.18FQY,3450.0,3000.0,6462.58,3750.0,4761.9,21.9
False,True,True,8,11,1939.6,8.11EQY,3630.0,1920.0,5555.56,6120.0,7369.6,19.6
False,True,False,8,12,2349.06,8.12EQN,4230.0,960.0,5215.42,3150.0,6009.06,1389.06
False,False,True,8,16,2302.73,8.16EDY,3690.0,2280.0,6009.06,5730.0,6802.73,22.73
True,True,True,8,27,4436.65,8.27FQY,7830.0,4350.0,12244.9,3480.0,8276.65,86.65
True,False,False,8,40,1249.6,8.40FDN,3390.0,960.0,6122.46,4380.0,7369.6,289.6
True,False,False,8,37,4622.85,8.37FDN,3330.0,1980.0,5328.79,2520.0,7142.85,2642.85
False,False,True,8,4,4568.0,8.4EDY,5430.0,660.0,8163.27,2160.0,11678.0,3908.0
True,True,True,8,21,4032.58,8.21FQY,2280.0,2190.0,6689.33,3630.0,6462.58,1842.58
True,False,False,8,46,1812.17,8.46FDN,2730.0,1800.0,4875.29,3930.0,5442.17,12.17
True,True,True,8,19,3769.21,8.19FQY,2970.0,2580.0,5555.56,3510.0,6349.21,1189.21
False,True,False,21,10,9399.9,21.10EQN,4140.0,6600.0,12698.42,3840.0,8049.9,2799.9
False,True,True,21,14,5592.58,21.14EQY,5220.0,4980.0,11224.5,4470.0,6462.58,612.58
True,False,True,21,28,5186.23,21.28FDY,4710.0,4200.0,9863.94,4170.0,7256.23,986.23
True,True,True,21,31,9493.81,21.31FQY,4830.0,7290.0,15079.38,5310.0,9523.81,2203.81
False,True,True,21,6,9720.98,21.6EQY,4230.0,5460.0,10204.08,4440.0,10770.98,4260.98
True,True,False,21,42,6039.06,21.42FQN,5040.0,4980.0,11224.5,3090.0,6009.06,1059.06
True,True,True,21,25,7636.1,21.25FQY,4920.0,6360.0,11904.77,4680.0,6916.1,1276.1
True,True,False,21,38,4399.21,21.38FQN,5160.0,3840.0,13038.54,4710.0,6349.21,559.21
True,True,False,21,35,3885.69,21.35FQN,4980.0,3420.0,8503.4,3930.0,5895.69,465.69
False,True,False,21,2,3432.17,21.2EQN,4920.0,3420.0,8730.17,4320.0,5442.17,12.17
False,False,False,21,9,5050.29,21.9EDN,4650.0,3030.0,7709.75,4050.0,9070.29,2020.29
True,False,True,21,23,4668.79,21.23FDY,4170.0,4530.0,9183.67,3600.0,5328.79,138.79
True,False,False,21,44,5403.27,21.44FDN,4020.0,4860.0,10204.08,5190.0,8163.27,543.27
True,True,False,21,33,4759.6,21.33FQN,5040.0,3960.0,9410.44,4650.0,7369.6,799.6
True,True,False,21,43,7285.83,21.43FQN,4410.0,7110.0,23129.25,3930.0,6235.83,175.83
True,True,False,21,39,9493.4,21.39FQN,3570.0,6360.0,13265.31,3600.0,8503.4,3133.4
False,True,False,21,3,4699.21,21.3EQN,5160.0,4500.0,9750.56,4650.0,6349.21,199.21
False,False,True,21,7,7766.23,21.7EDY,4680.0,6660.0,12358.27,3660.0,7256.23,1106.23
True,False,True,21,24,6402.17,21.24FDY,5100.0,5520.0,11904.77,3840.0,5442.17,882.17
True,False,True,21,29,11711.52,21.29FDY,5160.0,6090.0,12698.42,4170.0,12131.52,5621.52
True,False,False,21,34,6016.5,21.34FDN,4470.0,4440.0,10544.21,3690.0,7936.5,1576.5
True,True,True,21,30,8546.23,21.30FQY,5100.0,5070.0,10997.73,3030.0,7256.23,3476.23
False,True,False,21,5,6939.48,21.5EQN,4380.0,5730.0,13378.69,4380.0,7029.48,1209.48
True,True,False,21,48,5423.12,21.48FQN,5370.0,5040.0,12585.04,5280.0,7823.12,383.12
True,False,True,21,22,3405.29,21.22FDY,4440.0,3390.0,8163.27,3450.0,4875.29,15.29
True,False,False,21,45,7843.0,21.45FDN,4920.0,7350.0,13265.31,4740.0,7483.0,493.0
True,False,True,21,17,4365.29,21.17FDY,4530.0,4350.0,11111.1,3840.0,4875.29,15.29
False,False,True,21,13,3777.06,21.13EDY,4680.0,3360.0,8843.54,3660.0,9297.06,417.06
True,False,True,21,27,3773.12,21.27FDY,4560.0,2100.0,6916.1,4140.0,7823.12,1673.12
False,True,True,21,4,4076.23,21.4EQY,5130.0,3930.0,9070.29,4980.0,7256.23,146.23
True,True,False,21,40,5482.73,21.40FQN,5880.0,5130.0,12698.42,5370.0,6802.73,352.73
True,True,False,21,37,5859.48,21.37FQN,4500.0,4650.0,12131.52,3960.0,7029.48,1209.48
False,False,False,21,12,3761.77,21.12EDN,4350.0,3750.0,10544.21,3750.0,4421.77,11.77
False,True,True,21,16,7239.06,21.16EQY,4140.0,6360.0,10997.73,3720.0,6009.06,879.06
True,False,True,21,19,7696.1,21.19FDY,3720.0,7140.0,14399.08,4050.0,6916.1,556.1
True,False,True,21,21,6202.31,21.21FDY,4710.0,4980.0,10770.98,3360.0,5782.31,1222.31
True,True,False,21,46,6739.21,21.46FQN,4710.0,6720.0,11678.0,4320.0,6349.21,19.21
True,True,False,21,41,3539.75,21.41FQN,5190.0,3510.0,9410.44,4830.0,7709.75,29.75
False,False,True,21,8,5125.83,21.8EDY,5610.0,4770.0,10430.83,4320.0,6235.83,355.83
True,False,True,21,26,5546.65,21.26FDY,4320.0,2130.0,7029.48,3840.0,8276.65,3416.65
True,False,False,21,36,6672.58,21.36FDN,4050.0,4920.0,9523.81,3840.0,6462.58,1752.58
False,False,False,21,1,7435.83,21.1EDN,5190.0,7140.0,12471.65,4650.0,6235.83,295.83
True,True,True,21,32,5872.73,21.32FQY,4440.0,4890.0,9750.56,3930.0,6802.73,982.73
False,False,False,21,15,3922.31,21.15EDN,3000.0,3720.0,9863.94,3720.0,5782.31,202.31
True,False,True,21,18,5452.31,21.18FDY,4950.0,5370.0,11111.1,4710.0,5782.31,82.31
False,False,True,21,11,4975.42,21.11EDY,3420.0,4080.0,8843.54,3240.0,5215.42,895.42
True,True,False,21,47,3395.56,21.47FQN,4980.0,3270.0,8843.54,3900.0,5555.56,125.56
True,False,True,21,20,4128.79,21.20FDY,4530.0,4080.0,8616.77,4140.0,5328.79,48.79
True,False,False,212,48,3972.17,212.48FDN,4350.0,3690.0,8049.9,4140.0,5442.17,282.17
False,False,False,212,3,1758.79,212.3EDN,8610.0,1680.0,10317.46,4080.0,5328.79,78.79
False,True,True,212,7,1146.38,212.7EQY,9150.0,600.0,12244.9,6210.0,7596.38,546.38
True,True,False,212,45,1899.06,212.45FQN,8190.0,1650.0,9863.94,4560.0,6009.06,249.06
True,True,True,212,22,705.29,212.22FQY,2700.0,480.0,7596.38,3780.0,4875.29,225.29
True,True,True,212,17,3048.79,212.17FQY,3690.0,3030.0,6916.1,4080.0,5328.79,18.79
False,True,True,212,13,7828.94,212.13EQY,3300.0,6540.0,9863.94,3660.0,5668.94,1288.94
True,False,False,212,43,2215.42,212.43FDN,6600.0,1440.0,8049.9,3480.0,5215.42,775.42
True,False,False,212,39,1225.42,212.39FDN,7800.0,810.0,8616.77,3240.0,5215.42,415.42
True,True,True,212,29,2472.17,212.29FQY,5580.0,2460.0,8049.9,4530.0,5442.17,12.17
True,True,True,212,24,2289.06,212.24FQY,2100.0,960.0,9750.56,3660.0,6009.06,1329.06
True,False,True,212,30,5975.56,212.30FDY,4830.0,5820.0,10657.6,4050.0,5555.56,155.56
False,False,False,212,5,1718.67,212.5EDN,2820.0,1410.0,9183.67,3690.0,4988.67,308.67
True,True,False,212,34,3815.96,212.34FQN,6720.0,2760.0,12244.9,4500.0,6575.96,1055.96
False,False,False,212,2,4491.9,212.2EDN,3540.0,4470.0,8049.9,3930.0,4761.9,21.9
True,True,False,212,44,2692.31,212.44FQN,4410.0,2670.0,7709.75,4650.0,5782.31,22.31
True,True,True,212,23,1722.17,212.23FQY,4380.0,1080.0,5668.94,3960.0,5442.17,642.17
True,False,False,212,33,1918.52,212.33FDN,6510.0,1530.0,8049.9,3330.0,4648.52,388.52
False,False,True,212,6,2725.83,212.6EDY,6660.0,1770.0,9070.29,4500.0,6235.83,955.83
False,False,False,212,10,5819.33,212.10EDN,5430.0,5460.0,13038.54,4890.0,6689.33,359.33
False,False,True,212,14,5815.42,212.14EDY,2940.0,4980.0,7936.5,3540.0,5215.42,835.42
True,True,True,212,28,4288.52,212.28FQY,3420.0,4260.0,7823.12,3450.0,4648.52,28.52
True,False,True,212,31,4292.04,212.31FDY,5610.0,4290.0,10884.35,4050.0,5102.04,2.04
True,False,True,212,25,1905.69,212.25FDY,6870.0,1500.0,8390.02,4620.0,5895.69,405.69
True,False,False,212,42,3818.67,212.42FDN,4440.0,3600.0,8049.9,3720.0,4988.67,218.67
True,False,False,212,35,6258.4,212.35FDN,2970.0,5970.0,8956.92,3330.0,4308.4,288.4
True,False,False,212,38,5305.42,212.38FDN,3510.0,4980.0,8503.4,4110.0,5215.42,325.42
False,True,False,212,9,4755.29,212.9EQN,2850.0,4380.0,7256.23,3720.0,4875.29,375.29
False,True,False,212,15,3899.33,212.15EQN,4020.0,1500.0,10657.6,3000.0,6689.33,2399.33
True,True,True,212,18,1858.94,212.18FQY,5520.0,1830.0,7369.6,4650.0,5668.94,28.94
False,True,True,212,11,6425.56,212.11EQY,3330.0,6420.0,9750.56,4260.0,5555.56,5.56
False,True,False,212,1,1672.31,212.1EQN,5460.0,1320.0,6802.73,4410.0,5782.31,352.31
True,False,False,212,47,928.52,212.47FDN,5820.0,840.0,6689.33,3210.0,4648.52,88.52
False,True,True,212,8,2819.33,212.8EQY,4680.0,1980.0,6689.33,5160.0,6689.33,839.33
True,True,True,212,20,5118.79,212.20FQY,3570.0,4920.0,8503.4,4260.0,5328.79,198.79
True,False,False,212,41,671.77,212.41FDN,5340.0,660.0,6009.06,3420.0,4421.77,11.77
True,True,True,212,26,2668.52,212.26FQY,5670.0,2640.0,10204.08,3570.0,4648.52,28.52
True,False,True,212,32,2068.94,212.32FDY,2280.0,1260.0,8956.92,3750.0,5668.94,808.94
True,True,False,212,36,2642.85,212.36FQN,7050.0,750.0,7936.5,3990.0,7142.85,1892.85
True,True,True,212,19,2445.29,212.19FQY,5940.0,1860.0,7823.12,3150.0,4875.29,585.29
True,True,True,212,21,9989.33,212.21FQY,4470.0,9180.0,13945.58,4800.0,6689.33,809.33
False,False,True,212,4,2079.06,212.4EDY,5130.0,1380.0,8843.54,4410.0,6009.06,699.06
True,False,False,212,46,6138.79,212.46FDN,3420.0,5400.0,8843.54,3450.0,5328.79,738.79
True,True,True,212,27,5088.79,212.27FQY,4230.0,4620.0,10657.6,3990.0,5328.79,468.79
True,False,False,212,40,4802.04,212.40FDN,4080.0,4800.0,9750.56,4170.0,5102.04,2.04
True,False,False,212,37,2628.4,212.37FDN,4140.0,2430.0,6575.96,3450.0,4308.4,198.4
False,False,True,212,16,2438.67,212.16EDY,5880.0,1950.0,9750.56,3570.0,4988.67,488.67
False,True,False,212,12,3401.77,212.12EQN,3360.0,3390.0,6916.1,3540.0,4421.77,11.77
True,False,True,215,22,2428.52,215.22FDY,5010.0,2100.0,8616.77,3540.0,4648.52,328.52
True,False,False,215,45,4309.21,215.45FDN,3750.0,3000.0,8843.54,3600.0,6349.21,1309.21
False,True,True,215,2,3872.04,215.2EQY,3690.0,3300.0,7936.5,3720.0,5102.04,572.04
True,True,False,215,48,3222.58,215.48FQN,5400.0,1830.0,8956.92,3900.0,6462.58,1392.58
False,True,False,215,6,3492.58,215.6EQN,6570.0,2040.0,9750.56,3900.0,6462.58,1452.58
True,False,True,215,17,3789.06,215.17FDY,3660.0,2520.0,7142.85,3450.0,6009.06,1269.06
False,False,True,215,15,1285.42,215.15EDY,5910.0,840.0,8390.02,3780.0,5215.42,445.42
False,False,False,215,11,2752.31,215.11EDN,3600.0,2160.0,7142.85,3480.0,5782.31,592.31
True,False,False,215,34,2955.69,215.34FDN,4860.0,1650.0,7483.0,3990.0,5895.69,1305.69
True,True,True,215,30,4932.17,215.30FQY,6270.0,4140.0,10997.73,3420.0,5442.17,792.17
True,False,True,215,24,2825.15,215.24FDY,5850.0,2520.0,10430.83,3030.0,4535.15,305.15
