filename,participant,GP_condition,Q_condition,item,inter_reading,is_filler
204.43FDN,204,False,False,43,NA,True
204.44FQN,204,False,True,44,NA,True
204.45FQN,204,False,True,45,NA,True
204.46FDN,204,False,False,46,NA,True
204.47FDN,204,False,False,47,NA,True
204.48FDN,204,False,False,48,NA,True
204.4EDY,204,True,False,4,NA,False
204.5EDN,204,False,False,5,NA,False
204.6EDY,204,True,False,6,NA,False
204.7EQY,204,True,True,7,NA,False
204.8EQY,204,True,True,8,NA,False
204.9EQN,204,False,True,9,NA,False
205.10EQN,205,False,True,10,NA,False
205.11EDY,205,True,False,11,NA,False
205.12EDN,205,False,False,12,NA,False
205.13EDY,205,True,False,13,NA,False
205.14EQY,205,True,True,14,NA,False
205.15EDN,205,False,False,15,NA,False
205.16EQY,205,True,True,16,NA,False
205.17FDY,205,True,False,17,NA,True
205.18FDY,205,True,False,18,NA,True
205.19FDY,205,True,False,19,NA,True
205.1EDN,205,False,False,1,NA,False
205.20FDY,205,True,False,20,NA,True
205.21FDY,205,True,False,21,NA,True
205.22FDY,205,True,False,22,NA,True
205.23FDY,205,True,False,23,NA,True
205.24FDY,205,True,False,24,NA,True
205.25FQY,205,True,True,25,NA,True
205.26FDY,205,True,False,26,NA,True
205.27FDY,205,True,False,27,NA,True
205.28FDY,205,True,False,28,NA,True
205.29FDY,205,True,False,29,NA,True
205.2EQN,205,False,True,2,NA,False
205.30FQY,205,True,True,30,NA,True
205.31FQY,205,True,True,31,NA,True
205.32FQY,205,True,True,32,NA,True
205.33FQN,205,False,True,33,NA,True
205.34FDN,205,False,False,34,NA,True
205.35FQN,205,False,True,35,NA,True
205.36FDN,205,False,False,36,NA,True
205.37FQN,205,False,True,37,NA,True
205.38FQN,205,False,True,38,NA,True
205.39FQN,205,False,True,39,NA,True
205.3EQN,205,False,True,3,NA,False
205.40FQN,205,False,True,40,NA,True
205.41FQN,205,False,True,41,NA,True
205.42FQN,205,False,True,42,NA,True
205.43FQN,205,False,True,43,NA,True
205.44FDN,205,False,False,44,NA,True
205.45FDN,205,False,False,45,NA,True
205.46FQN,205,False,True,46,NA,True
205.47FQN,205,False,True,47,NA,True
205.48FQN,205,False,True,48,NA,True
205.4EQY,205,True,True,4,NA,False
205.5EQN,205,False,True,5,NA,False
205.6EQY,205,True,True,6,NA,False
205.7EDY,205,True,False,7,NA,False
205.8EDY,205,True,False,8,NA,False
205.9EDN,205,False,False,9,NA,False
206.10EDY,206,True,False,10,NA,False
206.11EQN,206,False,True,11,NA,False
206.12EQY,206,True,True,12,NA,False
206.13EQN,206,False,True,13,NA,False
206.14EDN,206,False,False,14,NA,False
206.15EQY,206,True,True,15,NA,False
206.16EDN,206,False,False,16,NA,False
206.17FQY,206,True,True,17,NA,True
206.18FQY,206,True,True,18,NA,True
206.19FQY,206,True,True,19,NA,True
206.1EQY,206,True,True,1,NA,False
206.20FQY,206,True,True,20,NA,True
206.21FQY,206,True,True,21,NA,True
206.22FQY,206,True,True,22,NA,True
206.23FQY,206,True,True,23,NA,True
206.24FQY,206,True,True,24,NA,True
206.25FDY,206,True,False,25,NA,True
206.26FQY,206,True,True,26,NA,True
206.27FQY,206,True,True,27,NA,True
206.28FQY,206,True,True,28,NA,True
206.29FQY,206,True,True,29,NA,True
206.2EDY,206,True,False,2,NA,False
206.30FDY,206,True,False,30,NA,True
206.31FDY,206,True,False,31,NA,True
206.32FDY,206,True,False,32,NA,True
206.33FDN,206,False,False,33,NA,True
206.34FQN,206,False,True,34,NA,True
206.35FDN,206,False,False,35,NA,True
206.36FQN,206,False,True,36,NA,True
206.37FDN,206,False,False,37,NA,True
206.38FDN,206,False,False,38,NA,True
206.39FDN,206,False,False,39,NA,True
206.3EDY,206,True,False,3,NA,False
206.40FDN,206,False,False,40,NA,True
206.41FDN,206,False,False,41,NA,True
206.42FDN,206,False,False,42,NA,True
206.43FDN,206,False,False,43,NA,True
206.44FQN,206,False,True,44,NA,True
206.45FQN,206,False,True,45,NA,True
206.46FDN,206,False,False,46,NA,True
206.47FDN,206,False,False,47,NA,True
206.48FDN,206,False,False,48,NA,True
206.4EDN,206,False,False,4,NA,False
206.5EDY,206,True,False,5,NA,False
206.6EDN,206,False,False,6,NA,False
206.7EQN,206,False,True,7,NA,False
206.8EQN,206,False,True,8,NA,False
206.9EQY,206,True,True,9,NA,False
207.10EQY,207,True,True,10,NA,False
207.11EDN,207,False,False,11,NA,False
207.12EDY,207,True,False,12,NA,False
207.13EDN,207,False,False,13,NA,False
207.14EQN,207,False,True,14,NA,False
207.15EDY,207,True,False,15,NA,False
207.16EQN,207,False,True,16,NA,False
207.17FDY,207,True,False,17,NA,True
207.18FDY,207,True,False,18,NA,True
207.19FDY,207,True,False,19,NA,True
207.1EDY,207,True,False,1,NA,False
207.20FDY,207,True,False,20,NA,True
207.21FDY,207,True,False,21,NA,True
207.22FDY,207,True,False,22,NA,True
207.23FDY,207,True,False,23,NA,True
207.24FDY,207,True,False,24,NA,True
207.25FQY,207,True,True,25,NA,True
207.26FDY,207,True,False,26,NA,True
207.27FDY,207,True,False,27,NA,True
207.28FDY,207,True,False,28,NA,True
207.29FDY,207,True,False,29,NA,True
207.2EQY,207,True,True,2,NA,False
207.30FQY,207,True,True,30,NA,True
207.31FQY,207,True,True,31,NA,True
207.32FQY,207,True,True,32,NA,True
207.33FQN,207,False,True,33,NA,True
207.34FDN,207,False,False,34,NA,True
207.35FQN,207,False,True,35,NA,True
207.36FDN,207,False,False,36,NA,True
207.37FQN,207,False,True,37,NA,True
207.38FQN,207,False,True,38,NA,True
207.39FQN,207,False,True,39,NA,True
207.3EQY,207,True,True,3,NA,False
207.40FQN,207,False,True,40,NA,True
207.41FQN,207,False,True,41,NA,True
207.42FQN,207,False,True,42,NA,True
207.43FQN,207,False,True,43,NA,True
207.44FDN,207,False,False,44,NA,True
207.45FDN,207,False,False,45,NA,True
207.46FQN,207,False,True,46,NA,True
207.47FQN,207,False,True,47,NA,True
207.48FQN,207,False,True,48,NA,True
207.4EQN,207,False,True,4,NA,False
207.5EQY,207,True,True,5,NA,False
207.6EQN,207,False,True,6,NA,False
207.7EDN,207,False,False,7,NA,False
207.8EDN,207,False,False,8,NA,False
207.9EDY,207,True,False,9,NA,False
208.10EDN,208,False,False,10,NA,False
208.11EQY,208,True,True,11,NA,False
208.12EQN,208,False,True,12,NA,False
208.13EQY,208,True,True,13,NA,False
208.14EDY,208,True,False,14,NA,False
208.15EQN,208,False,True,15,NA,False
208.16EDY,208,True,False,16,NA,False
208.17FQY,208,True,True,17,NA,True
208.18FQY,208,True,True,18,NA,True
208.19FQY,208,True,True,19,NA,True
208.1EQN,208,False,True,1,NA,False
208.20FQY,208,True,True,20,NA,True
208.21FQY,208,True,True,21,NA,True
208.22FQY,208,True,True,22,NA,True
208.23FQY,208,True,True,23,NA,True
208.24FQY,208,True,True,24,NA,True
208.25FDY,208,True,False,25,NA,True
208.26FQY,208,True,True,26,NA,True
208.27FQY,208,True,True,27,NA,True
208.28FQY,208,True,True,28,NA,True
208.29FQY,208,True,True,29,NA,True
208.2EDN,208,False,False,2,NA,False
208.30FDY,208,True,False,30,NA,True
208.31FDY,208,True,False,31,NA,True
208.32FDY,208,True,False,32,NA,True
208.33FDN,208,False,False,33,NA,True
208.34FQN,208,False,True,34,NA,True
208.35FDN,208,False,False,35,NA,True
208.36FQN,208,False,True,36,NA,True
208.37FDN,208,False,False,37,NA,True
208.38FDN,208,False,False,38,NA,True
208.39FDN,208,False,False,39,NA,True
208.3EDN,208,False,False,3,NA,False
208.40FDN,208,False,False,40,NA,True
208.41FDN,208,False,False,41,NA,True
208.42FDN,208,False,False,42,NA,True
208.43FDN,208,False,False,43,NA,True
208.44FQN,208,False,True,44,NA,True
208.45FQN,208,False,True,45,NA,True
208.46FDN,208,False,False,46,NA,True
208.47FDN,208,False,False,47,NA,True
208.48FDN,208,False,False,48,NA,True
208.4EDY,208,True,False,4,NA,False
208.5EDN,208,False,False,5,NA,False
208.6EDY,208,True,False,6,NA,False
208.7EQY,208,True,True,7,NA,False
208.8EQY,208,True,True,8,NA,False
208.9EQN,208,False,True,9,NA,False
209.10EQN,209,False,True,10,NA,False
209.11EDY,209,True,False,11,NA,False
209.12EDN,209,False,False,12,NA,False
209.13EDY,209,True,False,13,NA,False
209.14EQY,209,True,True,14,NA,False
209.15EDN,209,False,False,15,NA,False
209.16EQY,209,True,True,16,NA,False
209.17FDY,209,True,False,17,NA,True
209.18FDY,209,True,False,18,NA,True
209.19FDY,209,True,False,19,NA,True
209.1EDN,209,False,False,1,NA,False
209.20FDY,209,True,False,20,NA,True
209.21FDY,209,True,False,21,NA,True
209.22FDY,209,True,False,22,NA,True
209.23FDY,209,True,False,23,NA,True
209.24FDY,209,True,False,24,NA,True
209.25FQY,209,True,True,25,NA,True
209.26FDY,209,True,False,26,NA,True
209.27FDY,209,True,False,27,NA,True
209.28FDY,209,True,False,28,NA,True
209.29FDY,209,True,False,29,NA,True
209.2EQN,209,False,True,2,NA,False
209.30FQY,209,True,True,30,NA,True
209.31FQY,209,True,True,31,NA,True
209.32FQY,209,True,True,32,NA,True
209.33FQN,209,False,True,33,NA,True
209.34FDN,209,False,False,34,NA,True
209.35FQN,209,False,True,35,NA,True
209.36FDN,209,False,False,36,NA,True
209.37FQN,209,False,True,37,NA,True
209.38FQN,209,False,True,38,NA,True
209.39FQN,209,False,True,39,NA,True
209.3EQN,209,False,True,3,NA,False
209.40FQN,209,False,True,40,NA,True
209.41FQN,209,False,True,41,NA,True
209.42FQN,209,False,True,42,NA,True
209.43FQN,209,False,True,43,NA,True
209.44FDN,209,False,False,44,NA,True
209.45FDN,209,False,False,45,NA,True
209.46FQN,209,False,True,46,NA,True
209.47FQN,209,False,True,47,NA,True
209.48FQN,209,False,True,48,NA,True
209.4EQY,209,True,True,4,NA,False
209.5EQN,209,False,True,5,NA,False
209.6EQY,209,True,True,6,NA,False
209.7EDY,209,True,False,7,NA,False
209.8EDY,209,True,False,8,NA,False
209.9EDN,209,False,False,9,NA,False
21.10EQN,21,False,True,10,NA,False
21.11EDY,21,True,False,11,NA,False
21.12EDN,21,False,False,12,NA,False
21.13EDY,21,True,False,13,NA,False
21.14EQY,21,True,True,14,NA,False
21.15EDN,21,False,False,15,NA,False
21.16EQY,21,True,True,16,NA,False
21.17FDY,21,True,False,17,NA,True
21.18FDY,21,True,False,18,NA,True
21.19FDY,21,True,False,19,NA,True
21.1EDN,21,False,False,1,NA,False
21.20FDY,21,True,False,20,NA,True
21.21FDY,21,True,False,21,NA,True
21.22FDY,21,True,False,22,NA,True
21.23FDY,21,True,False,23,NA,True
21.24FDY,21,True,False,24,NA,True
21.25FQY,21,True,True,25,NA,True
21.26FDY,21,True,False,26,NA,True
21.27FDY,21,True,False,27,NA,True
21.28FDY,21,True,False,28,NA,True
21.29FDY,21,True,False,29,NA,True
21.2EQN,21,False,True,2,NA,False
21.30FQY,21,True,True,30,NA,True
21.31FQY,21,True,True,31,NA,True
21.32FQY,21,True,True,32,NA,True
21.33FQN,21,False,True,33,NA,True
21.34FDN,21,False,False,34,NA,True
21.35FQN,21,False,True,35,NA,True
21.36FDN,21,False,False,36,NA,True
21.37FQN,21,False,True,37,NA,True
21.38FQN,21,False,True,38,NA,True
21.39FQN,21,False,True,39,NA,True
21.3EQN,21,False,True,3,NA,False
21.40FQN,21,False,True,40,NA,True
21.41FQN,21,False,True,41,NA,True
21.42FQN,21,False,True,42,NA,True
21.43FQN,21,False,True,43,NA,True
21.44FDN,21,False,False,44,NA,True
21.45FDN,21,False,False,45,NA,True
21.46FQN,21,False,True,46,NA,True
21.47FQN,21,False,True,47,NA,True
21.48FQN,21,False,True,48,NA,True
21.4EQY,21,True,True,4,NA,False
21.5EQN,21,False,True,5,NA,False
21.6EQY,21,True,True,6,NA,False
21.7EDY,21,True,False,7,NA,False
21.8EDY,21,True,False,8,NA,False
21.9EDN,21,False,False,9,NA,False
210.10EDY,210,True,False,10,NA,False
210.11EQN,210,False,True,11,NA,False
210.12EQY,210,True,True,12,NA,False
210.13EQN,210,False,True,13,NA,False
210.14EDN,210,False,False,14,NA,False
210.15EQY,210,True,True,15,NA,False
210.16EDN,210,False,False,16,NA,False
210.17FQY,210,True,True,17,NA,True
210.18FQY,210,True,True,18,NA,True
210.19FQY,210,True,True,19,NA,True
210.1EQY,210,True,True,1,NA,False
210.20FQY,210,True,True,20,NA,True
210.21FQY,210,True,True,21,NA,True
210.22FQY,210,True,True,22,NA,True
210.23FQY,210,True,True,23,NA,True
210.24FQY,210,True,True,24,NA,True
210.25FDY,210,True,False,25,NA,True
210.26FQY,210,True,True,26,NA,True
210.27FQY,210,True,True,27,NA,True
210.28FQY,210,True,True,28,NA,True
210.29FQY,210,True,True,29,NA,True
210.2EDY,210,True,False,2,NA,False
210.30FDY,210,True,False,30,NA,True
210.31FDY,210,True,False,31,NA,True
210.32FDY,210,True,False,32,NA,True
210.33FDN,210,False,False,33,NA,True
210.34FQN,210,False,True,34,NA,True
210.35FDN,210,False,False,35,NA,True
210.36FQN,210,False,True,36,NA,True
210.37FDN,210,False,False,37,NA,True
210.38FDN,210,False,False,38,NA,True
210.39FDN,210,False,False,39,NA,True
210.3EDY,210,True,False,3,NA,False
210.40FDN,210,False,False,40,NA,True
210.41FDN,210,False,False,41,NA,True
210.42FDN,210,False,False,42,NA,True
210.43FDN,210,False,False,43,NA,True
210.44FQN,210,False,True,44,NA,True
210.45FQN,210,False,True,45,NA,True
210.46FDN,210,False,False,46,NA,True
210.47FDN,210,False,False,47,NA,True
210.48FDN,210,False,False,48,NA,True
210.4EDN,210,False,False,4,NA,False
210.5EDY,210,True,False,5,NA,False
210.6EDN,210,False,False,6,NA,False
210.7EQN,210,False,True,7,NA,False
210.8EQN,210,False,True,8,NA,False
210.9EQY,210,True,True,9,NA,False
212.10EDN,212,False,False,10,NA,False
212.11EQY,212,True,True,11,NA,False
212.12EQN,212,False,True,12,NA,False
212.13EQY,212,True,True,13,NA,False
212.14EDY,212,True,False,14,NA,False
212.15EQN,212,False,True,15,NA,False
212.16EDY,212,True,False,16,NA,False
212.17FQY,212,True,True,17,NA,True
212.18FQY,212,True,True,18,NA,True
212.19FQY,212,True,True,19,NA,True
212.1EQN,212,False,True,1,NA,False
212.20FQY,212,True,True,20,NA,True
212.21FQY,212,True,True,21,NA,True
212.22FQY,212,True,True,22,NA,True
212.23FQY,212,True,True,23,NA,True
212.24FQY,212,True,True,24,NA,True
212.25FDY,212,True,False,25,NA,True
212.26FQY,212,True,True,26,NA,True
212.27FQY,212,True,True,27,NA,True
212.28FQY,212,True,True,28,NA,True
212.29FQY,212,True,True,29,NA,True
212.2EDN,212,False,False,2,NA,False
212.30FDY,212,True,False,30,NA,True
212.31FDY,212,True,False,31,NA,True
212.32FDY,212,True,False,32,NA,True
212.33FDN,212,False,False,33,NA,True
212.34FQN,212,False,True,34,NA,True
212.35FDN,212,False,False,35,NA,True
212.36FQN,212,False,True,36,NA,True
212.37FDN,212,False,False,37,NA,True
212.38FDN,212,False,False,38,NA,True
212.39FDN,212,False,False,39,NA,True
212.3EDN,212,False,False,3,NA,False
212.40FDN,212,False,False,40,NA,True
212.41FDN,212,False,False,41,NA,True
212.42FDN,212,False,False,42,NA,True
212.43FDN,212,False,False,43,NA,True
212.44FQN,212,False,True,44,NA,True
212.45FQN,212,False,True,45,NA,True
212.46FDN,212,False,False,46,NA,True
212.47FDN,212,False,False,47,NA,True
212.48FDN,212,False,False,48,NA,True
212.4EDY,212,True,False,4,NA,False
212.5EDN,212,False,False,5,NA,False
212.6EDY,212,True,False,6,NA,False
212.7EQY,212,True,True,7,NA,False
212.8EQY,212,True,True,8,NA,False
212.9EQN,212,False,True,9,NA,False
214.10EDY,214,True,False,10,NA,False
214.11EQN,214,False,True,11,NA,False
214.12EQY,214,True,True,12,NA,False
214.13EQN,214,False,True,13,NA,False
214.14EDN,214,False,False,14,NA,False
214.15EQY,214,True,True,15,NA,False
214.16EDN,214,False,False,16,NA,False
214.17FQY,214,True,True,17,NA,True
214.18FQY,214,True,True,18,NA,True
214.19FQY,214,True,True,19,NA,True
214.1EQY,214,True,True,1,NA,False
214.20FQY,214,True,True,20,NA,True
214.21FQY,214,True,True,21,NA,True
214.22FQY,214,True,True,22,NA,True
214.23FQY,214,True,True,23,NA,True
214.24FQY,214,True,True,24,NA,True
214.25FDY,214,True,False,25,NA,True
214.26FQY,214,True,True,26,NA,True
214.27FQY,214,True,True,27,NA,True
214.28FQY,214,True,True,28,NA,True
214.29FQY,214,True,True,29,NA,True
214.2EDY,214,True,False,2,NA,False
214.30FDY,214,True,False,30,NA,True
214.31FDY,214,True,False,31,NA,True
214.32FDY,214,True,False,32,NA,True
214.33FDN,214,False,False,33,NA,True
214.34FQN,214,False,True,34,NA,True
214.35FDN,214,False,False,35,NA,True
214.36FQN,214,False,True,36,NA,True
214.37FDN,214,False,False,37,NA,True
214.38FDN,214,False,False,38,NA,True
214.39FDN,214,False,False,39,NA,True
214.3EDY,214,True,False,3,NA,False
214.40FDN,214,False,False,40,NA,True
214.41FDN,214,False,False,41,NA,True
214.42FDN,214,False,False,42,NA,True
214.43FDN,214,False,False,43,NA,True
214.44FQN,214,False,True,44,NA,True
214.45FQN,214,False,True,45,NA,True
214.46FDN,214,False,False,46,NA,True
214.47FDN,214,False,False,47,NA,True
214.48FDN,214,False,False,48,NA,True
214.4EDN,214,False,False,4,NA,False
214.5EDY,214,True,False,5,NA,False
214.6EDN,214,False,False,6,NA,False
214.7EQN,214,False,True,7,NA,False
214.8EQN,214,False,True,8,NA,False
214.9EQY,214,True,True,9,NA,False
215.10EQY,215,True,True,10,NA,False
215.11EDN,215,False,False,11,NA,False
215.12EDY,215,True,False,12,NA,False
215.13EDN,215,False,False,13,NA,False
215.14EQN,215,False,True,14,NA,False
215.15EDY,215,True,False,15,NA,False
215.16EQN,215,False,True,16,NA,False
215.17FDY,215,True,False,17,NA,True
215.18FDY,215,True,False,18,NA,True
215.19FDY,215,True,False,19,NA,True
215.1EDY,215,True,False,1,NA,False
215.20FDY,215,True,False,20,NA,True
215.21FDY,215,True,False,21,NA,True
215.22FDY,215,True,False,22,NA,True
215.23FDY,215,True,False,23,NA,True
215.24FDY,215,True,False,24,NA,True
215.25FQY,215,True,True,25,NA,True
215.26FDY,215,True,False,26,NA,True
215.27FDY,215,True,False,27,NA,True
215.28FDY,215,True,False,28,NA,True
215.29FDY,215,True,False,29,NA,True
215.2EQY,215,True,True,2,NA,False
215.30FQY,215,True,True,30,NA,True
215.31FQY,215,True,True,31,NA,True
215.32FQY,215,True,True,32,NA,True
215.33FQN,215,False,True,33,NA,True
215.34FDN,215,False,False,34,NA,True
215.35FQN,215,False,True,35,NA,True
215.36FDN,215,False,False,36,NA,True
215.37FQN,215,False,True,37,NA,True
215.38FQN,215,False,True,38,NA,True
215.39FQN,215,False,True,39,NA,True
215.3EQY,215,True,True,3,NA,False
215.40FQN,215,False,True,40,NA,True
215.41FQN,215,False,True,41,NA,True
215.42FQN,215,False,True,42,NA,True
215.43FQN,215,False,True,43,NA,True
215.44FDN,215,False,False,44,NA,True
215.45FDN,215,False,False,45,NA,True
215.46FQN,215,False,True,46,NA,True
215.47FQN,215,False,True,47,NA,True
215.48FQN,215,False,True,48,NA,True
215.4EQN,215,False,True,4,NA,False
215.5EQY,215,True,True,5,NA,False
215.6EQN,215,False,True,6,NA,False
215.7EDN,215,False,False,7,NA,False
215.8EDN,215,False,False,8,NA,False
215.9EDY,215,True,False,9,NA,False
22.10EDY,22,True,False,10,NA,False
22.11EQN,22,False,True,11,NA,False
22.12EQY,22,True,True,12,NA,False
22.13EQN,22,False,True,13,NA,False
22.14EDN,22,False,False,14,NA,False
22.15EQY,22,True,True,15,NA,False
22.16EDN,22,False,False,16,NA,False
22.17FQY,22,True,True,17,NA,True
22.18FQY,22,True,True,18,NA,True
22.19FQY,22,True,True,19,NA,True
22.1EQY,22,True,True,1,NA,False
22.20FQY,22,True,True,20,NA,True
22.21FQY,22,True,True,21,NA,True
22.22FQY,22,True,True,22,NA,True
22.23FQY,22,True,True,23,NA,True
22.24FQY,22,True,True,24,NA,True
22.25FDY,22,True,False,25,NA,True
22.26FQY,22,True,True,26,NA,True
22.27FQY,22,True,True,27,NA,True
22.28FQY,22,True,True,28,NA,True
22.29FQY,22,True,True,29,NA,True
22.2EDY,22,True,False,2,NA,False
22.30FDY,22,True,False,30,NA,True
22.31FDY,22,True,False,31,NA,True
22.32FDY,22,True,False,32,NA,True
22.33FDN,22,False,False,33,NA,True
22.34FQN,22,False,True,34,NA,True
22.35FDN,22,False,False,35,NA,True
22.36FQN,22,False,True,36,NA,True
22.37FDN,22,False,False,37,NA,True
22.38FDN,22,False,False,38,NA,True
22.39FDN,22,False,False,39,NA,True
22.3EDY,22,True,False,3,NA,False
22.40FDN,22,False,False,40,NA,True
22.41FDN,22,False,False,41,NA,True
22.42FDN,22,False,False,42,NA,True
22.43FDN,22,False,False,43,NA,True
22.44FQN,22,False,True,44,NA,True
22.45FQN,22,False,True,45,NA,True
22.46FDN,22,False,False,46,NA,True
22.47FDN,22,False,False,47,NA,True
22.48FDN,22,False,False,48,NA,True
22.4EDN,22,False,False,4,NA,False
22.5EDY,22,True,False,5,NA,False
22.6EDN,22,False,False,6,NA,False
22.7EQN,22,False,True,7,NA,False
22.8EQN,22,False,True,8,NA,False
22.9EQY,22,True,True,9,NA,False
3.10EQY,3,True,True,10,NA,False
3.11EDN,3,False,False,11,NA,False
3.12EDY,3,True,False,12,NA,False
3.13EDN,3,False,False,13,NA,False
3.14EQN,3,False,True,14,NA,False
3.15EDY,3,True,False,15,NA,False
3.16EQN,3,False,True,16,NA,False
3.17FDY,3,True,False,17,NA,True
3.18FDY,3,True,False,18,NA,True
3.19FDY,3,True,False,19,NA,True
3.1EDY,3,True,False,1,NA,False
3.20FDY,3,True,False,20,NA,True
3.21FDY,3,True,False,21,NA,True
3.22FDY,3,True,False,22,NA,True
3.23FDY,3,True,False,23,NA,True
3.24FDY,3,True,False,24,NA,True
3.25FQY,3,True,True,25,NA,True
3.26FDY,3,True,False,26,NA,True
3.27FDY,3,True,False,27,NA,True
3.28FDY,3,True,False,28,NA,True
3.29FDY,3,True,False,29,NA,True
3.2EQY,3,True,True,2,NA,False
3.30FQY,3,True,True,30,NA,True
3.31FQY,3,True,True,31,NA,True
3.32FQY,3,True,True,32,NA,True
3.33FQN,3,False,True,33,NA,True
3.34FDN,3,False,False,34,NA,True
3.35FQN,3,False,True,35,NA,True
3.36FDN,3,False,False,36,NA,True
3.37FQN,3,False,True,37,NA,True
3.38FQN,3,False,True,38,NA,True
3.39FQN,3,False,True,39,NA,True
3.3EQY,3,True,True,3,NA,False
3.40FQN,3,False,True,40,NA,True
3.41FQN,3,False,True,41,NA,True
3.42FQN,3,False,True,42,NA,True
3.43FQN,3,False,True,43,NA,True
3.44FDN,3,False,False,44,NA,True
3.45FDN,3,False,False,45,NA,True
3.46FQN,3,False,True,46,NA,True
3.47FQN,3,False,True,47,NA,True
3.48FQN,3,False,True,48,NA,True
3.4EQN,3,False,True,4,NA,False
3.5EQY,3,True,True,5,NA,False
3.6EQN,3,False,True,6,NA,False
3.7EDN,3,False,False,7,NA,False
3.8EDN,3,False,False,8,NA,False
3.9EDY,3,True,False,9,NA,False
4.10EDN,4,False,False,10,NA,False
4.11EQY,4,True,True,11,NA,False
4.12EQN,4,False,True,12,NA,False
4.13EQY,4,True,True,13,NA,False
4.14EDY,4,True,False,14,NA,False
4.15EQN,4,False,True,15,NA,False
4.16EDY,4,True,False,16,NA,False
4.17FQY,4,True,True,17,NA,True
4.18FQY,4,True,True,18,NA,True
4.19FQY,4,True,True,19,NA,True
4.1EQN,4,False,True,1,NA,False
4.20FQY,4,True,True,20,NA,True
4.21FQY,4,True,True,21,NA,True
4.22FQY,4,True,True,22,NA,True
4.23FQY,4,True,True,23,NA,True
4.24FQY,4,True,True,24,NA,True
4.25FDY,4,True,False,25,NA,True
4.26FQY,4,True,True,26,NA,True
4.27FQY,4,True,True,27,NA,True
4.28FQY,4,True,True,28,NA,True
4.29FQY,4,True,True,29,NA,True
4.2EDN,4,False,False,2,NA,False
4.30FDY,4,True,False,30,NA,True
4.31FDY,4,True,False,31,NA,True
4.32FDY,4,True,False,32,NA,True
4.33FDN,4,False,False,33,NA,True
4.34FQN,4,False,True,34,NA,True
4.35FDN,4,False,False,35,NA,True
4.36FQN,4,False,True,36,NA,True
4.37FDN,4,False,False,37,NA,True
4.38FDN,4,False,False,38,NA,True
4.39FDN,4,False,False,39,NA,True
4.3EDN,4,False,False,3,NA,False
4.40FDN,4,False,False,40,NA,True
4.41FDN,4,False,False,41,NA,True
4.42FDN,4,False,False,42,NA,True
4.43FDN,4,False,False,43,NA,True
4.44FQN,4,False,True,44,NA,True
4.45FQN,4,False,True,45,NA,True
4.46FDN,4,False,False,46,NA,True
4.47FDN,4,False,False,47,NA,True
4.48FDN,4,False,False,48,NA,True
4.4EDY,4,True,False,4,NA,False
4.5EDN,4,False,False,5,NA,False
4.6EDY,4,True,False,6,NA,False
4.7EQY,4,True,True,7,NA,False
4.8EQY,4,True,True,8,NA,False
4.9EQN,4,False,True,9,NA,False
5.12EDN,5,False,False,12,NA,False
5.13EDY,5,True,False,13,NA,False
5.14EQY,5,True,True,14,NA,False
5.17FDY,5,True,False,17,NA,True
5.20FDY,5,True,False,20,NA,True
5.22FDY,5,True,False,22,NA,True
5.23FDY,5,True,False,23,NA,True
5.26FDY,5,True,False,26,NA,True
5.27FDY,5,True,False,27,NA,True
5.29FDY,5,True,False,29,NA,True
5.2EQN,5,False,True,2,NA,False
5.31FQY,5,True,True,31,NA,True
5.32FQY,5,True,True,32,NA,True
5.33FQN,5,False,True,33,NA,True
5.35FQN,5,False,True,35,NA,True
5.38FQN,5,False,True,38,NA,True
5.3EQN,5,False,True,3,NA,False
5.40FQN,5,False,True,40,NA,True
5.41FQN,5,False,True,41,NA,True
5.42FQN,5,False,True,42,NA,True
5.44FDN,5,False,False,44,NA,True
5.46FQN,5,False,True,46,NA,True
5.4EQY,5,True,True,4,NA,False
5.8EDY,5,True,False,8,NA,False
5.9EDN,5,False,False,9,NA,False
6.10EDY,6,True,False,10,NA,False
6.11EQN,6,False,True,11,NA,False
6.12EQY,6,True,True,12,NA,False
6.13EQN,6,False,True,13,NA,False
6.14EDN,6,False,False,14,NA,False
6.15EQY,6,True,True,15,NA,False
6.16EDN,6,False,False,16,NA,False
6.17FQY,6,True,True,17,NA,True
6.18FQY,6,True,True,18,NA,True
6.19FQY,6,True,True,19,NA,True
6.1EQY,6,True,True,1,NA,False
6.20FQY,6,True,True,20,NA,True
6.21FQY,6,True,True,21,NA,True
6.22FQY,6,True,True,22,NA,True
6.23FQY,6,True,True,23,NA,True
6.24FQY,6,True,True,24,NA,True
6.25FDY,6,True,False,25,NA,True
6.26FQY,6,True,True,26,NA,True
6.27FQY,6,True,True,27,NA,True
6.28FQY,6,True,True,28,NA,True
6.29FQY,6,True,True,29,NA,True
6.2EDY,6,True,False,2,NA,False
6.30FDY,6,True,False,30,NA,True
6.31FDY,6,True,False,31,NA,True
6.32FDY,6,True,False,32,NA,True
6.33FDN,6,False,False,33,NA,True
6.34FQN,6,False,True,34,NA,True
6.35FDN,6,False,False,35,NA,True
6.36FQN,6,False,True,36,NA,True
6.37FDN,6,False,False,37,NA,True
6.38FDN,6,False,False,38,NA,True
6.39FDN,6,False,False,39,NA,True
6.3EDY,6,True,False,3,NA,False
6.40FDN,6,False,False,40,NA,True
6.41FDN,6,False,False,41,NA,True
6.42FDN,6,False,False,42,NA,True
6.43FDN,6,False,False,43,NA,True
