filename,participant,GP_condition,Q_condition,item,inter_reading,is_filler
1.10EQN,1,False,True,10,2100,False
1.11EDY,1,True,False,11,2500,False
1.12EDN,1,False,False,12,2100,False
1.13EDY,1,True,False,13,2900,False
1.14EQY,1,True,True,14,2100,False
1.15EDN,1,False,False,15,2300,False
1.16EQY,1,True,True,16,1350,False
1.17FDY,1,True,False,17,1900,True
1.18FDY,1,True,False,18,1200,True
1.19FDY,1,True,False,19,2600,True
1.1EDN,1,False,False,1,1800,False
1.20FDY,1,True,False,20,2900,True
1.21FDY,1,True,False,21,1750,True
1.22FDY,1,True,False,22,2500,True
1.23FDY,1,True,False,23,850,True
1.24FDY,1,True,False,24,3900,True
1.25FQY,1,True,True,25,1300,True
1.26FDY,1,True,False,26,2650,True
1.27FDY,1,True,False,27,4250,True
1.28FDY,1,True,False,28,1050,True
1.29FDY,1,True,False,29,4100,True
1.2EQN,1,False,True,2,2850,False
1.30FQY,1,True,True,30,3000,True
1.31FQY,1,True,True,31,2050,True
1.32FQY,1,True,True,32,4550,True
1.33FQN,1,False,True,33,2050,True
1.34FDN,1,False,False,34,2050,True
1.35FQN,1,False,True,35,3800,True
1.36FDN,1,False,False,36,950,True
1.37FQN,1,False,True,37,1200,True
1.38FQN,1,False,True,38,950,True
1.39FQN,1,False,True,39,1850,True
1.3EQN,1,False,True,3,4000,False
1.40FQN,1,False,True,40,3800,True
1.41FQN,1,False,True,41,3150,True
1.42FQN,1,False,True,42,2500,True
1.43FQN,1,False,True,43,2600,True
1.44FDN,1,False,False,44,2650,True
1.45FDN,1,False,False,45,1900,True
1.46FQN,1,False,True,46,3150,True
1.47FQN,1,False,True,47,1250,True
1.48FQN,1,False,True,48,1700,True
1.4EQY,1,True,True,4,2150,False
1.5EQN,1,False,True,5,1450,False
1.6EQY,1,True,True,6,1150,False
1.7EDY,1,True,False,7,2000,False
1.8EDY,1,True,False,8,4000,False
1.9EDN,1,False,False,9,1300,False
10.10EDY,10,True,False,10,3200,False
10.11EQN,10,False,True,11,1500,False
10.12EQY,10,True,True,12,1600,False
10.13EQN,10,False,True,13,2000,False
10.14EDN,10,False,False,14,2700,False
10.15EQY,10,True,True,15,1550,False
10.16EDN,10,False,False,16,2650,False
10.17FQY,10,True,True,17,1450,True
10.18FQY,10,True,True,18,1350,True
10.19FQY,10,True,True,19,2250,True
10.1EQY,10,True,True,1,2000,False
10.20FQY,10,True,True,20,1100,True
10.21FQY,10,True,True,21,1300,True
10.22FQY,10,True,True,22,800,True
10.23FQY,10,True,True,23,2300,True
10.24FQY,10,True,True,24,1750,True
10.25FDY,10,True,False,25,1950,True
10.26FQY,10,True,True,26,1200,True
10.27FQY,10,True,True,27,1800,True
10.28FQY,10,True,True,28,1000,True
10.29FQY,10,True,True,29,2700,True
10.2EDY,10,True,False,2,1200,False
10.30FDY,10,True,False,30,2650,True
10.31FDY,10,True,False,31,2100,True
10.32FDY,10,True,False,32,3050,True
10.33FDN,10,False,False,33,1450,True
10.34FQN,10,False,True,34,2250,True
10.35FDN,10,False,False,35,1300,True
10.36FQN,10,False,True,36,1600,True
10.37FDN,10,False,False,37,1450,True
10.38FDN,10,False,False,38,1950,True
10.39FDN,10,False,False,39,1900,True
10.3EDY,10,True,False,3,2200,False
10.40FDN,10,False,False,40,2400,True
10.41FDN,10,False,False,41,1950,True
10.42FDN,10,False,False,42,2200,True
10.43FDN,10,False,False,43,2650,True
10.44FQN,10,False,True,44,2750,True
10.45FQN,10,False,True,45,2950,True
10.46FDN,10,False,False,46,1750,True
10.47FDN,10,False,False,47,1600,True
10.48FDN,10,False,False,48,1050,True
10.4EDN,10,False,False,4,850,False
10.5EDY,10,True,False,5,2400,False
10.6EDN,10,False,False,6,2000,False
10.7EQN,10,False,True,7,1700,False
10.8EQN,10,False,True,8,2250,False
10.9EQY,10,True,True,9,1900,False
11.10EQY,11,True,True,10,2050,False
11.11EDN,11,False,False,11,1950,False
11.15EDY,11,True,False,15,2300,False
11.16EQN,11,False,True,16,1450,False
11.17FDY,11,True,False,17,750,True
11.18FDY,11,True,False,18,1600,True
11.19FDY,11,True,False,19,1650,True
11.1EDY,11,True,False,1,2800,False
11.21FDY,11,True,False,21,1450,True
11.23FDY,11,True,False,23,950,True
11.24FDY,11,True,False,24,1850,True
11.25FQY,11,True,True,25,1700,True
11.27FDY,11,True,False,27,350,True
11.28FDY,11,True,False,28,1550,True
11.29FDY,11,True,False,29,2250,True
11.30FQY,11,True,True,30,4000,True
11.31FQY,11,True,True,31,2900,True
11.32FQY,11,True,True,32,3150,True
11.34FDN,11,False,False,34,2550,True
11.35FQN,11,False,True,35,1200,True
11.36FDN,11,False,False,36,850,True
11.37FQN,11,False,True,37,1950,True
11.39FQN,11,False,True,39,1100,True
11.3EQY,11,True,True,3,1000,False
11.41FQN,11,False,True,41,1150,True
11.42FQN,11,False,True,42,1800,True
11.43FQN,11,False,True,43,850,True
11.44FDN,11,False,False,44,1000,True
11.45FDN,11,False,False,45,1300,True
11.47FQN,11,False,True,47,1600,True
11.48FQN,11,False,True,48,1650,True
11.4EQN,11,False,True,4,1650,False
11.5EQY,11,True,True,5,2850,False
11.6EQN,11,False,True,6,1800,False
11.7EDN,11,False,False,7,4800,False
11.8EDN,11,False,False,8,950,False
12.10EDN,12,False,False,10,350,False
12.11EQY,12,True,True,11,3050,False
12.12EQN,12,False,True,12,1050,False
12.13EQY,12,True,True,13,2150,False
12.14EDY,12,True,False,14,1850,False
12.15EQN,12,False,True,15,1150,False
12.16EDY,12,True,False,16,1450,False
12.17FQY,12,True,True,17,1750,True
12.18FQY,12,True,True,18,1350,True
12.19FQY,12,True,True,19,900,True
12.1EQN,12,False,True,1,1000,False
12.20FQY,12,True,True,20,1100,True
12.21FQY,12,True,True,21,1900,True
12.22FQY,12,True,True,22,6300,True
12.23FQY,12,True,True,23,1150,True
12.24FQY,12,True,True,24,1100,True
12.25FDY,12,True,False,25,2700,True
12.26FQY,12,True,True,26,6600,True
12.27FQY,12,True,True,27,900,True
12.28FQY,12,True,True,28,1300,True
12.29FQY,12,True,True,29,4050,True
12.2EDN,12,False,False,2,2500,False
12.30FDY,12,True,False,30,850,True
12.31FDY,12,True,False,31,1050,True
12.32FDY,12,True,False,32,2350,True
12.33FDN,12,False,False,33,2000,True
12.34FQN,12,False,True,34,1700,True
12.35FDN,12,False,False,35,1800,True
12.36FQN,12,False,True,36,1400,True
12.37FDN,12,False,False,37,450,True
12.38FDN,12,False,False,38,950,True
12.39FDN,12,False,False,39,2150,True
12.3EDN,12,False,False,3,1550,False
12.40FDN,12,False,False,40,1200,True
12.41FDN,12,False,False,41,1000,True
12.42FDN,12,False,False,42,650,True
12.43FDN,12,False,False,43,900,True
12.44FQN,12,False,True,44,1050,True
12.45FQN,12,False,True,45,1050,True
12.46FDN,12,False,False,46,400,True
12.47FDN,12,False,False,47,2150,True
12.48FDN,12,False,False,48,1450,True
12.4EDY,12,True,False,4,1050,False
12.5EDN,12,False,False,5,1350,False
12.6EDY,12,True,False,6,1700,False
12.7EQY,12,True,True,7,2400,False
12.8EQY,12,True,True,8,4650,False
12.9EQN,12,False,True,9,650,False
13.10EQN,13,False,True,10,450,False
13.11EDY,13,True,False,11,5400,False
13.12EDN,13,False,False,12,1900,False
13.13EDY,13,True,False,13,2500,False
13.14EQY,13,True,True,14,1800,False
13.15EDN,13,False,False,15,1050,False
13.16EQY,13,True,True,16,2200,False
13.17FDY,13,True,False,17,1700,True
13.18FDY,13,True,False,18,1450,True
13.19FDY,13,True,False,19,800,True
13.1EDN,13,False,False,1,1750,False
13.20FDY,13,True,False,20,550,True
13.21FDY,13,True,False,21,1300,True
13.22FDY,13,True,False,22,1700,True
13.23FDY,13,True,False,23,1100,True
13.24FDY,13,True,False,24,1650,True
13.25FQY,13,True,True,25,800,True
13.26FDY,13,True,False,26,950,True
13.27FDY,13,True,False,27,3450,True
13.28FDY,13,True,False,28,1500,True
13.29FDY,13,True,False,29,1600,True
13.2EQN,13,False,True,2,1100,False
13.30FQY,13,True,True,30,15500,True
13.31FQY,13,True,True,31,3050,True
13.32FQY,13,True,True,32,1350,True
13.33FQN,13,False,True,33,1000,True
13.34FDN,13,False,False,34,3050,True
13.35FQN,13,False,True,35,1150,True
13.36FDN,13,False,False,36,1450,True
13.37FQN,13,False,True,37,3850,True
13.38FQN,13,False,True,38,4000,True
13.39FQN,13,False,True,39,1450,True
13.3EQN,13,False,True,3,1150,False
13.40FQN,13,False,True,40,4350,True
13.41FQN,13,False,True,41,1100,True
13.42FQN,13,False,True,42,1400,True
13.43FQN,13,False,True,43,2050,True
13.44FDN,13,False,False,44,1750,True
13.45FDN,13,False,False,45,2350,True
13.46FQN,13,False,True,46,1150,True
13.47FQN,13,False,True,47,1700,True
13.48FQN,13,False,True,48,2950,True
13.4EQY,13,True,True,4,2550,False
13.5EQN,13,False,True,5,3550,False
13.6EQY,13,True,True,6,2100,False
13.7EDY,13,True,False,7,2800,False
13.8EDY,13,True,False,8,750,False
13.9EDN,13,False,False,9,3950,False
14.10EDY,14,True,False,10,4250,False
14.11EQN,14,False,True,11,1750,False
14.12EQY,14,True,True,12,1750,False
14.13EQN,14,False,True,13,950,False
14.14EDN,14,False,False,14,3950,False
14.15EQY,14,True,True,15,2300,False
14.16EDN,14,False,False,16,2500,False
14.17FQY,14,True,True,17,800,True
14.18FQY,14,True,True,18,3350,True
14.19FQY,14,True,True,19,2450,True
14.1EQY,14,True,True,1,2050,False
14.20FQY,14,True,True,20,3150,True
14.21FQY,14,True,True,21,1700,True
14.22FQY,14,True,True,22,3000,True
14.23FQY,14,True,True,23,4350,True
14.24FQY,14,True,True,24,3600,True
14.25FDY,14,True,False,25,1200,True
14.26FQY,14,True,True,26,1000,True
14.27FQY,14,True,True,27,1600,True
14.28FQY,14,True,True,28,1700,True
14.29FQY,14,True,True,29,1700,True
14.2EDY,14,True,False,2,4200,False
14.30FDY,14,True,False,30,2300,True
14.31FDY,14,True,False,31,2600,True
14.32FDY,14,True,False,32,2250,True
14.33FDN,14,False,False,33,1650,True
14.34FQN,14,False,True,34,1100,True
14.35FDN,14,False,False,35,1150,True
14.36FQN,14,False,True,36,1700,True
14.37FDN,14,False,False,37,2200,True
14.38FDN,14,False,False,38,1550,True
14.39FDN,14,False,False,39,2450,True
14.3EDY,14,True,False,3,1650,False
14.40FDN,14,False,False,40,1300,True
14.41FDN,14,False,False,41,6350,True
14.42FDN,14,False,False,42,3000,True
14.43FDN,14,False,False,43,1050,True
14.44FQN,14,False,True,44,1450,True
14.45FQN,14,False,True,45,1350,True
14.46FDN,14,False,False,46,1400,True
14.47FDN,14,False,False,47,3400,True
14.48FDN,14,False,False,48,2200,True
14.4EDN,14,False,False,4,3750,False
14.5EDY,14,True,False,5,2700,False
14.6EDN,14,False,False,6,1550,False
14.7EQN,14,False,True,7,800,False
14.8EQN,14,False,True,8,1900,False
14.9EQY,14,True,True,9,2350,False
15.10EQY,15,True,True,10,1400,False
15.11EDN,15,False,False,11,2050,False
15.12EDY,15,True,False,12,1000,False
15.13EDN,15,False,False,13,1950,False
15.14EQN,15,False,True,14,900,False
15.15EDY,15,True,False,15,850,False
15.16EQN,15,False,True,16,1650,False
15.17FDY,15,True,False,17,1500,True
15.18FDY,15,True,False,18,1950,True
15.19FDY,15,True,False,19,1900,True
15.1EDY,15,True,False,1,1400,False
