isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading,irt,File_pair
False,False,True,207,12,4830.0,1,3808.94,207.12EDY
False,True,False,207,16,3720.0,1,3492.17,207.16EQN
True,True,False,207,33,7320.0,2,5335.83,207.33FQN
True,False,False,207,44,3960.0,1,8082.58,207.44FDN
True,False,True,207,23,3420.0,2,5649.06,207.23FDY
True,True,False,207,35,4830.0,2,5799.06,207.35FQN
True,True,False,207,38,4410.0,1,4529.33,207.38FQN
True,True,True,207,25,5880.0,2,5702.85,207.25FQY
False,True,False,207,4,4800.0,2,7232.46,207.4EQN
True,True,False,207,42,5850.0,1,3826.1,207.42FQN
True,True,True,207,31,9150.0,2,1715.96,207.31FQY
True,False,True,207,28,3900.0,1,6739.21,207.28FDY
False,True,True,207,5,6090.0,2,1785.69,207.5EQY
True,False,True,207,20,17970.0,2,5949.06,207.20FDY
True,True,False,207,47,3810.0,1,3178.94,207.47FQN
True,False,True,207,18,3870.0,1,4435.83,207.18FDY
False,False,False,207,13,3600.0,1,6958.94,207.13EDN
True,True,True,207,32,6030.0,2,4909.21,207.32FQY
True,False,False,207,36,5070.0,2,2628.79,207.36FDN
True,False,True,207,26,10590.0,2,3704.21,207.26FDY
False,True,True,207,3,4200.0,2,6666.38,207.3EQY
False,False,False,207,7,8910.0,2,2859.06,207.7EDN
True,True,False,207,41,4080.0,1,6469.21,207.41FQN
False,False,True,207,9,3870.0,1,7402.31,207.9EDY
True,True,False,207,46,4410.0,1,3182.46,207.46FQN
True,False,True,207,21,4290.0,2,7809.06,207.21FDY
False,True,True,207,10,4170.0,1,2642.46,207.10EQY
False,True,False,207,14,3450.0,1,6585.69,207.14EQN
True,False,True,207,19,3780.0,1,2012.04,207.19FDY
True,True,False,207,37,8250.0,2,3589.21,207.37FQN
True,True,False,207,40,4140.0,1,6725.96,207.40FQN
False,True,False,207,6,7860.0,2,2232.58,207.6EQN
True,False,True,207,27,4740.0,2,6129.48,207.27FDY
False,True,True,207,2,6720.0,2,2592.58,207.2EQY
False,True,False,206,11,3810.0,1,5715.29,206.11EQN
False,False,True,206,3,3810.0,1,4078.94,206.3EDY
False,True,True,206,15,3660.0,1,4585.42,206.15EQY
False,True,False,206,7,3900.0,1,2348.67,206.7EQN
True,False,False,206,43,2820.0,1,4148.25,206.43FDN
True,False,False,206,39,3450.0,1,4941.9,206.39FDN
True,True,True,206,29,5190.0,1,4805.96,206.29FQY
True,True,True,206,24,5850.0,2,1121.77,206.24FQY
True,True,False,206,34,1560.0,2,1788.79,206.34FQN
True,False,True,206,30,6480.0,2,1315.42,206.30FDY
True,False,False,206,48,3870.0,2,4622.04,206.48FDN
True,True,False,206,45,3960.0,1,3818.67,206.45FQN
True,True,True,206,22,3600.0,2,4508.67,206.22FQY
True,True,True,206,17,6240.0,2,2268.79,206.17FQY
False,False,True,206,5,3540.0,1,5198.67,206.5EDY
False,False,True,206,2,3660.0,1,2451.9,206.2EDY
False,False,False,206,6,3630.0,1,1408.52,206.6EDN
True,True,True,206,28,3690.0,1,1358.67,206.28FQY
True,False,True,206,31,4050.0,2,5958.79,206.31FDY
True,False,True,206,25,3780.0,2,4048.94,206.25FDY
True,False,False,206,42,3930.0,1,882.17,206.42FDN
True,False,False,206,35,6180.0,2,1151.77,206.35FDN
True,False,False,206,38,4110.0,1,4398.79,206.38FDN
True,True,False,206,44,3720.0,1,1041.9,206.44FQN
True,True,True,206,23,3690.0,2,2481.9,206.23FQY
True,False,False,206,33,3450.0,2,3028.52,206.33FDN
False,False,False,206,16,3060.0,1,5698.52,206.16EDN
False,True,True,206,12,3660.0,1,4185.29,206.12EQY
False,True,True,206,9,8220.0,2,1762.31,206.9EQY
True,False,False,206,41,3270.0,1,1881.9,206.41FDN
True,True,True,206,26,3450.0,2,4235.56,206.26FQY
True,True,False,206,36,4560.0,2,1588.52,206.36FQN
True,False,True,206,32,6750.0,2,1265.15,206.32FDY
False,True,False,206,13,3660.0,1,1125.29,206.13EQN
False,True,True,206,1,4080.0,1,1308.79,206.1EQY
False,True,False,206,8,3540.0,2,4065.29,206.8EQN
True,True,True,206,18,3900.0,1,2035.42,206.18FQY
True,False,False,206,47,3180.0,1,1625.15,206.47FDN
True,True,True,206,20,4680.0,2,3698.67,206.20FQY
True,True,True,206,27,3480.0,2,3688.52,206.27FQY
True,False,False,206,40,3780.0,1,2738.67,206.40FDN
True,False,False,206,37,7290.0,2,1175.15,206.37FDN
False,False,False,206,4,3600.0,1,4988.67,206.4EDN
True,True,True,206,19,3660.0,1,5248.94,206.19FQY
False,False,False,206,14,3180.0,1,3121.62,206.14EDN
False,False,True,206,10,3570.0,1,2112.17,206.10EDY
True,True,True,206,21,6300.0,2,3202.73,206.21FQY
True,False,False,206,46,3690.0,1,4058.67,206.46FDN
False,True,False,201,2,7170.0,2,731.77,201.2EQN
False,True,True,201,6,7230.0,2,1461.9,201.6EQY
True,True,True,201,30,5730.0,2,1615.42,201.30FQY
True,False,False,201,34,1980.0,2,1992.17,201.34FDN
True,False,True,201,24,2340.0,2,658.52,201.24FDY
True,False,True,201,29,3630.0,1,1475.15,201.29FDY
True,True,False,201,39,3030.0,1,1651.62,201.39FQN
True,True,False,201,43,3540.0,1,1331.77,201.43FQN
True,False,True,201,22,5040.0,2,1558.52,201.22FDY
True,False,False,201,45,4230.0,1,1148.67,201.45FDN
True,True,False,201,48,7620.0,2,1388.67,201.48FQN
False,False,True,201,13,4050.0,1,1168.52,201.13EDY
True,False,True,201,17,3750.0,2,3851.77,201.17FDY
False,False,False,201,9,3600.0,1,1198.52,201.9EDN
False,True,True,201,14,3420.0,1,1855.02,201.14EQY
False,True,False,201,3,3750.0,2,3298.52,201.3EQN
False,False,True,201,7,6990.0,2,2105.96,201.7EDY
False,True,False,201,10,4410.0,1,1612.31,201.10EQN
True,True,False,201,38,3960.0,1,1641.9,201.38FQN
True,True,False,201,35,5490.0,2,2165.15,201.35FQN
True,True,False,201,42,4080.0,1,6912.17,201.42FQN
True,True,True,201,25,1620.0,2,768.79,201.25FQY
True,True,True,201,31,5010.0,2,1352.04,201.31FQY
True,False,True,201,28,3660.0,1,3148.52,201.28FDY
True,True,False,201,33,5160.0,2,2048.25,201.33FQN
True,False,True,201,23,5040.0,2,448.52,201.23FDY
True,False,False,201,44,3690.0,1,2598.4,201.44FDN
False,True,False,201,5,1710.0,2,711.9,201.5EQN
True,True,True,201,32,4800.0,2,2301.9,201.32FQY
True,False,False,201,36,4800.0,2,1188.4,201.36FDN
True,False,True,201,26,7620.0,2,1542.17,201.26FDY
True,True,False,201,41,3270.0,1,3845.15,201.41FQN
False,True,True,201,4,3660.0,2,3465.29,201.4EQY
False,False,True,201,11,3840.0,1,1168.52,201.11EDY
True,False,True,201,18,4380.0,1,1582.31,201.18FDY
False,False,False,201,15,3750.0,1,1798.52,201.15EDN
True,False,True,201,20,7290.0,2,1179.06,201.20FDY
True,True,False,201,47,3630.0,1,1181.77,201.47FQN
True,True,False,201,37,6870.0,2,1595.15,201.37FQN
True,True,False,201,40,4830.0,1,1632.17,201.40FQN
True,False,True,201,27,5070.0,2,2188.52,201.27FDY
False,False,False,201,1,6900.0,2,2005.42,201.1EDN
False,True,True,201,16,3630.0,1,845.15,201.16EQY
False,False,False,201,12,3750.0,1,851.77,201.12EDN
False,False,True,201,8,3480.0,1,1785.29,201.8EDY
True,False,True,201,19,4260.0,1,1748.67,201.19FDY
True,True,False,201,46,5040.0,1,1545.69,201.46FQN
True,False,True,201,21,1950.0,2,1511.77,201.21FDY
False,False,True,208,6,3930.0,1,3315.69,208.6EDY
True,True,True,208,18,5850.0,2,1845.69,208.18FQY
False,True,True,208,11,3780.0,2,2528.67,208.11EQY
False,False,False,208,2,3390.0,1,1548.79,208.2EDN
False,True,False,208,15,5070.0,2,1648.94,208.15EQN
True,True,True,208,20,3960.0,1,2758.94,208.20FQY
True,False,False,208,47,4710.0,2,1705.42,208.47FDN
True,True,True,208,26,3870.0,1,3058.94,208.26FQY
True,False,True,208,32,3420.0,1,1915.42,208.32FDY
True,True,False,208,36,3660.0,1,1562.04,208.36FQN
True,False,False,208,41,3360.0,2,2568.79,208.41FDN
False,True,False,208,9,4290.0,2,1915.42,208.9EQN
False,False,False,208,3,4410.0,1,1815.69,208.3EDN
False,True,True,208,7,4500.0,1,3059.33,208.7EQY
True,True,True,208,19,4470.0,2,1442.04,208.19FQY
True,False,False,208,46,5250.0,2,2142.17,208.46FDN
True,True,True,208,21,4110.0,1,2158.94,208.21FQY
True,False,False,208,40,4350.0,2,3065.56,208.40FDN
True,False,False,208,37,4380.0,1,1295.56,208.37FDN
True,True,True,208,27,4200.0,1,1872.17,208.27FQY
False,False,True,208,16,5430.0,2,1842.17,208.16EDY
False,True,False,208,12,3720.0,2,2455.42,208.12EQN
False,False,False,208,5,3570.0,1,1675.42,208.5EDN
True,True,True,208,22,3810.0,1,1945.83,208.22FQY
True,True,False,208,45,3990.0,2,2799.06,208.45FQN
True,False,False,208,48,4320.0,1,3556.1,208.48FDN
False,False,True,208,4,3930.0,1,2232.58,208.4EDY
True,True,True,208,17,3960.0,1,2292.17,208.17FQY
False,True,True,208,13,4950.0,2,2075.56,208.13EQY
True,True,True,208,24,4050.0,1,2195.56,208.24FQY
True,True,True,208,29,4290.0,2,2785.83,208.29FQY
True,False,True,208,30,4920.0,1,1279.21,208.30FDY
True,True,False,208,34,4080.0,1,2919.06,208.34FQN
True,False,False,208,43,3570.0,2,2852.04,208.43FDN
True,False,False,208,39,4980.0,2,2238.79,208.39FDN
True,False,False,208,33,3300.0,1,1688.67,208.33FDN
True,True,True,208,23,3870.0,1,1525.42,208.23FQY
True,True,False,208,44,5580.0,2,1565.56,208.44FQN
False,True,True,208,8,5040.0,2,1912.31,208.8EQY
False,True,False,208,1,4020.0,1,1632.17,208.1EQN
False,False,True,208,14,4530.0,2,2868.79,208.14EDY
False,False,False,208,10,5520.0,2,1989.06,208.10EDN
True,False,False,208,42,5100.0,2,1805.96,208.42FDN
True,False,True,208,25,4800.0,1,1299.06,208.25FDY
True,False,False,208,38,3510.0,2,1758.79,208.38FDN
True,False,False,208,35,3180.0,1,3545.56,208.35FDN
True,True,True,208,28,5370.0,2,1512.17,208.28FQY
True,False,True,208,31,4080.0,1,1802.46,208.31FDY
True,False,True,4,31,3390.0,1,6482.04,4.31FDY
True,True,True,4,28,5490.0,2,1398.79,4.28FQY
True,False,False,4,38,4320.0,2,4795.42,4.38FDN
True,False,False,4,35,3060.0,1,8528.67,4.35FDN
True,False,False,4,42,2520.0,2,9639.06,4.42FDN
True,False,True,4,25,3630.0,1,8108.67,4.25FDY
False,False,False,4,5,1590.0,1,7225.42,4.5EDN
False,False,False,4,10,2490.0,2,5768.67,4.10EDN
False,False,True,4,14,3570.0,2,7248.79,4.14EDY
False,True,True,4,7,3390.0,1,1445.56,4.7EQY
False,False,False,4,3,3990.0,1,8529.06,4.3EDN
True,True,True,4,23,1020.0,1,11068.52,4.23FQY
True,True,False,4,44,3270.0,2,7288.94,4.44FQN
True,False,False,4,33,1800.0,1,14082.58,4.33FDN
True,False,False,4,39,1680.0,2,9561.9,4.39FDN
True,False,False,4,43,1470.0,2,5472.17,4.43FDN
True,False,True,4,30,1830.0,1,9098.67,4.30FDY
True,True,False,4,34,4320.0,1,1152.17,4.34FQN
True,True,True,4,24,1620.0,1,9855.69,4.24FQY
True,True,True,4,29,3660.0,2,10972.31,4.29FQY
False,True,False,4,9,3390.0,2,20278.94,4.9EQN
False,False,True,4,6,2430.0,1,4445.56,4.6EDY
False,True,True,4,13,3450.0,2,3718.94,4.13EQY
False,False,False,4,2,2730.0,1,11531.77,4.2EDN
True,True,True,4,17,3000.0,1,1628.67,4.17FQY
True,False,False,4,48,3720.0,1,10145.15,4.48FDN
True,True,True,4,22,3630.0,1,10188.79,4.22FQY
True,True,False,4,45,2370.0,2,8469.06,4.45FQN
False,False,True,4,16,840.0,2,6525.29,4.16EDY
False,True,False,4,12,1470.0,2,8895.29,4.12EQN
True,True,True,4,27,1290.0,1,9292.31,4.27FQY
True,False,False,4,37,1260.0,1,6812.04,4.37FDN
True,False,False,4,40,3360.0,2,10058.67,4.40FDN
True,True,True,4,21,1110.0,1,6938.67,4.21FQY
True,False,False,4,46,1950.0,2,8028.79,4.46FDN
False,True,True,4,8,900.0,2,11419.6,4.8EQY
True,True,True,4,19,2070.0,2,5661.9,4.19FQY
False,True,False,4,1,4350.0,1,9492.17,4.1EQN
True,False,False,4,41,2700.0,2,6718.52,4.41FDN
True,False,True,4,32,1470.0,1,10121.77,4.32FDY
True,True,False,4,36,1350.0,1,15438.79,4.36FQN
True,True,True,4,26,4050.0,1,7398.79,4.26FQY
True,False,False,4,47,900.0,2,6575.56,4.47FDN
True,True,True,4,20,1500.0,1,15119.33,4.20FQY
False,True,False,4,15,2850.0,2,8092.73,4.15EQN
False,False,True,4,4,3870.0,1,6162.17,4.4EDY
False,True,True,4,11,3180.0,2,8428.94,4.11EQY
True,True,True,4,18,4290.0,2,6802.31,4.18FQY
True,False,True,15,20,9690.0,2,1461.9,15.20FDY
True,True,False,15,47,2940.0,1,9895.02,15.47FQN
True,False,True,15,18,3690.0,1,2005.02,15.18FDY
False,False,True,15,1,10080.0,2,2475.69,15.1EDY
False,False,False,15,13,3090.0,1,11688.4,15.13EDN
False,False,False,15,8,3330.0,1,7111.62,15.8EDN
True,False,True,15,26,4020.0,2,5271.9,15.26FDY
True,True,True,15,32,3750.0,2,4821.5,15.32FQY
True,False,False,15,36,10650.0,2,2075.15,15.36FDN
True,True,False,15,41,3390.0,1,6775.02,15.41FQN
True,True,False,15,46,3720.0,1,6065.15,15.46FQN
True,False,True,15,21,9750.0,2,3048.79,15.21FDY
False,True,True,15,10,5010.0,1,2585.56,15.10EQY
True,False,True,15,19,3450.0,1,2005.02,15.19FDY
False,True,False,15,14,3270.0,1,691.62,15.14EQN
False,True,False,15,4,4800.0,2,9365.15,15.4EQN
True,True,False,15,40,3870.0,1,1828.52,15.40FQN
True,True,False,15,37,5700.0,2,531.9,15.37FQN
True,False,True,15,27,8460.0,2,1668.4,15.27FDY
True,False,True,15,17,4680.0,2,5538.4,15.17FDY
False,True,True,15,5,4800.0,2,2128.52,15.5EQY
True,False,False,15,45,3930.0,1,1648.52,15.45FDN
True,False,True,15,22,7590.0,2,1381.62,15.22FDY
True,True,False,15,48,12330.0,2,2878.52,15.48FQN
True,False,True,15,29,3570.0,1,3985.02,15.29FDY
True,False,True,15,24,4380.0,2,8085.29,15.24FDY
True,True,True,15,30,10140.0,2,2202.17,15.30FQY
True,False,False,15,34,13680.0,2,1038.4,15.34FDN
True,True,False,15,43,3420.0,1,2088.4,15.43FQN
True,True,False,15,39,3510.0,1,6928.52,15.39FQN
False,False,True,15,15,3300.0,1,1488.4,15.15EDY
False,False,False,15,11,3540.0,1,2521.62,15.11EDN
False,True,True,15,3,4530.0,2,7635.29,15.3EQY
False,False,False,15,7,16350.0,2,2611.62,15.7EDN
False,False,True,15,12,4140.0,1,1095.29,15.12EDY
False,True,False,15,16,5100.0,1,3538.94,15.16EQN
False,False,True,15,9,3720.0,1,7755.29,15.9EDY
True,True,False,15,33,3300.0,2,8762.04,15.33FQN
True,False,False,15,44,3330.0,1,2095.02,15.44FDN
True,False,True,15,23,3600.0,2,6818.25,15.23FDY
True,True,True,15,25,5160.0,2,9105.29,15.25FQY
True,True,False,15,42,4140.0,1,9615.29,15.42FQN
True,True,False,15,35,8430.0,2,1358.25,15.35FQN
True,True,False,15,38,3480.0,1,1975.02,15.38FQN
True,False,True,15,28,3300.0,1,6851.77,15.28FDY
True,True,True,15,31,8130.0,2,7015.42,15.31FQY
False,True,True,15,2,4290.0,2,5338.52,15.2EQY
False,True,False,15,6,4050.0,2,8958.4,15.6EQN
True,True,True,3,25,5580.0,1,14689.6,3.25FQY
True,True,False,3,42,1710.0,2,9235.42,3.42FQN
True,True,False,3,35,2790.0,1,6608.67,3.35FQN
True,True,False,3,38,900.0,2,11095.83,3.38FQN
True,False,True,3,28,1830.0,2,6888.79,3.28FDY
True,True,True,3,31,4410.0,1,6022.31,3.31FQY
False,False,True,3,9,4890.0,1,11605.83,3.9EDY
False,True,False,3,6,780.0,2,6675.69,3.6EQN
False,True,True,3,2,4020.0,2,11392.31,3.2EQY
False,True,False,3,16,1530.0,2,5679.06,3.16EQN
False,False,True,3,12,2730.0,2,9399.06,3.12EDY
True,True,False,3,33,4110.0,1,3685.42,3.33FQN
True,False,False,3,44,3600.0,2,8022.58,3.44FDN
True,False,True,3,23,3420.0,1,7805.15,3.23FDY
True,False,True,3,29,4080.0,2,6832.31,3.29FDY
True,False,True,3,24,3540.0,1,6858.79,3.24FDY
True,False,False,3,34,780.0,1,7035.69,3.34FDN
True,True,True,3,30,4650.0,1,6748.94,3.30FQY
True,True,False,3,43,3120.0,2,3602.04,3.43FQN
True,True,False,3,39,3660.0,2,4408.52,3.39FQN
False,False,True,3,15,2790.0,2,7042.31,3.15EDY
False,True,True,3,5,4530.0,2,5065.83,3.5EQY
False,False,False,3,11,1260.0,2,5815.42,3.11EDN
False,False,False,3,7,2880.0,2,4975.42,3.7EDN
True,False,True,3,17,4710.0,1,6545.56,3.17FDY
False,True,True,3,3,5460.0,2,4825.83,3.3EQY
True,False,False,3,45,2760.0,2,14638.94,3.45FDN
True,False,True,3,22,4650.0,1,9268.94,3.22FDY
True,True,False,3,48,4680.0,1,7582.31,3.48FQN
True,True,False,3,40,3270.0,2,8626.1,3.40FQN
True,True,False,3,37,1140.0,1,7688.67,3.37FQN
True,False,True,3,27,4560.0,1,6945.69,3.27FDY
True,True,False,3,46,2790.0,2,11055.69,3.46FQN
True,False,True,3,21,1800.0,1,4598.67,3.21FDY
False,True,False,3,4,4560.0,2,7188.79,3.4EQN
False,True,True,3,10,4890.0,2,5865.29,3.10EQY
True,False,True,3,19,3510.0,2,4871.77,3.19FDY
False,True,False,3,14,1680.0,2,6062.04,3.14EQN
False,False,False,3,13,3420.0,2,6198.79,3.13EDN
True,False,True,3,26,5190.0,1,6542.46,3.26FDY
True,False,False,3,36,2580.0,1,8408.67,3.36FDN
True,True,True,3,32,3810.0,1,3591.9,3.32FQY
True,True,False,3,41,3630.0,2,5438.67,3.41FQN
True,False,True,3,20,5520.0,1,6462.58,3.20FDY
True,True,False,3,47,3810.0,2,7542.58,3.47FQN
True,False,True,3,18,2610.0,2,7072.31,3.18FDY
False,False,False,3,8,3540.0,1,6682.31,3.8EDN
False,False,True,3,1,2220.0,2,4805.96,3.1EDY
True,False,False,12,47,2040.0,1,9138.79,12.47FDN
True,True,True,12,20,3420.0,2,7915.42,12.20FQY
False,True,False,12,15,3120.0,1,7115.15,12.15EQN
False,True,True,12,11,3030.0,1,3161.77,12.11EQY
True,True,True,12,18,3210.0,1,3475.42,12.18FQY
False,False,True,12,4,2310.0,1,8345.15,12.4EDY
True,False,False,12,41,2730.0,1,7578.4,12.41FDN
True,True,False,12,36,3300.0,2,7138.52,12.36FQN
True,False,True,12,32,3420.0,2,9558.4,12.32FDY
True,True,True,12,26,3630.0,2,10972.31,12.26FQY
True,True,True,12,21,3720.0,2,6568.94,12.21FQY
True,False,False,12,46,3780.0,1,1791.9,12.46FDN
True,True,True,12,19,2700.0,1,2318.25,12.19FQY
False,True,False,12,1,3330.0,1,8442.17,12.1EQN
False,True,False,12,12,2970.0,1,9708.79,12.12EQN
False,True,True,12,8,3570.0,2,14079.06,12.8EQY
False,False,True,12,16,2730.0,1,7435.02,12.16EDY
True,True,True,12,27,2580.0,2,8045.15,12.27FQY
True,False,False,12,37,2340.0,2,6825.29,12.37FDN
True,False,False,12,40,2940.0,1,8675.15,12.40FDN
False,True,False,12,9,870.0,2,9671.77,12.9EQN
False,True,True,12,13,1800.0,1,8451.9,12.13EQY
True,True,True,12,17,2700.0,2,7341.9,12.17FQY
True,False,False,12,48,2190.0,2,6318.79,12.48FDN
True,True,True,12,22,11160.0,2,5015.96,12.22FQY
True,True,False,12,45,3450.0,1,4318.52,12.45FQN
True,False,False,12,39,2400.0,1,8038.52,12.39FDN
True,False,False,12,43,2880.0,1,7705.02,12.43FDN
True,True,False,12,34,10140.0,2,4629.48,12.34FQN
True,False,True,12,30,3690.0,2,8151.9,12.30FDY
True,True,True,12,24,7380.0,2,3681.9,12.24FQY
True,True,True,12,29,3210.0,1,7855.42,12.29FQY
False,False,False,12,2,2280.0,1,12378.79,12.2EDN
False,False,True,12,6,3210.0,1,6868.52,12.6EDY
False,False,False,12,5,2490.0,1,5881.62,12.5EDN
True,True,True,12,23,3090.0,2,7108.52,12.23FQY
True,True,False,12,44,3600.0,1,3819.06,12.44FQN
True,False,False,12,33,2610.0,2,9428.25,12.33FDN
True,False,True,12,31,3840.0,2,6752.04,12.31FDY
True,True,True,12,28,3540.0,1,6895.42,12.28FQY
True,False,False,12,38,2670.0,1,7158.4,12.38FDN
True,False,False,12,35,2310.0,2,7028.25,12.35FDN
True,False,False,12,42,3450.0,1,10395.69,12.42FDN
True,False,True,12,25,4860.0,2,7191.9,12.25FDY
False,False,False,12,10,3210.0,1,3385.42,12.10EDN
False,False,True,12,14,2820.0,1,6488.25,12.14EDY
False,False,False,12,3,3390.0,1,6938.67,12.3EDN
False,True,True,12,7,2550.0,1,9665.56,12.7EQY
True,True,False,2,44,3450.0,2,8109.06,2.44FQN
True,True,True,2,23,2700.0,1,5651.77,2.23FQY
False,False,False,2,4,3360.0,1,6658.94,2.4EDN
True,False,False,2,33,1470.0,1,7188.4,2.33FDN
False,True,True,2,12,2430.0,2,6185.15,2.12EQY
False,False,False,2,16,3270.0,2,4918.12,2.16EDN
True,False,True,2,31,2040.0,1,6348.4,2.31FDY
True,True,True,2,28,3180.0,2,4055.15,2.28FQY
True,False,False,2,35,1620.0,1,2198.25,2.35FDN
True,False,False,2,38,8040.0,2,1881.9,2.38FDN
True,False,True,2,25,2460.0,1,4991.77,2.25FDY
True,False,False,2,42,3450.0,2,7442.04,2.42FDN
True,False,False,2,48,1590.0,1,3481.62,2.48FDN
False,True,True,2,1,2910.0,1,6635.15,2.1EQY
True,True,False,2,45,3300.0,2,4795.02,2.45FQN
True,True,True,2,22,3240.0,1,6485.15,2.22FQY
False,True,False,2,8,3780.0,2,6955.02,2.8EQN
True,True,True,2,17,3540.0,1,5315.15,2.17FQY
False,True,False,2,11,3420.0,2,4175.15,2.11EQN
False,True,True,2,15,4260.0,2,7418.25,2.15EQY
True,False,False,2,39,5130.0,2,1847.98,2.39FDN
True,False,False,2,43,4380.0,2,2681.77,2.43FDN
True,False,True,2,30,1080.0,1,2695.02,2.30FDY
True,True,False,2,34,2340.0,1,5698.52,2.34FQN
True,True,True,2,29,3750.0,2,7118.67,2.29FQY
True,True,True,2,24,1170.0,1,7214.88,2.24FQY
False,False,False,2,14,2340.0,2,4814.88,2.14EDN
True,True,True,2,19,4890.0,2,3808.52,2.19FQY
False,False,True,2,10,3120.0,2,5885.15,2.10EDY
True,True,True,2,21,3180.0,1,5081.77,2.21FQY
False,False,True,2,2,1710.0,1,6941.77,2.2EDY
True,False,False,2,46,3510.0,2,7235.56,2.46FDN
False,False,False,2,6,780.0,1,8758.52,2.6EDN
True,True,True,2,27,3210.0,1,8142.17,2.27FQY
False,True,True,2,9,1920.0,2,8085.29,2.9EQY
True,False,False,2,37,3000.0,1,1334.88,2.37FDN
True,False,False,2,40,3510.0,2,3061.62,2.40FDN
True,True,True,2,18,3840.0,2,6962.04,2.18FQY
True,False,False,2,47,1410.0,2,6368.25,2.47FDN
True,True,True,2,20,4350.0,1,6568.94,2.20FQY
False,True,False,2,7,3360.0,1,4218.4,2.7EQN
False,False,True,2,3,2730.0,1,3338.67,2.3EDY
True,False,False,2,41,3240.0,2,5548.52,2.41FDN
False,False,True,2,5,1500.0,1,8288.25,2.5EDY
True,False,True,2,32,2220.0,1,6908.25,2.32FDY
True,True,False,2,36,2370.0,1,5928.4,2.36FQN
True,True,True,2,26,3090.0,1,5331.5,2.26FQY
False,True,False,2,13,3060.0,2,4634.88,2.13EQN
False,True,True,13,6,4590.0,2,12279.06,13.6EQY
True,False,True,13,26,3480.0,2,13463.12,13.26FDY
True,True,True,13,32,4260.0,2,8772.58,13.32FQY
True,False,False,13,36,3960.0,2,14252.85,13.36FDN
True,True,False,13,41,3810.0,1,2386.1,13.41FQN
False,True,False,13,2,3870.0,2,6032.04,13.2EQN
True,False,True,13,18,4710.0,1,9422.46,13.18FDY
False,False,True,13,11,5580.0,1,11876.23,13.11EDY
False,False,False,13,15,4170.0,1,12415.83,13.15EDN
False,False,False,13,9,4080.0,1,8582.46,13.9EDN
True,False,True,13,20,15780.0,2,1048.94,13.20FDY
True,True,False,13,47,3630.0,1,9252.17,13.47FQN
False,True,False,13,3,4410.0,2,9305.96,13.3EQN
True,True,False,13,40,4410.0,1,13329.9,13.40FQN
False,False,True,13,7,3780.0,2,12239.75,13.7EDY
True,True,False,13,37,4770.0,2,8222.04,13.37FQN
True,False,True,13,27,3990.0,2,9195.69,13.27FDY
False,True,True,13,16,3600.0,1,12069.06,13.16EQY
False,False,False,13,12,3660.0,1,7535.15,13.12EDN
True,False,True,13,19,4590.0,1,6975.29,13.19FDY
True,True,False,13,46,6300.0,1,22663.4,13.46FQN
False,True,False,13,5,3630.0,2,8362.31,13.5EQN
True,False,True,13,21,3090.0,2,10159.21,13.21FDY
True,False,True,13,24,3600.0,2,7725.69,13.24FDY
True,False,True,13,29,5640.0,1,135.69,13.29FDY
False,True,True,13,4,4620.0,2,9056.23,13.4EQY
True,True,True,13,30,18090.0,2,780.98,13.30FQY
True,False,False,13,34,4020.0,2,12742.73,13.34FDN
True,True,False,13,43,3180.0,1,10438.94,13.43FQN
True,True,False,13,39,3720.0,1,1639.21,13.39FQN
True,False,True,13,22,4920.0,2,11188.94,13.22FDY
True,False,False,13,45,6570.0,1,23100.17,13.45FDN
True,True,False,13,48,4260.0,2,17253.27,13.48FQN
True,False,True,13,17,3990.0,2,12582.58,13.17FDY
False,False,True,13,13,3420.0,1,10832.46,13.13EDY
False,True,True,13,14,4140.0,1,9475.83,13.14EQY
False,True,False,13,10,2790.0,1,11273.12,13.10EQN
True,True,False,13,42,4080.0,1,10322.46,13.42FQN
False,False,True,13,8,4980.0,1,7915.83,13.8EDY
True,True,True,13,25,4500.0,2,14003.12,13.25FQY
True,True,False,13,38,4290.0,1,8542.31,13.38FQN
True,True,False,13,35,3270.0,2,9445.42,13.35FQN
True,False,True,13,28,4050.0,1,7182.17,13.28FDY
False,False,False,13,1,4200.0,2,14165.96,13.1EDN
True,True,True,13,31,17760.0,2,1182.58,13.31FQY
True,True,False,13,33,4080.0,2,6378.79,13.33FQN
True,False,True,13,23,3780.0,2,6761.77,13.23FDY
True,False,False,13,44,3660.0,1,10168.94,13.44FDN
True,True,False,5,33,3330.0,1,6209.33,5.33FQN
False,False,True,5,8,3720.0,1,9629.75,5.8EDY
True,False,True,5,23,4170.0,1,8872.73,5.23FDY
True,False,False,5,44,930.0,2,11106.38,5.44FDN
False,True,True,5,14,3930.0,2,11392.73,5.14EQY
True,True,False,5,42,840.0,2,22493.94,5.42FQN
True,True,False,5,38,3780.0,2,9882.17,5.38FQN
True,True,False,5,35,3360.0,1,8692.73,5.35FQN
True,True,True,5,31,4170.0,1,9602.85,5.31FQY
True,False,True,5,22,3420.0,1,6945.69,5.22FDY
False,True,True,5,4,4260.0,2,12953.54,5.4EQY
True,False,True,5,17,4050.0,1,11779.6,5.17FDY
False,False,True,5,13,3810.0,2,10649.33,5.13EDY
True,False,True,5,29,4380.0,2,10086.38,5.29FDY
True,True,False,5,46,1740.0,2,8255.96,5.46FQN
False,True,False,5,3,3480.0,2,9056.23,5.3EQN
