Filename,Leading,Trailing,RecLength
20.44FQN_r2.wav,8950,2200,14950
20.45FQN_r1.wav,1900,850,4600
20.45FQN_r2.wav,12800,3200,17550
20.46FDN_r1.wav,-1,-1,-1
20.46FDN_r2.wav,12550,2850,18350
20.47FDN_r1.wav,-1,-1,-1
20.47FDN_r2.wav,2500,12050,17200
20.48FDN_r1.wav,-1,-1,-1
20.48FDN_r2.wav,8400,1650,14700
20.4EDY_r1.wav,1550,1450,5400
20.4EDY_r2.wav,5200,2300,15150
20.5EDN_r1.wav,550,1250,3850
20.5EDN_r2.wav,750,9300,11550
20.6EDY_r1.wav,1450,1000,4750
20.6EDY_r2.wav,9000,2300,13800
20.7EQY_r1.wav,-1,-1,-1
20.7EQY_r2.wav,8850,1550,15300
20.8EQY_r1.wav,600,1100,4500
20.8EQY_r2.wav,4050,8450,13800
20.9EQN_r1.wav,-1,-1,-1
20.9EQN_r2.wav,12800,950,15500
201.101P101_r1.wav,1350,0,3700
201.101P101_r2.wav,6250,850,9250
201.102P102_r1.wav,650,2950,5650
201.102P102_r2.wav,3350,1800,8350
201.103P103_r1.wav,1450,700,5400
201.103P103_r2.wav,3400,850,7000
201.104P104_r1.wav,1200,650,4950
201.104P104_r2.wav,3050,1000,6650
201.10EQN_r1.wav,-1,-1,-1
201.10EQN_r2.wav,3850,1100,10050
201.11EDY_r1.wav,-1,-1,-1
201.11EDY_r2.wav,5150,950,8950
201.12EDN_r1.wav,-1,-1,-1
201.12EDN_r2.wav,2250,800,6450
201.13EDY_r1.wav,1850,300,4600
201.13EDY_r2.wav,3900,1150,8500
201.14EQY_r1.wav,450,600,4150
201.14EQY_r2.wav,5750,1050,9750
201.15EDN_r1.wav,2050,500,4600
201.15EDN_r2.wav,3350,0,7350
201.16EQY_r1.wav,550,450,4500
201.16EQY_r2.wav,5050,1100,7900
201.17FDY_r1.wav,450,700,4400
201.17FDY_r2.wav,3600,600,7450
201.18FDY_r1.wav,800,700,5750
201.18FDY_r2.wav,2500,650,6550
201.19FDY_r1.wav,3050,0,4950
201.19FDY_r2.wav,4150,850,7100
201.1EDN_r1.wav,800,1100,5200
201.1EDN_r2.wav,4300,1000,9150
201.20FDY_r1.wav,900,3550,6000
201.20FDY_r2.wav,4050,3300,8800
201.21FDY_r1.wav,1600,700,4400
201.21FDY_r2.wav,6250,1000,10050
201.22FDY_r1.wav,2550,0,4600
201.22FDY_r2.wav,2850,1050,7250
201.23FDY_r1.wav,2100,400,4600
201.23FDY_r2.wav,1950,750,5750
201.24FDY_r1.wav,900,500,4600
201.24FDY_r2.wav,5050,600,8700
201.25FQY_r1.wav,2200,500,5300
201.25FQY_r2.wav,4550,700,7700
201.26FDY_r1.wav,3150,400,5400
201.26FDY_r2.wav,6750,800,9500
201.27FDY_r1.wav,750,900,4600
201.27FDY_r2.wav,2500,800,7000
201.28FDY_r1.wav,700,300,4600
201.28FDY_r2.wav,3100,700,7000
201.29FDY_r1.wav,750,300,4500
201.29FDY_r2.wav,2650,900,7700
201.2EQN_r1.wav,750,0,4400
201.2EQN_r2.wav,4350,1050,8500
201.30FQY_r1.wav,500,600,5200
201.30FQY_r2.wav,3050,750,7450
201.31FQY_r1.wav,600,550,5100
201.31FQY_r2.wav,2200,1050,6900
201.32FQY_r1.wav,1000,700,4750
201.32FQY_r2.wav,4950,850,7250
201.33FQN_r1.wav,600,400,3950
201.33FQN_r2.wav,4100,750,7450
201.34FDN_r1.wav,2550,750,5400
201.34FDN_r2.wav,4800,1100,8700
201.35FQN_r1.wav,1900,500,4500
201.35FQN_r2.wav,5100,700,7800
201.36FDN_r1.wav,1900,0,4300
201.36FDN_r2.wav,2500,700,6300
201.37FQN_r1.wav,400,550,4500
201.37FQN_r2.wav,5300,900,8800
201.38FQN_r1.wav,1150,500,4750
201.38FQN_r2.wav,4150,850,7900
201.39FQN_r1.wav,550,650,4050
201.39FQN_r2.wav,5100,850,7350
201.3EQN_r1.wav,600,1100,4600
201.3EQN_r2.wav,3000,600,7000
201.40FQN_r1.wav,750,3300,5400
201.40FQN_r2.wav,3050,1100,8000
201.41FQN_r1.wav,1150,450,4500
201.41FQN_r2.wav,3950,700,7250
201.42FQN_r1.wav,1450,2550,5400
201.42FQN_r2.wav,6500,750,11100
201.43FQN_r1.wav,500,450,4400
201.43FQN_r2.wav,5300,950,9050
201.44FDN_r1.wav,2450,0,4300
201.44FDN_r2.wav,4650,700,7700
201.45FDN_r1.wav,500,350,4950
201.45FDN_r2.wav,4500,900,7250
201.46FQN_r1.wav,2200,450,5850
201.46FQN_r2.wav,4600,700,9050
201.47FQN_r1.wav,450,500,4400
201.47FQN_r2.wav,5750,900,8600
201.48FQN_r1.wav,-1,-1,-1
201.48FQN_r2.wav,4750,700,9250
201.4EQY_r1.wav,1700,550,4850
201.4EQY_r2.wav,3000,550,7000
201.5EQN_r1.wav,1700,600,4750
201.5EQN_r2.wav,4950,600,8700
201.6EQY_r1.wav,1500,550,4750
201.6EQY_r2.wav,5250,800,8500
201.7EDY_r1.wav,3450,600,6550
201.7EDY_r2.wav,6100,1150,9600
201.8EDY_r1.wav,1500,950,4850
201.8EDY_r2.wav,6050,750,9150
201.9EDN_r1.wav,1500,0,4600
201.9EDN_r2.wav,3550,750,7000
203.101P101_r1.wav,750,650,3700
203.101P101_r2.wav,2350,600,6650
203.102P102_r1.wav,1350,300,4300
203.102P102_r2.wav,4450,1350,7800
203.103P103_r1.wav,450,0,2700
203.103P103_r2.wav,2200,0,4600
203.104P104_r1.wav,550,0,2600
203.104P104_r2.wav,2600,0,4300
203.10EQY_r1.wav,1650,400,3500
203.10EQY_r2.wav,2100,800,6550
203.11EDN_r1.wav,-1,-1,-1
203.11EDN_r2.wav,3350,1950,6450
203.12EDY_r1.wav,350,0,3150
203.12EDY_r2.wav,2000,950,5400
203.13EDN_r1.wav,1100,800,4150
203.13EDN_r2.wav,1100,0,4850
203.14EQN_r1.wav,-1,-1,-1
203.14EQN_r2.wav,2950,450,5550
203.15EDY_r1.wav,1400,450,3400
203.15EDY_r2.wav,500,0,4600
203.16EQN_r1.wav,-1,-1,-1
203.16EQN_r2.wav,600,0,4300
203.17FDY_r1.wav,850,0,3400
203.17FDY_r2.wav,5100,400,8700
203.18FDY_r1.wav,800,0,2800
203.18FDY_r2.wav,650,0,4850
203.19FDY_r1.wav,350,0,3050
203.19FDY_r2.wav,1750,0,4750
203.1EDY_r1.wav,450,0,2800
203.1EDY_r2.wav,1950,0,4950
203.20FDY_r1.wav,1400,450,3250
203.20FDY_r2.wav,1350,500,4950
203.21FDY_r1.wav,350,1350,3950
203.21FDY_r2.wav,2350,0,4950
203.22FDY_r1.wav,650,0,3150
203.22FDY_r2.wav,3200,0,5100
203.23FDY_r1.wav,-1,-1,-1
203.23FDY_r2.wav,3100,0,5650
203.24FDY_r1.wav,650,0,3400
203.24FDY_r2.wav,500,350,4150
203.25FQY_r1.wav,500,1250,4600
203.25FQY_r2.wav,-1,-1,-1
203.26FDY_r1.wav,450,0,4150
203.26FDY_r2.wav,1050,2350,5400
203.27FDY_r1.wav,-1,-1,-1
203.27FDY_r2.wav,2900,0,5400
203.28FDY_r1.wav,650,0,3050
203.28FDY_r2.wav,3850,0,6000
203.29FDY_r1.wav,1200,900,4750
203.29FDY_r2.wav,600,550,6300
203.2EQY_r1.wav,750,0,4050
203.2EQY_r2.wav,4200,0,5850
203.30FQY_r1.wav,1450,0,3500
203.30FQY_r2.wav,3950,550,5650
203.31FQY_r1.wav,600,0,2450
203.31FQY_r2.wav,2500,0,6550
203.32FQY_r1.wav,-1,-1,-1
203.32FQY_r2.wav,2450,3000,7450
203.33FQN_r1.wav,1500,0,4300
203.33FQN_r2.wav,2950,0,5650
203.34FDN_r1.wav,850,600,3400
203.34FDN_r2.wav,1600,650,5750
203.35FQN_r1.wav,-1,-1,-1
203.35FQN_r2.wav,2700,0,6450
203.36FDN_r1.wav,-1,-1,-1
203.36FDN_r2.wav,2000,0,4500
203.37FQN_r1.wav,1350,0,3050
203.37FQN_r2.wav,450,0,3850
203.38FQN_r1.wav,1050,1150,4750
203.38FQN_r2.wav,-1,-1,-1
203.39FQN_r1.wav,1550,0,2900
203.39FQN_r2.wav,1400,0,5100
203.3EQY_r1.wav,850,0,3700
203.3EQY_r2.wav,4350,700,8600
203.40FQN_r1.wav,750,0,3250
203.40FQN_r2.wav,5800,700,8150
203.41FQN_r1.wav,700,0,3500
203.41FQN_r2.wav,2000,900,5850
203.42FQN_r1.wav,850,600,4400
203.42FQN_r2.wav,3950,0,8350
203.43FQN_r1.wav,600,0,2900
203.43FQN_r2.wav,-1,-1,-1
203.44FDN_r1.wav,-1,-1,-1
203.44FDN_r2.wav,4000,2300,8600
203.45FDN_r1.wav,600,0,3850
203.45FDN_r2.wav,1300,0,4750
203.46FQN_r1.wav,1500,0,3500
203.46FQN_r2.wav,2250,850,6000
203.47FQN_r1.wav,1150,0,2600
203.47FQN_r2.wav,2700,0,4150
203.48FQN_r1.wav,400,0,3600
203.48FQN_r2.wav,1300,550,4950
203.4EQN_r1.wav,700,0,3700
203.4EQN_r2.wav,-1,-1,-1
203.5EQY_r1.wav,1850,0,3700
203.5EQY_r2.wav,2250,550,5100
203.6EQN_r1.wav,500,450,3400
203.6EQN_r2.wav,2150,500,4950
203.7EDN_r1.wav,-1,-1,-1
203.7EDN_r2.wav,2600,0,5300
203.8EDN_r1.wav,-1,-1,-1
203.8EDN_r2.wav,2750,400,6200
203.9EDY_r1.wav,2550,400,4850
203.9EDY_r2.wav,3300,0,5400
204.101P101_r1.wav,700,1100,4950
204.101P101_r2.wav,6750,0,8800
204.102P102_r1.wav,1700,0,5750
204.102P102_r2.wav,5150,1750,9850
204.103P103_r1.wav,950,900,5100
204.103P103_r2.wav,4450,1450,9150
204.104P104_r1.wav,3000,1200,5550
204.104P104_r2.wav,5200,2700,10750
204.10EDN_r1.wav,1150,750,6900
204.10EDN_r2.wav,6400,1650,11300
204.11EQY_r1.wav,-1,-1,-1
204.11EQY_r2.wav,10500,1950,14700
204.12EQN_r1.wav,650,1100,5850
204.12EQN_r2.wav,7650,700,11300
204.13EQY_r1.wav,1000,2750,6550
204.13EQY_r2.wav,4700,1150,8950
204.14EDY_r1.wav,700,2500,6200
204.14EDY_r2.wav,5950,1500,10050
204.15EQN_r1.wav,750,1300,5100
204.15EQN_r2.wav,6650,2150,10750
204.16EDY_r1.wav,600,800,4750
204.16EDY_r2.wav,4250,700,9150
204.17FQY_r1.wav,1600,900,6100
204.17FQY_r2.wav,4400,950,8350
204.18FQY_r1.wav,900,1800,6300
204.18FQY_r2.wav,5600,1650,10850
204.19FQY_r1.wav,900,1400,5100
204.19FQY_r2.wav,5000,1850,9600
204.1EQN_r1.wav,950,750,5300
204.1EQN_r2.wav,6000,2100,11550
204.20FQY_r1.wav,600,4850,6550
204.20FQY_r2.wav,6200,1950,12350
204.21FQY_r1.wav,1950,1450,5400
204.21FQY_r2.wav,3700,3400,9150
204.22FQY_r1.wav,800,1500,6100
204.22FQY_r2.wav,1550,800,7800
204.23FQY_r1.wav,3300,0,6000
204.23FQY_r2.wav,4450,1200,8350
204.24FQY_r1.wav,600,2200,6200
204.24FQY_r2.wav,5550,2300,10850
204.25FDY_r1.wav,650,1300,5550
204.25FDY_r2.wav,4950,550,9850
204.26FQY_r1.wav,700,1500,6300
204.26FQY_r2.wav,4600,1250,9150
204.27FQY_r1.wav,800,600,5100
204.27FQY_r2.wav,6400,850,10650
204.28FQY_r1.wav,1000,1400,6000
204.28FQY_r2.wav,6000,1650,11200
204.29FQY_r1.wav,1000,700,5650
204.29FQY_r2.wav,5500,3000,11300
204.2EDN_r1.wav,750,900,5200
204.2EDN_r2.wav,4950,1000,9250
204.30FDY_r1.wav,650,1700,5750
204.30FDY_r2.wav,5700,1400,10750
204.31FDY_r1.wav,450,1400,5200
204.31FDY_r2.wav,6650,1900,12000
204.32FDY_r1.wav,900,800,4950
204.32FDY_r2.wav,4650,400,8150
204.33FDN_r1.wav,550,0,4300
204.33FDN_r2.wav,4350,1650,8250
204.34FQN_r1.wav,1050,1050,5650
204.34FQN_r2.wav,6200,1100,10650
204.35FDN_r1.wav,850,1050,4950
204.35FDN_r2.wav,3500,4200,8800
204.36FQN_r1.wav,900,1050,6100
204.36FQN_r2.wav,6200,2100,11450
204.37FDN_r1.wav,550,1500,5750
204.37FDN_r2.wav,5050,1450,10050
204.38FDN_r1.wav,1050,3100,6450
204.38FDN_r2.wav,4000,1900,9600
204.39FDN_r1.wav,2300,1300,5550
204.39FDN_r2.wav,5400,1400,8350
204.3EDN_r1.wav,750,1100,4600
204.3EDN_r2.wav,3900,0,8000
204.40FDN_r1.wav,750,1750,5650
204.40FDN_r2.wav,5950,1350,9950
204.41FDN_r1.wav,650,550,3850
204.41FDN_r2.wav,3750,1900,8700
204.42FDN_r1.wav,2050,900,5750
204.42FDN_r2.wav,4600,1400,9250
204.43FDN_r1.wav,800,2050,5100
204.43FDN_r2.wav,5200,1800,9850
204.44FQN_r1.wav,1450,1600,5300
204.44FQN_r2.wav,6350,1100,10400
204.45FQN_r1.wav,900,1250,5300
204.45FQN_r2.wav,4400,2100,10400
204.46FDN_r1.wav,3500,2550,7550
204.46FDN_r2.wav,5950,1150,9600
204.47FDN_r1.wav,1000,2200,4950
204.47FDN_r2.wav,4300,0,8250
204.48FDN_r1.wav,2050,1250,6100
204.48FDN_r2.wav,4600,2100,10400
204.4EDY_r1.wav,500,700,5650
204.4EDY_r2.wav,6450,1150,12350
204.5EDN_r1.wav,1000,1450,5300
204.5EDN_r2.wav,5850,2500,10750
204.6EDY_r1.wav,950,1000,5300
204.6EDY_r2.wav,7300,750,11100
204.7EQY_r1.wav,850,1050,6300
204.7EQY_r2.wav,6200,1400,11650
204.8EQY_r1.wav,1550,2850,6800
204.8EQY_r2.wav,4800,0,8700
204.9EQN_r1.wav,2750,850,5100
204.9EQN_r2.wav,5950,1600,10950
205.101P101_r1.wav,600,1250,4500
205.101P101_r2.wav,3600,1150,8250
205.102P102_r1.wav,1450,1850,5750
205.102P102_r2.wav,8800,1400,11300
205.103P103_r1.wav,500,1400,4600
205.103P103_r2.wav,11300,1350,15050
205.104P104_r1.wav,1800,1200,5400
205.104P104_r2.wav,10500,1350,13800
205.10EQN_r1.wav,1650,1350,4950
205.10EQN_r2.wav,7100,1300,10650
205.11EDY_r1.wav,550,1150,4600
205.11EDY_r2.wav,6550,550,11100
205.12EDN_r1.wav,1600,1600,5300
205.12EDN_r2.wav,8400,1200,11650
205.13EDY_r1.wav,1400,2250,5400
205.13EDY_r2.wav,9000,1250,14050
205.14EQY_r1.wav,550,1650,5200
205.14EQY_r2.wav,12600,1800,15500
205.15EDN_r1.wav,1900,1200,4500
205.15EDN_r2.wav,12950,1350,15950
205.16EQY_r1.wav,600,1950,5300
205.16EQY_r2.wav,7250,1250,9850
205.17FDY_r1.wav,550,1200,4500
205.17FDY_r2.wav,9600,1350,13150
205.18FDY_r1.wav,850,1000,5400
205.18FDY_r2.wav,4800,950,9250
205.19FDY_r1.wav,800,1100,4300
205.19FDY_r2.wav,6100,950,8600
205.1EDN_r1.wav,1250,1550,5100
205.1EDN_r2.wav,5000,1150,9150
205.20FDY_r1.wav,650,1350,5400
205.20FDY_r2.wav,12900,1550,18700
205.21FDY_r1.wav,1550,1050,4500
205.21FDY_r2.wav,6050,1150,8800
205.22FDY_r1.wav,550,950,4600
205.22FDY_r2.wav,12700,750,14950
205.23FDY_r1.wav,1600,1100,4600
205.23FDY_r2.wav,12100,1000,15400
205.24FDY_r1.wav,500,1050,4400
205.24FDY_r2.wav,5450,1300,9400
205.25FQY_r1.wav,850,1250,5400
205.25FQY_r2.wav,8200,1400,12900
205.26FDY_r1.wav,1950,1600,5200
205.26FDY_r2.wav,13500,2000,16850
205.27FDY_r1.wav,2100,1050,4600
205.27FDY_r2.wav,15400,1250,19350
205.28FDY_r1.wav,1800,850,4750
205.28FDY_r2.wav,10250,1300,13900
205.29FDY_r1.wav,450,2200,6000
205.29FDY_r2.wav,9750,650,14700
205.2EQN_r1.wav,550,1150,4500
205.2EQN_r2.wav,9200,1350,11650
205.30FQY_r1.wav,850,1750,5850
205.30FQY_r2.wav,12800,1200,16200
205.31FQY_r1.wav,2650,1500,6000
205.31FQY_r2.wav,8950,1400,13600
205.32FQY_r1.wav,2100,1800,5200
205.32FQY_r2.wav,5450,1600,9850
205.33FQN_r1.wav,650,1250,4500
205.33FQN_r2.wav,11650,1500,16300
205.34FDN_r1.wav,1500,1300,5200
205.34FDN_r2.wav,7400,2550,11750
205.35FQN_r1.wav,1350,1800,5100
205.35FQN_r2.wav,16050,2000,19500
205.36FDN_r1.wav,1500,1050,4950
205.36FDN_r2.wav,12600,800,16200
205.37FQN_r1.wav,1700,1500,4750
205.37FQN_r2.wav,9500,1850,12800
205.38FQN_r1.wav,550,1550,5100
205.38FQN_r2.wav,8150,1850,14150
205.39FQN_r1.wav,1850,1800,5300
205.39FQN_r2.wav,21750,1100,24350
205.3EQN_r1.wav,500,1700,5300
205.3EQN_r2.wav,6500,1600,11100
205.40FQN_r1.wav,2300,1500,5550
205.40FQN_r2.wav,10050,1350,14700
205.41FQN_r1.wav,2250,1650,5100
205.41FQN_r2.wav,12600,1800,15600
205.42FQN_r1.wav,750,1150,5100
205.42FQN_r2.wav,16100,1300,21050
205.43FQN_r1.wav,800,1950,5400
205.43FQN_r2.wav,6700,2500,11650
205.44FDN_r1.wav,950,1450,5650
205.44FDN_r2.wav,9800,1400,14050
205.45FDN_r1.wav,2200,1550,5300
205.45FDN_r2.wav,6800,1500,10400
205.46FQN_r1.wav,1500,900,4400
205.46FQN_r2.wav,11300,1500,15150
205.47FQN_r1.wav,1700,1550,4950
205.47FQN_r2.wav,14350,1350,18100
205.48FQN_r1.wav,850,1050,4850
205.48FQN_r2.wav,8850,1200,13600
205.4EQY_r1.wav,1050,1500,5400
205.4EQY_r2.wav,14950,1150,18700
205.5EQN_r1.wav,800,1600,4950
205.5EQN_r2.wav,6750,1250,9750
205.6EQY_r1.wav,500,1450,5200
205.6EQY_r2.wav,11250,1000,15050
205.7EDY_r1.wav,2850,1500,5850
205.7EDY_r2.wav,17000,1350,21500
205.8EDY_r1.wav,450,2400,5550
205.8EDY_r2.wav,10000,1250,15150
205.9EDN_r1.wav,1950,1400,5100
205.9EDN_r2.wav,9350,1450,12650
206.101P101_r1.wav,-1,-1,-1
206.101P101_r2.wav,8350,0,10750
206.102P102_r1.wav,2600,400,4950
206.102P102_r2.wav,9500,850,11900
206.103P103_r1.wav,1200,350,4950
206.103P103_r2.wav,2300,650,6300
206.104P104_r1.wav,1100,450,4950
206.104P104_r2.wav,4200,600,7100
206.10EDY_r1.wav,2150,900,5400
206.10EDY_r2.wav,6150,500,9150
206.11EQN_r1.wav,1900,0,4850
206.11EQN_r2.wav,6500,0,9150
206.12EQY_r1.wav,2150,0,4850
206.12EQY_r2.wav,4850,400,7800
206.13EQN_r1.wav,1350,450,4850
206.13EQN_r2.wav,5200,1300,9050
206.14EDN_r1.wav,450,0,4050
206.14EDN_r2.wav,3300,0,6200
206.15EQY_r1.wav,1150,650,5200
206.15EQY_r2.wav,4100,400,8000
206.16EDN_r1.wav,500,550,4600
206.16EDN_r2.wav,5800,0,8500
206.17FQY_r1.wav,1000,850,5300
206.17FQY_r2.wav,4400,600,8250
206.18FQY_r1.wav,900,600,5200
206.18FQY_r2.wav,5800,0,7700
206.19FQY_r1.wav,2950,1150,5650
206.19FQY_r2.wav,5850,0,7800
206.1EQY_r1.wav,2700,0,5300
206.1EQY_r2.wav,4500,500,8800
206.20FQY_r1.wav,700,0,4950
206.20FQY_r2.wav,3550,750,8700
206.21FQY_r1.wav,2750,1650,6800
206.21FQY_r2.wav,6400,1050,9050
206.22FQY_r1.wav,950,0,4950
206.22FQY_r2.wav,6000,0,8000
206.23FQY_r1.wav,1950,500,4750
206.23FQY_r2.wav,3550,0,6100
206.24FQY_r1.wav,1100,450,4400
206.24FQY_r2.wav,3400,0,6900
206.25FDY_r1.wav,1150,600,5650
206.25FDY_r2.wav,3650,0,7550
206.26FQY_r1.wav,3300,0,5550
206.26FQY_r2.wav,5550,0,7700
206.27FQY_r1.wav,1150,0,4600
206.27FQY_r2.wav,3800,0,7100
206.28FQY_r1.wav,450,450,4950
206.28FQY_r2.wav,4150,0,7800
206.29FQY_r1.wav,2650,0,6550
206.29FQY_r2.wav,4100,0,9150
206.2EDY_r1.wav,2700,450,4750
206.2EDY_r2.wav,2250,450,6100
206.30FDY_r1.wav,1950,0,5200
206.30FDY_r2.wav,4450,0,7700
206.31FDY_r1.wav,2500,850,5300
206.31FDY_r2.wav,7050,0,9850
206.32FDY_r1.wav,1000,500,4500
206.32FDY_r2.wav,5950,0,7900
206.33FDN_r1.wav,2550,0,4600
206.33FDN_r2.wav,2850,0,6450
206.34FQN_r1.wav,950,0,5300
206.34FQN_r2.wav,6950,900,10050
206.35FDN_r1.wav,2350,0,4400
206.35FDN_r2.wav,5200,550,7550
206.36FQN_r1.wav,1700,500,4600
206.36FQN_r2.wav,3950,0,6000
206.37FDN_r1.wav,800,500,4500
206.37FDN_r2.wav,4550,0,8350
206.38FDN_r1.wav,850,500,5300
206.38FDN_r2.wav,4050,0,7450
206.39FDN_r1.wav,2500,550,4750
206.39FDN_r2.wav,5900,0,8250
206.3EDY_r1.wav,1000,550,5650
206.3EDY_r2.wav,4100,400,8250
206.40FDN_r1.wav,1300,550,4950
206.40FDN_r2.wav,2650,900,7000
206.41FDN_r1.wav,3050,450,4750
206.41FDN_r2.wav,5600,0,7100
206.42FDN_r1.wav,2100,400,5400
206.42FDN_r2.wav,3000,1050,7350
206.43FDN_r1.wav,-1,-1,-1
206.43FDN_r2.wav,3500,0,7100
206.44FQN_r1.wav,1000,300,4750
206.44FQN_r2.wav,3900,1000,8500
206.45FQN_r1.wav,2050,450,4950
206.45FQN_r2.wav,4900,500,7900
206.46FDN_r1.wav,1050,0,4950
206.46FDN_r2.wav,5100,400,7900
206.47FDN_r1.wav,1900,0,4500
206.47FDN_r2.wav,6000,600,8250
206.48FDN_r1.wav,550,0,5100
206.48FDN_r2.wav,5150,450,8500
206.4EDN_r1.wav,-1,-1,-1
206.4EDN_r2.wav,5750,1000,8600
206.5EDY_r1.wav,2450,600,4950
206.5EDY_r2.wav,5700,1050,9050
206.6EDN_r1.wav,1850,0,4600
206.6EDN_r2.wav,5350,0,8350
206.7EQN_r1.wav,1950,0,4950
206.7EQN_r2.wav,6800,0,9600
206.8EQN_r1.wav,3800,0,4850
206.8EQN_r2.wav,5950,0,7550
206.9EQY_r1.wav,3100,0,5750
206.9EQY_r2.wav,7500,0,9950
207.101P101_r1.wav,800,600,4400
207.101P101_r2.wav,5650,2000,10950
207.102P102_r1.wav,1250,3150,5650
207.102P102_r2.wav,7250,2600,13600
207.103P103_r1.wav,650,1450,5400
207.103P103_r2.wav,5850,900,9050
207.104P104_r1.wav,3500,2050,6900
207.104P104_r2.wav,5200,1550,8000
207.10EQY_r1.wav,800,1500,6100
207.10EQY_r2.wav,4250,1450,9150
207.11EDN_r1.wav,1300,3750,6450
207.11EDN_r2.wav,3350,2000,9250
207.12EDY_r1.wav,1650,2000,5650
207.12EDY_r2.wav,5150,3200,10650
207.13EDN_r1.wav,1550,1650,5650
207.13EDN_r2.wav,7650,1400,12000
207.14EQN_r1.wav,2150,1650,5850
207.14EQN_r2.wav,6350,1500,9850
207.15EDY_r1.wav,850,2400,6300
207.15EDY_r2.wav,10250,1500,14050
207.16EQN_r1.wav,750,1100,5400
207.16EQN_r2.wav,5600,1950,10850
207.17FDY_r1.wav,1750,1000,5650
207.17FDY_r2.wav,7650,1000,11900
207.18FDY_r1.wav,850,1800,6200
207.18FDY_r2.wav,2800,1250,8150
207.19FDY_r1.wav,750,850,5100
207.19FDY_r2.wav,5950,1450,8800
207.1EDY_r1.wav,800,1950,6800
207.1EDY_r2.wav,6000,1950,10200
207.20FDY_r1.wav,1100,1050,6000
207.20FDY_r2.wav,18850,1150,23900
207.21FDY_r1.wav,450,1650,6000
207.21FDY_r2.wav,6200,1150,11550
207.22FDY_r1.wav,850,1200,5650
207.22FDY_r2.wav,7150,1750,10300
207.23FDY_r1.wav,2300,1750,6000
207.23FDY_r2.wav,5400,1350,8700
207.24FDY_r1.wav,2600,950,5850
207.24FDY_r2.wav,6650,2100,12200
207.25FQY_r1.wav,3100,1150,7100
207.25FQY_r2.wav,4850,1550,10750
207.26FDY_r1.wav,3900,2750,10500
207.26FDY_r2.wav,9400,2450,14050
207.27FDY_r1.wav,2850,2450,7000
207.27FDY_r2.wav,5100,2050,10400
207.28FDY_r1.wav,2600,1700,6300
207.28FDY_r2.wav,6250,1400,10500
207.29FDY_r1.wav,1200,1500,6200
207.29FDY_r2.wav,5700,1400,10850
207.2EQY_r1.wav,2400,1300,6450
207.2EQY_r2.wav,5350,1400,9750
207.30FQY_r1.wav,2250,2100,7250
207.30FQY_r2.wav,11600,900,15050
207.31FQY_r1.wav,3750,700,6550
207.31FQY_r2.wav,8950,1300,11450
207.32FQY_r1.wav,3000,1600,6300
207.32FQY_r2.wav,3700,2200,9750
207.33FQN_r1.wav,1050,1900,6200
207.33FQN_r2.wav,5650,2700,11200
207.34FDN_r1.wav,600,1600,5750
207.34FDN_r2.wav,5450,1500,9950
207.35FQN_r1.wav,2300,2200,6000
207.35FQN_r2.wav,5850,2450,9850
207.36FDN_r1.wav,1100,1100,5300
207.36FDN_r2.wav,4950,1850,8500
207.37FQN_r1.wav,2100,1750,6300
207.37FQN_r2.wav,7000,2150,12100
207.38FQN_r1.wav,1200,1300,6650
207.38FQN_r2.wav,3500,1450,8250
207.39FQN_r1.wav,900,800,5300
207.39FQN_r2.wav,5450,1550,8500
207.3EQY_r1.wav,2600,1750,7550
207.3EQY_r2.wav,5050,3700,10750
207.40FQN_r1.wav,3050,1850,6550
207.40FQN_r2.wav,6950,1900,10500
207.41FQN_r1.wav,1000,1600,6300
207.41FQN_r2.wav,5900,1250,9500
207.42FQN_r1.wav,2400,800,6900
207.42FQN_r2.wav,4300,2050,9050
207.43FQN_r1.wav,450,1650,5200
207.43FQN_r2.wav,3950,1700,8150
207.44FDN_r1.wav,2850,1700,6450
207.44FDN_r2.wav,6700,1750,12200
207.45FDN_r1.wav,3300,1550,6650
207.45FDN_r2.wav,12650,1850,16300
207.46FQN_r1.wav,2050,1300,6100
207.46FQN_r2.wav,2300,8550,13450
207.47FQN_r1.wav,2400,1150,5650
207.47FQN_r2.wav,4650,2000,8350
207.48FQN_r1.wav,2200,1050,6450
207.48FQN_r2.wav,8300,1200,11900
207.4EQN_r1.wav,2450,1300,6100
207.4EQN_r2.wav,7900,1450,11100
207.5EQY_r1.wav,2250,2400,5850
207.5EQY_r2.wav,5000,1600,8500
207.6EQN_r1.wav,1700,1400,6450
207.6EQN_r2.wav,6700,1850,10500
207.7EDN_r1.wav,2200,0,6000
207.7EDN_r2.wav,10150,1750,13150
207.8EDN_r1.wav,1000,1350,6100
207.8EDN_r2.wav,7750,1650,13000
207.9EDY_r1.wav,2350,1400,5750
207.9EDY_r2.wav,7100,1650,11650
208.101P101_r1.wav,1650,800,5750
208.101P101_r2.wav,3650,1700,9050
208.102P102_r1.wav,1400,1350,6800
208.102P102_r2.wav,3850,1050,9250
208.103P103_r1.wav,1150,1150,6000
208.103P103_r2.wav,2900,800,5850
208.104P104_r1.wav,1850,1150,5750
208.104P104_r2.wav,2700,1100,6650
208.10EDN_r1.wav,2200,800,6000
208.10EDN_r2.wav,4450,1100,7550
208.11EQY_r1.wav,3200,600,4950
208.11EQY_r2.wav,2950,1100,6800
208.12EQN_r1.wav,2100,850,5200
