Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item,Utterance length,Reading
204.27FQY_r2.wav,1620.0,7.6,10657.6,True,True,True,204,27,9030.0,2
204.12EQN_r1.wav,810.0,555.69,5895.69,False,True,False,204,12,4530.0,1
204.16EDY_r1.wav,570.0,21.9,4761.9,False,False,True,204,16,4170.0,1
204.37FDN_r1.wav,690.0,1312.31,5782.31,True,False,False,204,37,3780.0,1
204.2EDN_r2.wav,1710.0,597.06,9297.06,False,False,False,204,2,6990.0,2
204.40FDN_r2.wav,1170.0,167.33,9977.33,True,False,False,204,40,8640.0,2
204.6EDY_r2.wav,270.0,371.1,11111.1,False,False,True,204,6,10470.0,2
204.27FQY_r1.wav,840.0,212.04,5102.04,True,True,True,204,27,4050.0,1
204.12EQN_r2.wav,1680.0,117.88,11337.88,False,True,False,204,12,9540.0,2
204.16EDY_r2.wav,1260.0,363.67,9183.67,False,False,True,204,16,7560.0,2
204.18FQY_r1.wav,930.0,1399.21,6349.21,True,True,True,204,18,4020.0,1
204.15EQN_r1.wav,870.0,932.04,5102.04,False,True,False,204,15,3300.0,1
204.20FQY_r2.wav,6660.0,1618.27,12358.27,True,True,True,204,20,4080.0,2
204.47FDN_r1.wav,690.0,158.67,4988.67,True,False,False,204,47,4140.0,1
204.5EDN_r1.wav,660.0,1008.79,5328.79,False,False,False,204,5,3660.0,1
204.18FQY_r2.wav,5640.0,24.35,10884.35,True,True,True,204,18,5220.0,2
204.15EQN_r2.wav,5160.0,0.98,10770.98,False,True,False,204,15,5610.0,2
204.20FQY_r1.wav,630.0,3125.96,6575.96,True,True,True,204,20,2820.0,1
204.47FDN_r2.wav,3990.0,896.65,8276.65,True,False,False,204,47,3390.0,2
204.5EDN_r2.wav,4920.0,2100.98,10770.98,False,False,False,204,5,3750.0,2
204.36FQN_r2.wav,1950.0,1671.25,11451.25,True,True,False,204,36,7830.0,2
204.32FDY_r2.wav,1410.0,3.27,8163.27,True,False,True,204,32,6750.0,2
204.26FQY_r2.wav,930.0,933.67,9183.67,True,True,True,204,26,7320.0,2
