"","Speaker ID","Recording ID","X or Y","First Recording For Speaker","Break_V","Break_OBJ","Break_PP1","Strongest","Weakest","Struggle","Struggle_start","Q_intonation","Silence after reading (Y/R1)","Silence before reading (X/R2)","Q_condition","GP_condition","Reading","item","rec"
"592",20,"7EQY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","7","7EQY"
"593",20,"6EDY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","6","6EDY"
"594",20,"5EDN","Y","16X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","5","5EDN"
"595",20,"4EDY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","4","4EDY"
"596",20,"3EDN","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","3","3EDN"
"597",20,"2EDN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","2","2EDN"
"598",20,"1EQN","Y","16X","YES","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","1","1EQN"
"599",22,"1EQY","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","2","1","1EQY"
"600",22,"2EDY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","2","2EDY"
"601",22,"3EDY","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","3","3EDY"
"602",22,"4EDN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","4","4EDN"
"603",22,"5EDY","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","5","5EDY"
"604",22,"6EDN","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","6","6EDN"
"605",22,"7EQN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","7","7EQN"
"606",22,"8EQN","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","8","8EQN"
"607",22,"9EQY","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","2","9","9EQY"
"608",22,"10EDY","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","1","10","10EDY"
"609",22,"11EQN","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","11","11EQN"
"610",22,"12EQY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","12","12EQY"
"611",22,"13EQN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","13","13EQN"
"612",22,"14EDN","X","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","14","14EDN"
"613",22,"15EQY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","15","15EQY"
"614",22,"16EDN","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","16","16EDN"
"615",20,"16EDY","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","16","16EDY"
"616",20,"15EQN","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","15","15EQN"
"617",20,"14EDY","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","14","14EDY"
"618",20,"13EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","13","13EQY"
"619",20,"12EQN","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","12","12EQN"
"620",20,"11EQY","X","16X","NO","YES","YES","NONE","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","11","11EQY"
"621",20,"10EDN","Y","16X","YES","YES","NO","OBJ","V","NO",NA,"NO",NA,NA,"D","N","2","10","10EDN"
"622",20,"9EQN","X","16X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","9","9EQN"
"623",20,"8EQY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","Y","2","8","8EQY"
"624",20,"7EQY","X","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","7","7EQY"
"625",20,"6EDY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","6","6EDY"
"626",20,"5EDN","X","16X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","5","5EDN"
"627",20,"4EDY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","4","4EDY"
"628",20,"3EDN","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","3","3EDN"
"629",20,"2EDN","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","2","2EDN"
"630",20,"1EQN","X","16X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","1","1EQN"
"631",22,"1EQY","X","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","1","1","1EQY"
"632",22,"2EDY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","2","2EDY"
"633",22,"3EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"D","Y","1","3","3EDY"
"634",22,"4EDN","Y","1Y","YES","YES","NO","OBJ","V","NO",NA,"NO",NA,NA,"D","N","2","4","4EDN"
"635",22,"5EDY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","5","5EDY"
"636",22,"6EDN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","6","6EDN"
"637",22,"7EQN","X","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","7","7EQN"
"638",22,"8EQN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","8","8EQN"
"639",22,"9EQY","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","9","9EQY"
"640",22,"10EDY","Y","1Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","10","10EDY"
"641",22,"11EQN","X","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","11","11EQN"
"642",22,"12EQY","Y","1Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","12","12EQY"
"643",22,"13EQN","X","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","13","13EQN"
"644",22,"14EDN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","14","14EDN"
"645",22,"15EQY","X","1Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","15","15EQY"
"646",22,"16EDN","Y","1Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","16","16EDN"
"647",202,"16EDN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","16","16EDN"
"648",202,"15EQY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","15","15EQY"
"649",202,"14EDN","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","14","14EDN"
"650",202,"13EQN","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","13","13EQN"
"651",202,"12EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","12","12EQY"
"652",202,"10EDY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"D","Y","1","10","10EDY"
"653",202,"9EQY","X","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"Q","Y","2","9","9EQY"
"654",202,"8EQN","Y","16X","NO","NO","YES","PP1","NONE","YES","PP1","YES",NA,NA,"Q","N","1","8","8EQN"
"655",202,"7EQN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","7","7EQN"
"656",202,"5EDY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","5","5EDY"
"657",202,"4EDN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","4","4EDN"
"658",202,"3EDY","Y","16X","NO","NO","YES","PP1","NONE","YES","PP2","NO",NA,NA,"D","Y","1","3","3EDY"
"659",202,"2EDY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"D","Y","2","2","2EDY"
"660",202,"1EQY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","1","1EQY"
"661",204,"1EQN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","1","1EQN"
"662",204,"2EDN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","2","2EDN"
"663",204,"3EDN","X","1X","YES","NO","YES","PP1","V","YES","PP2","NO",NA,NA,"D","N","2","3","3EDN"
"664",204,"4EDY","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","1","4","4EDY"
"665",204,"5EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","5","5EDN"
"666",204,"6EDY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","6","6EDY"
"667",204,"7EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","7","7EQY"
"668",204,"8EQY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","8","8EQY"
"669",204,"9EQN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","9","9EQN"
"670",204,"10EDN","Y","1X","YES","YES","NO","V","OBJ","NO",NA,"NO",NA,NA,"D","N","1","10","10EDN"
"671",204,"11EQN","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","11","11EQN"
"672",204,"12EQN","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","12","12EQN"
"673",204,"13EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","13","13EQY"
"674",204,"14EDY","Y","1X","NO","YES","YES","PP1","OBJ","YES","PP2","NO",NA,NA,"D","Y","1","14","14EDY"
"675",204,"15EQN","X","1X","YES","YES","NO","V","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","15","15EQN"
"676",204,"16EDY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","16","16EDY"
"677",202,"16EDN","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","16","16EDN"
"678",202,"15EQY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",1,NA,"Q","Y","2","15","15EQY"
"679",202,"14EDN","Y","16X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","14","14EDN"
"680",202,"13EQN","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","13","13EQN"
"681",202,"12EQY","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","Y","1","12","12EQY"
"682",202,"10EDY","X","16X","YES","YES","YES","OBJ","V","NO",NA,"NO",NA,NA,"D","Y","2","10","10EDY"
"683",202,"9EQY","Y","16X","YES","YES","YES","OBJ","V","NO",NA,"NO",NA,NA,"Q","Y","1","9","9EQY"
"684",202,"8EQN","X","16X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","8","8EQN"
"685",202,"7EQN","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","7","7EQN"
"686",202,"5EDY","X","16X","YES","YES","YES","OBJ","V","NO",NA,"NO",NA,NA,"D","Y","2","5","5EDY"
"687",202,"4EDN","Y","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","4","4EDN"
"688",202,"3EDY","X","16X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","3","3EDY"
"689",202,"2EDY","Y","16X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","2","2EDY"
"690",202,"1EQY","X","16X","YES","YES","YES","V","PP1","NO",NA,"YES",NA,NA,"Q","Y","2","1","1EQY"
"691",204,"1EQN","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","1","1EQN"
"692",204,"2EDN","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","2","2EDN"
"693",204,"3EDN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","3","3EDN"
"694",204,"4EDY","X","1X","NO","YES","YES","OBJ","PP1","YES","PP1","NO",NA,NA,"D","Y","2","4","4EDY"
"695",204,"5EDN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","5","5EDN"
"696",204,"6EDY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","6","6EDY"
"697",204,"7EQY","Y","1X","NO","YES","YES","PP1","OBJ","YES","PP2","YES",NA,NA,"Q","Y","1","7","7EQY"
"698",204,"8EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","8","8EQY"
"699",204,"9EQN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","9","9EQN"
"700",204,"10EDN","X","1X","YES","YES","NO","OBJ","V","NO",NA,"NO",NA,NA,"D","N","2","10","10EDN"
"701",204,"11EQN","Y","1X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","N","1","11","11EQN"
"702",204,"12EQN","X","1X","YES","NO","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","N","2","12","12EQN"
"703",204,"13EQY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","13","13EQY"
"704",204,"14EDY","X","1X","YES","NO","YES","PP1","V","NO",NA,"NO",NA,NA,"D","Y","2","14","14EDY"
"705",204,"15EQN","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","15","15EQN"
"706",204,"16EDY","X","1X","NO","NO","YES","PP1","NONE","YES","V","NO",NA,NA,"D","Y","2","16","16EDY"
"707",206,"16EDN","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","16","16EDN"
"708",206,"15EQY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","15","15EQY"
"709",206,"14EDN","Y","16Y","YES","YES","NO","V","OBJ","NO",NA,"NO",NA,NA,"D","N","1","14","14EDN"
"710",206,"13EQN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","13","13EQN"
"711",206,"12EQY","Y","16Y","YES","NO","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","Y","1","12","12EQY"
"712",206,"11EQN","X","16Y","NO","YES","YES","OBJ","PP1","YES",NA,"YES",NA,NA,"Q","N","2","11","11EQN"
"713",206,"10EDY","Y","16Y","YES","NO","YES","PP1","V","NO",NA,"NO",NA,NA,"D","Y","1","10","10EDY"
"714",206,"9EQY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","9","9EQY"
"715",206,"8EQN","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","8","8EQN"
"716",206,"7EQN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","7","7EQN"
"717",206,"6EDN","Y","16Y","NO","YES","YES","PP1","OBJ","YES","PP2","NO",NA,NA,"D","N","1","6","6EDN"
"718",206,"5EDY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","5","5EDY"
"719",206,"4EDN","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","4","4EDN"
"720",206,"3EDY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","3","3EDY"
"721",206,"2EDY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","2","2EDY"
"722",206,"1EQY","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","1","1EQY"
"723",208,"1EQN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","1","1EQN"
"724",208,"2EDN","Y","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","2","2EDN"
"725",208,"3EDN","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","3","3EDN"
"726",208,"4EDY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","4","4EDY"
"727",208,"5EDN","X","1X","YES","YES","NO","OBJ","V","NO",NA,"NO",NA,NA,"D","N","2","5","5EDN"
"728",208,"6EDY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","6","6EDY"
"729",208,"7EQY","X","1X","YES","YES","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","Y","2","7","7EQY"
"730",208,"8EQY","Y","1X","NO","NO","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","8","8EQY"
"731",208,"9EQN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","9","9EQN"
"732",208,"10EDN","Y","1X","YES","YES","NO","OBJ","V","NO",NA,"NO",NA,NA,"D","N","1","10","10EDN"
"733",208,"11EQY","X","1X","YES","NO","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","Y","2","11","11EQY"
"734",208,"12EQN","Y","1X","YES","NO","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","N","1","12","12EQN"
"735",208,"13EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","13","13EQY"
"736",208,"14EDY","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","1","14","14EDY"
"737",208,"15EQN","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","2","15","15EQN"
"738",208,"16EDY","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","1","16","16EDY"
"739",206,"16EDN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","16","16EDN"
"740",206,"15EQY","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","1","15","15EQY"
"741",206,"14EDN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","14","14EDN"
"742",206,"13EQN","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","13","13EQN"
"743",206,"12EQY","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","2","12","12EQY"
"744",206,"11EQN","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","11","11EQN"
"745",206,"10EDY","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","10","10EDY"
"746",206,"9EQY","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","1","9","9EQY"
"747",206,"8EQN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","8","8EQN"
"748",206,"7EQN","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","1","7","7EQN"
"749",206,"6EDN","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","2","6","6EDN"
"750",206,"5EDY","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","5","5EDY"
"751",206,"4EDN","X","16Y","YES","YES","NO","OBJ","V","NO",NA,"NO",NA,NA,"D","N","2","4","4EDN"
"752",206,"3EDY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","3","3EDY"
"753",206,"2EDY","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","2","2","2EDY"
"754",206,"1EQY","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","1","1","1EQY"
"755",208,"1EQN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","1","1EQN"
"756",208,"2EDN","X","1X","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","2","2","2EDN"
"757",208,"3EDN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","3","3EDN"
"758",208,"4EDY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","4","4EDY"
"759",208,"5EDN","Y","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","5","5EDN"
"760",208,"6EDY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","6","6EDY"
"761",208,"7EQY","Y","1X","NO","YES","YES","PP1","OBJ","YES","PP1","YES",NA,NA,"Q","Y","1","7","7EQY"
"762",208,"8EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","8","8EQY"
"763",208,"9EQN","Y","1X","YES","YES","NO","OBJ","V","NO",NA,"YES",NA,NA,"Q","N","1","9","9EQN"
"764",208,"10EDN","X","1X","YES","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","2","10","10EDN"
"765",208,"11EQY","Y","1X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","11","11EQY"
"766",208,"12EQN","X","1X","YES","NO","YES","PP1","V","NO",NA,"YES",NA,NA,"Q","N","2","12","12EQN"
"767",208,"13EQY","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","1","13","13EQY"
"768",208,"14EDY","X","1X","NO","YES","YES","OBJ","PP1","YES","PP2","NO",NA,NA,"D","Y","2","14","14EDY"
"769",208,"15EQN","Y","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","N","1","15","15EQN"
"770",208,"16EDY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","16","16EDY"
"771",210,"16EDN","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","16","16EDN"
"772",210,"15EQY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","15","15EQY"
"773",210,"14EDN","Y","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","1","14","14EDN"
"774",210,"13EQN","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","N","2","13","13EQN"
"775",210,"12EQY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","Y","1","12","12EQY"
"776",210,"11EQN","X","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","11","11EQN"
"777",210,"10EDY","Y","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","10","10EDY"
"778",210,"9EQY","X","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","2","9","9EQY"
"779",210,"8EQN","Y","16Y","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","1","8","8EQN"
"780",210,"7EQN","X","16Y","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","2","7","7EQN"
"781",210,"6EDN","Y","16Y","NO","YES","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","N","1","6","6EDN"
"782",210,"5EDY","X","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","2","5","5EDY"
"783",210,"4EDN","Y","16Y","NO","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","N","1","4","4EDN"
"784",210,"3EDY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","2","3","3EDY"
"785",210,"2EDY","Y","16Y","NO","NO","YES","PP1","NONE","NO",NA,"NO",NA,NA,"D","Y","1","2","2EDY"
"786",210,"1EQY","X","16Y","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"Q","Y","2","1","1EQY"
"787",212,"1EQN","X","1X","NO","YES","NO","OBJ","NONE","YES","OBJ","NO",NA,NA,"Q","N","2","1","1EQN"
"788",212,"2EDN","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","N","1","2","2EDN"
"789",212,"3EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","3","3EDN"
"790",212,"4EDY","Y","1X","YES","YES","YES","OBJ","PP1","NO",NA,"NO",NA,NA,"D","Y","1","4","4EDY"
"791",212,"5EDN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"NO",NA,NA,"D","N","2","5","5EDN"
"792",212,"6EDY","Y","1X","NO","YES","YES","PP1","OBJ","NO",NA,"NO",NA,NA,"D","Y","1","6","6EDY"
"793",212,"7EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","7","7EQY"
"794",212,"8EQY","Y","1X","YES","YES","YES","PP1","V","NO",NA,"NO",NA,NA,"Q","Y","1","8","8EQY"
"795",212,"9EQN","X","1X","NO","YES","NO","OBJ","NONE","NO",NA,"YES",NA,NA,"Q","N","2","9","9EQN"
"796",212,"10EDN","Y","1X","NO","NO","YES","PP1","NONE","YES","V","NO",NA,NA,"D","N","1","10","10EDN"
"797",212,"11EQY","X","1X","NO","YES","YES","OBJ","PP1","NO",NA,"YES",NA,NA,"Q","Y","2","11","11EQY"
"798",212,"12EQN","Y","1X","NO","NO","YES","PP1","NONE","NO",NA,"YES",NA,NA,"Q","N","1","12","12EQN"
"799",212,"13EQY","X","1X","NO","YES","YES","PP1","OBJ","NO",NA,"YES",NA,NA,"Q","Y","2","13","13EQY"
