Filename,isFiller,Condition_Q,Condition_GP,Participant,Item,irt,File_pair
215.46FQN_r1.wav,True,True,False,215,46,3638,215.46FQN
215.1EDY_r2.wav,False,False,True,215,1,4358,215.1EDY
215.21FDY_r2.wav,True,False,True,215,21,3811,215.21FDY
215.8EDN_r1.wav,False,False,False,215,8,3024,215.8EDN
215.37FQN_r2.wav,True,True,False,215,37,5181,215.37FQN
215.40FQN_r1.wav,True,True,False,215,40,4798,215.40FQN
215.27FDY_r2.wav,True,False,True,215,27,5948,215.27FDY
214.43FDN_r1.wav,True,False,False,214,43,3737,214.43FDN
214.39FDN_r1.wav,True,False,False,214,39,9649,214.39FDN
214.24FQY_r2.wav,True,True,True,214,24,2820,214.24FQY
214.29FQY_r1.wav,True,True,True,214,29,2338,214.29FQY
214.30FDY_r2.wav,True,False,True,214,30,6746,214.30FDY
214.34FQN_r2.wav,True,True,False,214,34,6612,214.34FQN
214.11EQN_r1.wav,False,True,False,214,11,4028,214.11EQN
214.15EQY_r1.wav,False,True,True,214,15,2165,214.15EQY
214.4EDN_r1.wav,False,False,False,214,4,1935,214.4EDN
214.17FQY_r2.wav,True,True,True,214,17,1458,214.17FQY
214.48FDN_r2.wav,True,False,False,214,48,4371,214.48FDN
214.22FQY_r2.wav,True,True,True,214,22,1602,214.22FQY
214.45FQN_r1.wav,True,True,False,214,45,2875,214.45FQN
214.28FQY_r1.wav,True,True,True,214,28,3904,214.28FQY
214.31FDY_r2.wav,True,False,True,214,31,10481,214.31FDY
214.42FDN_r1.wav,True,False,False,214,42,1569,214.42FDN
214.25FDY_r2.wav,True,False,True,214,25,5364,214.25FDY
214.38FDN_r1.wav,True,False,False,214,38,1895,214.38FDN
214.35FDN_r2.wav,True,False,False,214,35,2091,214.35FDN
214.8EQN_r2.wav,False,True,False,214,8,1591,214.8EQN
214.12EQY_r1.wav,False,True,True,214,12,4242,214.12EQY
214.16EDN_r1.wav,False,False,False,214,16,6718,214.16EDN
214.1EQY_r1.wav,False,True,True,214,1,3071,214.1EQY
214.23FQY_r2.wav,True,True,True,214,23,2138,214.23FQY
214.44FQN_r1.wav,True,True,False,214,44,2155,214.44FQN
214.33FDN_r2.wav,True,False,False,214,33,2001,214.33FDN
214.13EQN_r1.wav,False,True,False,214,13,2468,214.13EQN
214.9EQY_r2.wav,False,True,True,214,9,1741,214.9EQY
214.41FDN_r1.wav,True,False,False,214,41,1821,214.41FDN
214.26FQY_r2.wav,True,True,True,214,26,1588,214.26FQY
214.32FDY_r2.wav,True,False,True,214,32,2611,214.32FDY
214.36FQN_r2.wav,True,True,False,214,36,2520,214.36FQN
214.47FDN_r1.wav,True,False,False,214,47,4257,214.47FDN
214.20FQY_r2.wav,True,True,True,214,20,1761,214.20FQY
214.6EDN_r1.wav,False,False,False,214,6,3274,214.6EDN
214.2EDY_r1.wav,False,False,True,214,2,1475,214.2EDY
214.18FQY_r1.wav,True,True,True,214,18,3142,214.18FQY
214.5EDY_r1.wav,False,False,True,214,5,3505,214.5EDY
214.27FQY_r2.wav,True,True,True,214,27,3542,214.27FQY
214.40FDN_r1.wav,True,False,False,214,40,1208,214.40FDN
214.37FDN_r2.wav,True,False,False,214,37,2532,214.37FDN
214.21FQY_r2.wav,True,True,True,214,21,8472,214.21FQY
214.46FDN_r1.wav,True,False,False,214,46,5174,214.46FDN
214.3EDY_r1.wav,False,False,True,214,3,2537,214.3EDY
214.19FQY_r1.wav,True,True,True,214,19,2645,214.19FQY
214.7EQN_r1.wav,False,True,False,214,7,12888,214.7EQN
214.14EDN_r1.wav,False,False,False,214,14,2941,214.14EDN
214.10EDY_r1.wav,False,False,True,214,10,6849,214.10EDY
209.41FQN_r2.wav,True,True,False,209,41,3664,209.41FQN
209.36FDN_r1.wav,True,False,False,209,36,1919,209.36FDN
209.32FQY_r1.wav,True,True,True,209,32,4651,209.32FQY
209.26FDY_r1.wav,True,False,True,209,26,4658,209.26FDY
209.47FQN_r2.wav,True,True,False,209,47,4154,209.47FQN
209.20FDY_r1.wav,True,False,True,209,20,3978,209.20FDY
209.4EQY_r2.wav,False,True,True,209,4,3845,209.4EQY
209.15EDN_r2.wav,False,False,False,209,15,1728,209.15EDN
209.11EDY_r2.wav,False,False,True,209,11,3561,209.11EDY
209.18FDY_r2.wav,True,False,True,209,18,3651,209.18FDY
209.12EDN_r2.wav,False,False,False,209,12,3124,209.12EDN
209.16EQY_r2.wav,False,True,True,209,16,2578,209.16EQY
209.27FDY_r1.wav,True,False,True,209,27,3741,209.27FDY
209.37FQN_r1.wav,True,True,False,209,37,3045,209.37FQN
209.40FQN_r2.wav,True,True,False,209,40,5064,209.40FQN
209.21FDY_r1.wav,True,False,True,209,21,3054,209.21FDY
209.1EDN_r2.wav,False,False,False,209,1,3821,209.1EDN
209.46FQN_r2.wav,True,True,False,209,46,6132,209.46FQN
209.8EDY_r1.wav,False,False,True,209,8,3641,209.8EDY
209.19FDY_r2.wav,True,False,True,209,19,2625,209.19FDY
209.39FQN_r2.wav,True,True,False,209,39,3021,209.39FQN
209.43FQN_r2.wav,True,True,False,209,43,2609,209.43FQN
209.9EDN_r1.wav,False,False,False,209,9,2048,209.9EDN
209.34FDN_r1.wav,True,False,False,209,34,2928,209.34FDN
209.30FQY_r1.wav,True,True,True,209,30,3161,209.30FQY
209.24FDY_r1.wav,True,False,True,209,24,3348,209.24FDY
209.29FDY_r2.wav,True,False,True,209,29,3651,209.29FDY
209.13EDY_r2.wav,False,False,True,209,13,3624,209.13EDY
209.17FDY_r1.wav,True,False,True,209,17,3865,209.17FDY
209.48FQN_r1.wav,True,True,False,209,48,3764,209.48FQN
209.2EQN_r2.wav,False,True,False,209,2,3011,209.2EQN
209.22FDY_r1.wav,True,False,True,209,22,3511,209.22FDY
209.45FDN_r2.wav,True,False,False,209,45,2578,209.45FDN
209.6EQY_r2.wav,False,True,True,209,6,4288,209.6EQY
209.31FQY_r1.wav,True,True,True,209,31,3451,209.31FQY
209.28FDY_r2.wav,True,False,True,209,28,3371,209.28FDY
209.38FQN_r2.wav,True,True,False,209,38,3421,209.38FQN
209.5EQN_r2.wav,False,True,False,209,5,2352,209.5EQN
209.35FQN_r1.wav,True,True,False,209,35,3601,209.35FQN
209.42FQN_r2.wav,True,True,False,209,42,4201,209.42FQN
209.25FQY_r1.wav,True,True,True,209,25,3144,209.25FQY
209.10EQN_r2.wav,False,True,False,209,10,4061,209.10EQN
209.14EQY_r2.wav,False,True,True,209,14,4218,209.14EQY
209.23FDY_r1.wav,True,False,True,209,23,2688,209.23FDY
209.44FDN_r2.wav,True,False,False,209,44,4671,209.44FDN
209.3EQN_r2.wav,False,True,False,209,3,3857,209.3EQN
209.7EDY_r2.wav,False,False,True,209,7,5591,209.7EDY
209.33FQN_r1.wav,True,True,False,209,33,3874,209.33FQN
207.17FDY_r2.wav,True,False,True,207,17,7859,207.17FDY
207.45FDN_r1.wav,True,False,False,207,45,7168,207.45FDN
207.22FDY_r2.wav,True,False,True,207,22,6148,207.22FDY
207.48FQN_r2.wav,True,True,False,207,48,1302,207.48FQN
207.30FQY_r2.wav,True,True,True,207,30,5964,207.30FQY
207.34FDN_r2.wav,True,False,False,207,34,4760,207.34FDN
207.8EDN_r1.wav,False,False,False,207,8,5641,207.8EDN
207.29FDY_r1.wav,True,False,True,207,29,7076,207.29FDY
207.24FDY_r2.wav,True,False,True,207,24,7516,207.24FDY
207.39FQN_r1.wav,True,True,False,207,39,4008,207.39FQN
207.1EDY_r2.wav,False,False,True,207,1,6232,207.1EDY
207.43FQN_r1.wav,True,True,False,207,43,5334,207.43FQN
207.15EDY_r1.wav,False,False,True,207,15,10549,207.15EDY
207.11EDN_r1.wav,False,False,False,207,11,5082,207.11EDN
207.12EDY_r1.wav,False,False,True,207,12,3837,207.12EDY
207.16EQN_r1.wav,False,True,False,207,16,6612,207.16EQN
207.33FQN_r2.wav,True,True,False,207,33,7196,207.33FQN
207.44FDN_r1.wav,True,False,False,207,44,8083,207.44FDN
207.23FDY_r2.wav,True,False,True,207,23,5588,207.23FDY
207.35FQN_r2.wav,True,True,False,207,35,5798,207.35FQN
207.38FQN_r1.wav,True,True,False,207,38,4557,207.38FQN
207.25FQY_r2.wav,True,True,True,207,25,5671,207.25FQY
207.4EQN_r2.wav,False,True,False,207,4,7262,207.4EQN
207.42FQN_r1.wav,True,True,False,207,42,3884,207.42FQN
207.31FQY_r2.wav,True,True,True,207,31,4684,207.31FQY
207.28FDY_r1.wav,True,False,True,207,28,6829,207.28FDY
207.5EQY_r2.wav,False,True,True,207,5,4184,207.5EQY
207.20FDY_r2.wav,True,False,True,207,20,6129,207.20FDY
207.47FQN_r1.wav,True,True,False,207,47,4288,207.47FQN
207.18FDY_r1.wav,True,False,True,207,18,4435,207.18FDY
207.13EDN_r1.wav,False,False,False,207,13,7049,207.13EDN
207.32FQY_r2.wav,True,True,True,207,32,4968,207.32FQY
207.36FDN_r2.wav,True,False,False,207,36,4128,207.36FDN
207.26FDY_r2.wav,True,False,True,207,26,8894,207.26FDY
207.3EQY_r2.wav,False,True,True,207,3,7084,207.3EQY
207.7EDN_r2.wav,False,False,False,207,7,3727,207.7EDN
207.41FQN_r1.wav,True,True,False,207,41,6769,207.41FQN
207.9EDY_r1.wav,False,False,True,207,9,7462,207.9EDY
207.46FQN_r1.wav,True,True,False,207,46,3272,207.46FQN
207.21FDY_r2.wav,True,False,True,207,21,7869,207.21FDY
207.10EQY_r1.wav,False,True,True,207,10,4381,207.10EQY
207.14EQN_r1.wav,False,True,False,207,14,6646,207.14EQN
207.19FDY_r1.wav,True,False,True,207,19,4621,207.19FDY
207.37FQN_r2.wav,True,True,False,207,37,4278,207.37FQN
207.40FQN_r1.wav,True,True,False,207,40,6785,207.40FQN
207.6EQN_r2.wav,False,True,False,207,6,6522,207.6EQN
207.27FDY_r2.wav,True,False,True,207,27,6218,207.27FDY
207.2EQY_r2.wav,False,True,True,207,2,5351,207.2EQY
206.11EQN_r1.wav,False,True,False,206,11,5745,206.11EQN
206.3EDY_r1.wav,False,False,True,206,3,4438,206.3EDY
206.15EQY_r1.wav,False,True,True,206,15,4644,206.15EQY
206.7EQN_r1.wav,False,True,False,206,7,6339,206.7EQN
206.43FDN_r1.wav,True,False,False,206,43,4117,206.43FDN
206.39FDN_r1.wav,True,False,False,206,39,4941,206.39FDN
206.29FQY_r1.wav,True,True,True,206,29,4834,206.29FQY
206.24FQY_r2.wav,True,True,True,206,24,3611,206.24FQY
206.34FQN_r2.wav,True,True,False,206,34,5659,206.34FQN
206.30FDY_r2.wav,True,False,True,206,30,4164,206.30FDY
206.48FDN_r2.wav,True,False,False,206,48,4681,206.48FDN
206.45FQN_r1.wav,True,True,False,206,45,3908,206.45FQN
206.22FQY_r2.wav,True,True,True,206,22,4478,206.22FQY
206.17FQY_r2.wav,True,True,True,206,17,2359,206.17FQY
206.5EDY_r1.wav,False,False,True,206,5,5438,206.5EDY
206.2EDY_r1.wav,False,False,True,206,2,2841,206.2EDY
206.6EDN_r1.wav,False,False,False,206,6,5338,206.6EDN
206.28FQY_r1.wav,True,True,True,206,28,4568,206.28FQY
206.31FDY_r2.wav,True,False,True,206,31,6709,206.31FDY
206.25FDY_r2.wav,True,False,True,206,25,4167,206.25FDY
206.42FDN_r1.wav,True,False,False,206,42,3281,206.42FDN
206.35FDN_r2.wav,True,False,False,206,35,4271,206.35FDN
206.38FDN_r1.wav,True,False,False,206,38,4488,206.38FDN
206.44FQN_r1.wav,True,True,False,206,44,4221,206.44FQN
206.23FQY_r2.wav,True,True,True,206,23,2601,206.23FQY
206.33FDN_r2.wav,True,False,False,206,33,3088,206.33FDN
206.16EDN_r1.wav,False,False,False,206,16,5788,206.16EDN
206.12EQY_r1.wav,False,True,True,206,12,4244,206.12EQY
206.9EQY_r2.wav,False,True,True,206,9,6291,206.9EQY
206.41FDN_r1.wav,True,False,False,206,41,4281,206.41FDN
206.26FQY_r2.wav,True,True,True,206,26,4294,206.26FQY
206.36FQN_r2.wav,True,True,False,206,36,3118,206.36FQN
206.32FDY_r2.wav,True,False,True,206,32,4594,206.32FDY
206.13EQN_r1.wav,False,True,False,206,13,4844,206.13EQN
206.1EQY_r1.wav,False,True,True,206,1,4728,206.1EQY
206.8EQN_r2.wav,False,True,False,206,8,4124,206.8EQN
206.18FQY_r1.wav,True,True,True,206,18,4374,206.18FQY
206.47FDN_r1.wav,True,False,False,206,47,5044,206.47FDN
206.20FQY_r2.wav,True,True,True,206,20,3878,206.20FQY
206.27FQY_r2.wav,True,True,True,206,27,3748,206.27FQY
206.40FDN_r1.wav,True,False,False,206,40,2858,206.40FDN
206.37FDN_r2.wav,True,False,False,206,37,5194,206.37FDN
206.4EDN_r1.wav,False,False,False,206,4,5048,206.4EDN
206.19FQY_r1.wav,True,True,True,206,19,5368,206.19FQY
206.14EDN_r1.wav,False,False,False,206,14,3181,206.14EDN
206.10EDY_r1.wav,False,False,True,206,10,5861,206.10EDY
206.21FQY_r2.wav,True,True,True,206,21,6862,206.21FQY
206.46FDN_r1.wav,True,False,False,206,46,4118,206.46FDN
201.2EQN_r2.wav,False,True,False,201,2,4541,201.2EQN
201.6EQY_r2.wav,False,True,True,201,6,4881,201.6EQY
201.30FQY_r2.wav,True,True,True,201,30,3474,201.30FQY
201.34FDN_r2.wav,True,False,False,201,34,4481,201.34FDN
201.24FDY_r2.wav,True,False,True,201,24,5368,201.24FDY
201.29FDY_r1.wav,True,False,True,201,29,2974,201.29FDY
201.39FQN_r1.wav,True,True,False,201,39,4141,201.39FQN
201.43FQN_r1.wav,True,True,False,201,43,5592,201.43FQN
201.22FDY_r2.wav,True,False,True,201,22,3358,201.22FDY
201.45FDN_r1.wav,True,False,False,201,45,2798,201.45FDN
201.48FQN_r2.wav,True,True,False,201,48,5168,201.48FQN
201.13EDY_r1.wav,False,False,True,201,13,4468,201.13EDY
201.17FDY_r2.wav,True,False,True,201,17,4121,201.17FDY
201.9EDN_r1.wav,False,False,False,201,9,3478,201.9EDN
201.14EQY_r1.wav,False,True,True,201,14,5334,201.14EQY
201.3EQN_r2.wav,False,True,False,201,3,3898,201.3EQN
201.7EDY_r2.wav,False,False,True,201,7,5795,201.7EDY
201.10EQN_r1.wav,False,True,False,201,10,6322,201.10EQN
201.38FQN_r1.wav,True,True,False,201,38,4071,201.38FQN
201.35FQN_r2.wav,True,True,False,201,35,4264,201.35FQN
201.42FQN_r1.wav,True,True,False,201,42,6882,201.42FQN
201.25FQY_r2.wav,True,True,True,201,25,3528,201.25FQY
201.31FQY_r2.wav,True,True,True,201,31,2641,201.31FQY
201.28FDY_r1.wav,True,False,True,201,28,3208,201.28FDY
201.33FQN_r2.wav,True,True,False,201,33,3787,201.33FQN
201.23FDY_r2.wav,True,False,True,201,23,359,201.23FDY
201.44FDN_r1.wav,True,False,False,201,44,3977,201.44FDN
201.5EQN_r2.wav,False,True,False,201,5,5391,201.5EQN
201.32FQY_r2.wav,True,True,True,201,32,3951,201.32FQY
201.36FDN_r2.wav,True,False,False,201,36,2777,201.36FDN
201.26FDY_r2.wav,True,False,True,201,26,5230,201.26FDY
201.41FQN_r1.wav,True,True,False,201,41,3964,201.41FQN
201.4EQY_r2.wav,False,True,True,201,4,3524,201.4EQY
201.11EDY_r1.wav,False,False,True,201,11,5008,201.11EDY
201.18FDY_r1.wav,True,False,True,201,18,2961,201.18FDY
201.15EDN_r1.wav,False,False,False,201,15,3958,201.15EDN
201.20FDY_r2.wav,True,False,True,201,20,4357,201.20FDY
201.47FQN_r1.wav,True,True,False,201,47,4691,201.47FQN
201.37FQN_r2.wav,True,True,False,201,37,5254,201.37FQN
201.40FQN_r1.wav,True,True,False,201,40,3250,201.40FQN
201.27FDY_r2.wav,True,False,True,201,27,3208,201.27FDY
201.1EDN_r2.wav,False,False,False,201,1,4824,201.1EDN
201.16EQY_r1.wav,False,True,True,201,16,3454,201.16EQY
201.12EDN_r1.wav,False,False,False,201,12,2501,201.12EDN
201.8EDY_r1.wav,False,False,True,201,8,5955,201.8EDY
201.19FDY_r1.wav,True,False,True,201,19,3248,201.19FDY
201.46FQN_r1.wav,True,True,False,201,46,5024,201.46FQN
201.21FDY_r2.wav,True,False,True,201,21,6252,201.21FDY
208.6EDY_r1.wav,False,False,True,208,6,3375,208.6EDY
208.18FQY_r2.wav,True,True,True,208,18,2955,208.18FQY
208.11EQY_r2.wav,False,True,True,208,11,2559,208.11EQY
208.2EDN_r1.wav,False,False,False,208,2,2749,208.2EDN
208.15EQN_r2.wav,False,True,False,208,15,3328,208.15EQN
208.20FQY_r1.wav,True,True,True,208,20,2759,208.20FQY
208.47FDN_r2.wav,True,False,False,208,47,2964,208.47FDN
208.26FQY_r1.wav,True,True,True,208,26,3059,208.26FQY
208.32FDY_r1.wav,True,False,True,208,32,3084,208.32FDY
208.36FQN_r1.wav,True,True,False,208,36,3001,208.36FQN
208.41FDN_r2.wav,True,False,False,208,41,2869,208.41FDN
208.9EQN_r2.wav,False,True,False,208,9,2785,208.9EQN
208.3EDN_r1.wav,False,False,False,208,3,3346,208.3EDN
208.7EQY_r1.wav,False,True,True,208,7,4617,208.7EQY
208.19FQY_r2.wav,True,True,True,208,19,3091,208.19FQY
208.46FDN_r2.wav,True,False,False,208,46,2652,208.46FDN
208.21FQY_r1.wav,True,True,True,208,21,3898,208.21FQY
208.40FDN_r2.wav,True,False,False,208,40,3125,208.40FDN
208.37FDN_r1.wav,True,False,False,208,37,2976,208.37FDN
208.27FQY_r1.wav,True,True,True,208,27,2862,208.27FQY
208.16EDY_r2.wav,False,False,True,208,16,2951,208.16EDY
208.12EQN_r2.wav,False,True,False,208,12,2455,208.12EQN
208.5EDN_r1.wav,False,False,False,208,5,3234,208.5EDN
208.22FQY_r1.wav,True,True,True,208,22,3324,208.22FQY
208.45FQN_r2.wav,True,True,False,208,45,2799,208.45FQN
208.48FDN_r1.wav,True,False,False,208,48,4995,208.48FDN
208.4EDY_r1.wav,False,False,True,208,4,3553,208.4EDY
208.17FQY_r1.wav,True,True,True,208,17,3551,208.17FQY
208.13EQY_r2.wav,False,True,True,208,13,3455,208.13EQY
208.24FQY_r1.wav,True,True,True,208,24,3515,208.24FQY
208.29FQY_r2.wav,True,True,True,208,29,3086,208.29FQY
208.30FDY_r1.wav,True,False,True,208,30,2957,208.30FDY
208.34FQN_r1.wav,True,True,False,208,34,4178,208.34FQN
208.43FDN_r2.wav,True,False,False,208,43,2942,208.43FDN
208.39FDN_r2.wav,True,False,False,208,39,3558,208.39FDN
208.33FDN_r1.wav,True,False,False,208,33,2829,208.33FDN
208.23FQY_r1.wav,True,True,True,208,23,2485,208.23FQY
208.44FQN_r2.wav,True,True,False,208,44,3455,208.44FQN
208.8EQY_r2.wav,False,True,True,208,8,3201,208.8EQY
208.1EQN_r1.wav,False,True,False,208,1,2682,208.1EQN
208.14EDY_r2.wav,False,False,True,208,14,4038,208.14EDY
208.10EDN_r2.wav,False,False,False,208,10,3728,208.10EDN
208.42FDN_r2.wav,True,False,False,208,42,3185,208.42FDN
208.25FDY_r1.wav,True,False,True,208,25,3219,208.25FDY
208.38FDN_r2.wav,True,False,False,208,38,2958,208.38FDN
208.35FDN_r1.wav,True,False,False,208,35,3576,208.35FDN
208.28FQY_r2.wav,True,True,True,208,28,2861,208.28FQY
208.31FDY_r1.wav,True,False,True,208,31,4321,208.31FDY
4.31FDY_r1.wav,True,False,True,4,31,0,4.31FDY
4.28FQY_r2.wav,True,True,True,4,28,0,4.28FQY
4.38FDN_r2.wav,True,False,False,4,38,1765,4.38FDN
4.35FDN_r1.wav,True,False,False,4,35,7920,4.35FDN
4.42FDN_r2.wav,True,False,False,4,42,2829,4.42FDN
4.25FDY_r1.wav,True,False,True,4,25,7770,4.25FDY
4.5EDN_r1.wav,False,False,False,4,5,1855,4.5EDN
4.10EDN_r2.wav,False,False,False,4,10,5859,4.10EDN
4.14EDY_r2.wav,False,False,True,4,14,2449,4.14EDY
4.7EQY_r1.wav,False,True,True,4,7,4655,4.7EQY
4.3EDN_r1.wav,False,False,False,4,3,10209,4.3EDN
4.23FQY_r1.wav,True,True,True,4,23,10139,4.23FQY
4.44FQN_r2.wav,True,True,False,4,44,9389,4.44FQN
4.33FDN_r1.wav,True,False,False,4,33,3313,4.33FDN
4.39FDN_r2.wav,True,False,False,4,39,10311,4.39FDN
4.43FDN_r2.wav,True,False,False,4,43,7661,4.43FDN
4.30FDY_r1.wav,True,False,True,4,30,7809,4.30FDY
4.34FQN_r1.wav,True,True,False,4,34,5921,4.34FQN
4.24FQY_r1.wav,True,True,True,4,24,9916,4.24FQY
4.29FQY_r2.wav,True,True,True,4,29,1492,4.29FQY
4.9EQN_r2.wav,False,True,False,4,9,21808,4.9EQN
4.6EDY_r1.wav,False,False,True,4,6,3275,4.6EDY
4.13EQY_r2.wav,False,True,True,4,13,4467,4.13EQY
4.2EDN_r1.wav,False,False,False,4,2,11651,4.2EDN
4.17FQY_r1.wav,True,True,True,4,17,9939,4.17FQY
4.48FDN_r1.wav,True,False,False,4,48,10264,4.48FDN
4.22FQY_r1.wav,True,True,True,4,22,10278,4.22FQY
4.45FQN_r2.wav,True,True,False,4,45,8528,4.45FQN
4.16EDY_r2.wav,False,False,True,4,16,5114,4.16EDY
4.12EQN_r2.wav,False,True,False,4,12,7485,4.12EQN
4.27FQY_r1.wav,True,True,True,4,27,5931,4.27FQY
4.37FDN_r1.wav,True,False,False,4,37,4861,4.37FDN
4.40FDN_r2.wav,True,False,False,4,40,10118,4.40FDN
4.21FQY_r1.wav,True,True,True,4,21,5678,4.21FQY
4.46FDN_r2.wav,True,False,False,4,46,6049,4.46FDN
4.8EQY_r2.wav,False,True,True,4,8,10368,4.8EQY
4.19FQY_r2.wav,True,True,True,4,19,5541,4.19FQY
4.1EQN_r1.wav,False,True,False,4,1,9551,4.1EQN
4.41FDN_r2.wav,True,False,False,4,41,6779,4.41FDN
4.32FDY_r1.wav,True,False,True,4,32,8682,4.32FDY
4.36FQN_r1.wav,True,True,False,4,36,12948,4.36FQN
4.26FQY_r1.wav,True,True,True,4,26,7459,4.26FQY
4.47FDN_r2.wav,True,False,False,4,47,5825,4.47FDN
4.20FQY_r1.wav,True,True,True,4,20,12597,4.20FQY
4.15EQN_r2.wav,False,True,False,4,15,5211,4.15EQN
4.4EDY_r1.wav,False,False,True,4,4,5952,4.4EDY
4.11EQY_r2.wav,False,True,True,4,11,9239,4.11EQY
4.18FQY_r2.wav,True,True,True,4,18,6771,4.18FQY
15.20FDY_r2.wav,True,False,True,15,20,1312,15.20FDY
15.47FQN_r1.wav,True,True,False,15,47,9984,15.47FQN
15.18FDY_r1.wav,True,False,True,15,18,7675,15.18FDY
15.1EDY_r2.wav,False,False,True,15,1,8145,15.1EDY
15.13EDN_r1.wav,False,False,False,15,13,12047,15.13EDN
15.8EDN_r1.wav,False,False,False,15,8,7322,15.8EDN
15.26FDY_r2.wav,True,False,True,15,26,5871,15.26FDY
15.32FQY_r2.wav,True,True,True,15,32,4971,15.32FQY
15.36FDN_r2.wav,True,False,False,15,36,8675,15.36FDN
15.41FQN_r1.wav,True,True,False,15,41,6955,15.41FQN
15.46FQN_r1.wav,True,True,False,15,46,6125,15.46FQN
15.21FDY_r2.wav,True,False,True,15,21,8599,15.21FDY
15.10EQY_r1.wav,False,True,True,15,10,15335,15.10EQY
15.19FDY_r1.wav,True,False,True,15,19,5905,15.19FDY
15.14EQN_r1.wav,False,True,False,15,14,6842,15.14EQN
15.4EQN_r2.wav,False,True,False,15,4,9454,15.4EQN
15.40FQN_r1.wav,True,True,False,15,40,8849,15.40FQN
15.37FQN_r2.wav,True,True,False,15,37,14091,15.37FQN
15.27FDY_r2.wav,True,False,True,15,27,6288,15.27FDY
15.17FDY_r2.wav,True,False,True,15,17,5598,15.17FDY
15.5EQY_r2.wav,False,True,True,15,5,7049,15.5EQY
15.45FDN_r1.wav,True,False,False,15,45,8699,15.45FDN
15.22FDY_r2.wav,True,False,True,15,22,5281,15.22FDY
15.48FQN_r2.wav,True,True,False,15,48,10618,15.48FQN
15.29FDY_r1.wav,True,False,True,15,29,7135,15.29FDY
15.24FDY_r2.wav,True,False,True,15,24,8685,15.24FDY
15.30FQY_r2.wav,True,True,True,15,30,7931,15.30FQY
15.34FDN_r2.wav,True,False,False,15,34,10307,15.34FDN
15.43FQN_r1.wav,True,True,False,15,43,7848,15.43FQN
15.39FQN_r1.wav,True,True,False,15,39,7019,15.39FQN
15.15EDY_r1.wav,False,False,True,15,15,7698,15.15EDY
15.11EDN_r1.wav,False,False,False,15,11,4861,15.11EDN
15.3EQY_r2.wav,False,True,True,15,3,7995,15.3EQY
15.7EDN_r2.wav,False,False,False,15,7,15391,15.7EDN
15.12EDY_r1.wav,False,False,True,15,12,7515,15.12EDY
15.16EQN_r1.wav,False,True,False,15,16,20728,15.16EQN
15.9EDY_r1.wav,False,False,True,15,9,7725,15.9EDY
15.33FQN_r2.wav,True,True,False,15,33,8792,15.33FQN
15.44FDN_r1.wav,True,False,False,15,44,7585,15.44FDN
15.23FDY_r2.wav,True,False,True,15,23,6878,15.23FDY
15.25FQY_r2.wav,True,True,True,15,25,9195,15.25FQY
15.42FQN_r1.wav,True,True,False,15,42,9674,15.42FQN
15.35FQN_r2.wav,True,True,False,15,35,6338,15.35FQN
15.38FQN_r1.wav,True,True,False,15,38,9654,15.38FQN
15.28FDY_r1.wav,True,False,True,15,28,6912,15.28FDY
15.31FQY_r2.wav,True,True,True,15,31,10524,15.31FQY
15.2EQY_r2.wav,False,True,True,15,2,5398,15.2EQY
15.6EQN_r2.wav,False,True,False,15,6,9258,15.6EQN
3.25FQY_r1.wav,True,True,True,3,25,19878,3.25FQY
3.42FQN_r2.wav,True,True,False,3,42,3474,3.42FQN
3.35FQN_r1.wav,True,True,False,3,35,0,3.35FQN
3.38FQN_r2.wav,True,True,False,3,38,2486,3.38FQN
3.28FDY_r2.wav,True,False,True,3,28,9439,3.28FDY
3.31FQY_r1.wav,True,True,True,3,31,0,3.31FQY
3.9EDY_r1.wav,False,False,True,3,9,4135,3.9EDY
3.6EQN_r2.wav,False,True,False,3,6,2326,3.6EQN
3.2EQY_r2.wav,False,True,True,3,2,11519,3.2EQY
3.16EQN_r2.wav,False,True,False,3,16,6759,3.16EQN
3.12EDY_r2.wav,False,False,True,3,12,8619,3.12EDY
3.33FQN_r1.wav,True,True,False,3,33,5964,3.33FQN
3.44FDN_r2.wav,True,False,False,3,44,7632,3.44FDN
3.23FDY_r1.wav,True,False,True,3,23,8165,3.23FDY
3.29FDY_r2.wav,True,False,True,3,29,6922,3.29FDY
3.24FDY_r1.wav,True,False,True,3,24,6889,3.24FDY
3.34FDN_r1.wav,True,False,False,3,34,6285,3.34FDN
3.30FQY_r1.wav,True,True,True,3,30,7979,3.30FQY
3.43FQN_r2.wav,True,True,False,3,43,3661,3.43FQN
3.39FQN_r2.wav,True,True,False,3,39,4768,3.39FQN
3.15EDY_r2.wav,False,False,True,3,15,7131,3.15EDY
3.5EQY_r2.wav,False,True,True,3,5,5694,3.5EQY
3.11EDN_r2.wav,False,False,False,3,11,3714,3.11EDN
3.7EDN_r2.wav,False,False,False,3,7,5064,3.7EDN
3.17FDY_r1.wav,True,False,True,3,17,6785,3.17FDY
3.3EQY_r2.wav,False,True,True,3,3,4944,3.3EQY
3.45FDN_r2.wav,True,False,False,3,45,12807,3.45FDN
3.22FDY_r1.wav,True,False,True,3,22,7918,3.22FDY
3.48FQN_r1.wav,True,True,False,3,48,6111,3.48FQN
3.40FQN_r2.wav,True,True,False,3,40,8295,3.40FQN
3.37FQN_r1.wav,True,True,False,3,37,5108,3.37FQN
3.27FDY_r1.wav,True,False,True,3,27,7065,3.27FDY
