Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item
8.12EQN_r1.wav,1530,68,6009,False,True,False,8,12
8.16EDY_r1.wav,1110,82,6803,False,False,True,8,16
8.27FQY_r2.wav,4199,65,12245,True,True,True,8,27
8.40FDN_r1.wav,2729,349,7370,True,False,False,8,40
8.37FDN_r2.wav,2040,79,5329,True,False,False,8,37
8.4EDY_r1.wav,5279,1898,11678,False,False,True,8,4
8.12EQN_r2.wav,1920,85,5215,False,True,False,8,12
8.16EDY_r2.wav,2280,789,6009,False,False,True,8,16
8.27FQY_r1.wav,1710,86,8277,True,True,True,8,27
8.40FDN_r2.wav,1950,61,6122,True,False,False,8,40
8.37FDN_r1.wav,1980,782,7143,True,False,False,8,37
