Filename;Leading;Trailing;Length;isFiller;Condition_Q;Condition_GP;Participant;Item;SP_Leading;SP_Trailing
212.39FDN_r1.wav; 1320;  205; 5215;TRUE;FALSE;FALSE;212;39; 1320;  205
212.29FQY_r1.wav;  960;NA; 5442;TRUE;TRUE;TRUE;212;29;  960;    0
212.24FQY_r2.wav;  930; 1140; 9750;TRUE;TRUE;TRUE;212;24;  930; 1140
212.30FDY_r2.wav; 5760;  817;10657;TRUE;FALSE;TRUE;212;30; 5760;  817
212.5EDN_r1.wav;  930;  248; 4988;FALSE;FALSE;FALSE;212;5;  930;  248
212.34FQN_r2.wav; 8190;NA;12244;TRUE;TRUE;FALSE;212;34; 8190;NA
212.43FDN_r2.wav; 1380;NA; 8049;TRUE;FALSE;FALSE;212;43; 1380;NA
212.39FDN_r2.wav;  780;NA; 8616;TRUE;FALSE;FALSE;212;39;  780;NA
212.29FQY_r2.wav; 4499;NA; 8049;TRUE;TRUE;TRUE;212;29; 4499;NA
212.24FQY_r1.wav;  990; 1239; 6009;TRUE;TRUE;TRUE;212;24;  990; 1239
212.30FDY_r1.wav; 1320;NA; 5555;TRUE;FALSE;TRUE;212;30; 1320;    0
212.34FQN_r1.wav;  900;  935; 6575;TRUE;TRUE;FALSE;212;34;  900;  935
212.5EDN_r2.wav; 1380;NA; 9183;FALSE;FALSE;FALSE;212;5; 1380;NA
212.2EDN_r1.wav;  780;NA; 4761;FALSE;FALSE;FALSE;212;2;  780;    0
212.44FQN_r1.wav; 1080;NA; 5782;TRUE;TRUE;FALSE;212;44; 1080;    0
212.23FQY_r2.wav; 2459;  178; 5668;TRUE;TRUE;TRUE;212;23; 2459;  178
212.33FDN_r2.wav; 4949;NA; 8049;TRUE;FALSE;FALSE;212;33; 4949;NA
212.6EDY_r1.wav;  900;  865; 6235;FALSE;FALSE;TRUE;212;6;  900;  865
212.2EDN_r2.wav; 3029;NA; 8049;FALSE;FALSE;FALSE;212;2; 3029;NA
212.44FQN_r2.wav; 3749;  689; 7709;TRUE;TRUE;FALSE;212;44; 3749;  689
212.23FQY_r1.wav;  810;  342; 5442;TRUE;TRUE;TRUE;212;23;  810;  342
212.33FDN_r1.wav;  900;  238; 4648;TRUE;FALSE;FALSE;212;33;  900;  238
212.6EDY_r2.wav; 4889;  640; 9070;FALSE;FALSE;TRUE;212;6; 4889;  640
212.10EDN_r1.wav; 1320;  269; 6689;FALSE;FALSE;FALSE;212;10; 1320;  269
212.14EDY_r1.wav;  780;  775; 5215;FALSE;FALSE;TRUE;212;14;  780;  775
212.28FQY_r1.wav; 1110;NA; 4648;TRUE;TRUE;TRUE;212;28; 1110;    0
212.31FDY_r2.wav; 4349; 2754;10884;TRUE;FALSE;TRUE;212;31; 4349; 2754
212.25FDY_r2.wav; 4769;NA; 8390;TRUE;FALSE;TRUE;212;25; 4769;NA
212.42FDN_r1.wav; 1020;NA; 4988;TRUE;FALSE;FALSE;212;42; 1020;    0
212.35FDN_r2.wav; 1140;NA; 8956;TRUE;FALSE;FALSE;212;35; 1140;NA
212.38FDN_r1.wav;  750;NA; 5215;TRUE;FALSE;FALSE;212;38;  750;    0
212.9EQN_r2.wav; 4349;NA; 7256;FALSE;TRUE;FALSE;212;9; 4349;NA
212.10EDN_r2.wav; 5430; 3018;13038;FALSE;FALSE;FALSE;212;10; 5430; 3018
212.14EDY_r2.wav; 4949;NA; 7936;FALSE;FALSE;TRUE;212;14; 4949;NA
212.28FQY_r2.wav; 4169;NA; 7823;TRUE;TRUE;TRUE;212;28; 4169;NA
212.31FDY_r1.wav;  990;  302; 5102;TRUE;FALSE;TRUE;212;31;  990;  302
212.25FDY_r1.wav;  840;  555; 5895;TRUE;FALSE;TRUE;212;25;  840;  555
212.42FDN_r2.wav; 3149;NA; 8049;TRUE;FALSE;FALSE;212;42; 3149;NA
212.35FDN_r1.wav;  660;NA; 4308;TRUE;FALSE;FALSE;212;35;  660;    0
212.9EQN_r1.wav;  780;  195; 4875;FALSE;TRUE;FALSE;212;9;  780;  195
212.38FDN_r2.wav; 2549;NA; 8503;TRUE;FALSE;FALSE;212;38; 2549;NA
212.15EQN_r1.wav; 1260;  209; 6689;FALSE;TRUE;FALSE;212;15; 1260;  209
212.18FQY_r1.wav;  930;NA; 5668;TRUE;TRUE;TRUE;212;18;  930;    0
212.11EQY_r1.wav; 1260;NA; 5555;FALSE;TRUE;TRUE;212;11; 1260;    0
212.1EQN_r1.wav;  960;  262; 5782;FALSE;TRUE;FALSE;212;1;  960;  262
212.47FDN_r1.wav; 1320;NA; 4648;TRUE;FALSE;FALSE;212;47; 1320;    0
212.8EQY_r2.wav; 3479;NA; 6689;FALSE;TRUE;TRUE;212;8; 3479;NA
212.20FQY_r2.wav; 4889;NA; 8503;TRUE;TRUE;TRUE;212;20; 4889;NA
212.15EQN_r2.wav; 5580;  337;10657;FALSE;TRUE;FALSE;212;15; 5580;  337
212.18FQY_r2.wav; 3089;NA; 7369;TRUE;TRUE;TRUE;212;18; 3089;NA
212.11EQY_r2.wav; 6390;NA; 9750;FALSE;TRUE;TRUE;212;11; 6390;NA
212.1EQN_r2.wav; 3059;NA; 6802;FALSE;TRUE;FALSE;212;1; 3059;NA
212.47FDN_r2.wav; 3449;NA; 6689;TRUE;FALSE;FALSE;212;47; 3449;NA
212.8EQY_r1.wav;  660;  449; 6689;FALSE;TRUE;TRUE;212;8;  660;  449
212.20FQY_r1.wav;  840;NA; 5328;TRUE;TRUE;TRUE;212;20;  840;    0
212.41FDN_r1.wav;  870;NA; 4421;TRUE;FALSE;FALSE;212;41;  870;    0
212.26FQY_r2.wav; 4079; 1894;10204;TRUE;TRUE;TRUE;212;26; 4079; 1894
212.32FDY_r2.wav; 4349;  826; 8956;TRUE;FALSE;TRUE;212;32; 4349;  826
212.36FQN_r2.wav;  660;NA; 7936;TRUE;TRUE;FALSE;212;36;  660;NA
212.41FDN_r2.wav; 3179;NA; 6009;TRUE;FALSE;FALSE;212;41; 3179;NA
212.26FQY_r1.wav;  990;NA; 4648;TRUE;TRUE;TRUE;212;26;  990;    0
212.32FDY_r1.wav; 1050;  748; 5668;TRUE;FALSE;TRUE;212;32; 1050;  748
212.36FQN_r1.wav; 1170; 1922; 7142;TRUE;TRUE;FALSE;212;36; 1170; 1922
212.19FQY_r1.wav; 1080;  525; 4875;TRUE;TRUE;TRUE;212;19; 1080;  525
212.21FQY_r2.wav; 9119;NA;13945;TRUE;TRUE;TRUE;212;21; 9119;NA
212.4EDY_r1.wav;  810;  699; 6009;FALSE;FALSE;TRUE;212;4;  810;  699
212.46FDN_r1.wav;  420;  768; 5328;TRUE;FALSE;FALSE;212;46;  420;  768
212.19FQY_r2.wav; 1830;NA; 7823;TRUE;TRUE;TRUE;212;19; 1830;NA
212.21FQY_r1.wav; 1020; 1799; 6689;TRUE;TRUE;TRUE;212;21; 1020; 1799
212.4EDY_r2.wav; 4169;NA; 8843;FALSE;FALSE;TRUE;212;4; 4169;NA
212.46FDN_r2.wav; 3059;NA; 8843;TRUE;FALSE;FALSE;212;46; 3059;NA
212.27FQY_r2.wav; 4589; 1987;10657;TRUE;TRUE;TRUE;212;27; 4589; 1987
212.40FDN_r1.wav;  660;NA; 5102;TRUE;FALSE;FALSE;212;40;  660;    0
212.37FDN_r2.wav; 2969;NA; 6575;TRUE;FALSE;FALSE;212;37; 2969;NA
212.16EDY_r1.wav;  900;  548; 4988;FALSE;FALSE;TRUE;212;16;  900;  548
212.12EQN_r1.wav;  840;NA; 4421;FALSE;TRUE;FALSE;212;12;  840;    0
212.27FQY_r1.wav;  810;  408; 5328;TRUE;TRUE;TRUE;212;27;  810;  408
212.40FDN_r2.wav; 4229; 1020; 9750;TRUE;FALSE;FALSE;212;40; 4229; 1020
212.37FDN_r1.wav;  600;NA; 4308;TRUE;FALSE;FALSE;212;37;  600;    0
212.16EDY_r2.wav; 3239; 1950; 9750;FALSE;FALSE;TRUE;212;16; 3239; 1950
212.12EQN_r2.wav; 3029;  166; 6916;FALSE;TRUE;FALSE;212;12; 3029;  166
215.22FDY_r2.wav; 3629; 1386; 8616;TRUE;FALSE;TRUE;215;22; 3629; 1386
215.45FDN_r1.wav; 1410; 1129; 6349;TRUE;FALSE;FALSE;215;45; 1410; 1129
215.2EQY_r2.wav; 3239;  916; 7936;FALSE;TRUE;TRUE;215;2; 3239;  916
215.48FQN_r2.wav; 3749; 1636; 8956;TRUE;TRUE;FALSE;215;48; 3749; 1636
215.6EQN_r2.wav; 5400; 1080; 9750;FALSE;TRUE;FALSE;215;6; 5400; 1080
215.17FDY_r2.wav; 2489;  842; 7142;TRUE;FALSE;TRUE;215;17; 2489;  842
215.22FDY_r1.wav;  720;  238; 4648;TRUE;FALSE;TRUE;215;22;  720;  238
215.45FDN_r2.wav; 2939; 1973; 8843;TRUE;FALSE;FALSE;215;45; 2939; 1973
215.2EQY_r1.wav;  750;  512; 5102;FALSE;TRUE;TRUE;215;2;  750;  512
215.48FQN_r1.wav; 1050; 1302; 6462;TRUE;TRUE;FALSE;215;48; 1050; 1302
215.6EQN_r1.wav; 1080; 1362; 6462;FALSE;TRUE;FALSE;215;6; 1080; 1362
215.17FDY_r1.wav; 1230; 1089; 6009;TRUE;FALSE;TRUE;215;17; 1230; 1089
215.15EDY_r1.wav;  960;  205; 5215;FALSE;FALSE;TRUE;215;15;  960;  205
215.11EDN_r1.wav; 1680;  502; 5782;FALSE;FALSE;FALSE;215;11; 1680;  502
215.34FDN_r2.wav; 2849;  882; 7483;TRUE;FALSE;FALSE;215;34; 2849;  882
215.30FQY_r2.wav; 4109; 1427;10997;TRUE;TRUE;TRUE;215;30; 4109; 1427
215.24FDY_r2.wav; 5009; 1910;10430;TRUE;FALSE;TRUE;215;24; 5009; 1910
215.29FDY_r1.wav; 2369;NA; 8730;TRUE;FALSE;TRUE;215;29; 2369;    0
215.39FQN_r1.wav; 1500;  678; 5328;TRUE;TRUE;FALSE;215;39; 1500;  678
215.9EDY_r1.wav;  840;  425; 6575;FALSE;FALSE;TRUE;215;9;  840;  425
215.43FQN_r1.wav; 1230;  488; 4988;TRUE;TRUE;FALSE;215;43; 1230;  488
215.15EDY_r2.wav; 2220; 1550; 8390;FALSE;FALSE;TRUE;215;15; 2220; 1550
215.11EDN_r2.wav; 2130; 1352; 7142;FALSE;FALSE;FALSE;215;11; 2130; 1352
215.34FDN_r1.wav;  990; 1215; 5895;TRUE;FALSE;FALSE;215;34;  990; 1215
215.30FQY_r1.wav; 1170;  702; 5442;TRUE;TRUE;TRUE;215;30; 1170;  702
215.24FDY_r1.wav; 1170;  245; 4535;TRUE;FALSE;TRUE;215;24; 1170;  245
215.29FDY_r2.wav; 4709; 1557;10317;TRUE;FALSE;TRUE;215;29; 4709; 1557
215.39FQN_r2.wav; 2849; 2466; 8616;TRUE;TRUE;FALSE;215;39; 2849; 2466
215.9EDY_r2.wav; 4619; 1797;10317;FALSE;FALSE;TRUE;215;9; 4619; 1797
215.43FQN_r2.wav; 2399; 1216; 6916;TRUE;TRUE;FALSE;215;43; 2399; 1216
215.33FQN_r2.wav; 2519; 3660; 9750;TRUE;TRUE;FALSE;215;33; 2519; 3660
215.23FDY_r2.wav; 4799; 1163; 9863;TRUE;FALSE;TRUE;215;23; 4799; 1163
215.44FDN_r1.wav; 1080;  512; 5102;TRUE;FALSE;FALSE;215;44; 1080;  512
215.3EQY_r2.wav; 6300; 2451;12471;FALSE;TRUE;TRUE;215;3; 6300; 2451
215.7EDN_r2.wav; 4859; 1207; 9637;FALSE;FALSE;FALSE;215;7; 4859; 1207
215.16EQN_r1.wav; 1410;  935; 5555;FALSE;TRUE;FALSE;215;16; 1410;  935
215.12EDY_r1.wav;  750;  438; 5328;FALSE;FALSE;TRUE;215;12;  750;  438
215.33FQN_r1.wav;  810;  972; 5442;TRUE;TRUE;FALSE;215;33;  810;  972
215.23FDY_r1.wav;  540;  178; 4648;TRUE;FALSE;TRUE;215;23;  540;  178
215.44FDN_r2.wav; 2939; 1583; 7823;TRUE;FALSE;FALSE;215;44; 2939; 1583
215.3EQY_r1.wav; 1560; 3430; 9070;FALSE;TRUE;TRUE;215;3; 1560; 3430
215.7EDN_r1.wav; 1080; 1282; 5782;FALSE;FALSE;FALSE;215;7; 1080; 1282
215.16EQN_r2.wav; 3149; 1603; 8503;FALSE;TRUE;FALSE;215;16; 3149; 1603
215.12EDY_r2.wav; 3779; 2320;10090;FALSE;FALSE;TRUE;215;12; 3779; 2320
215.38FQN_r1.wav; 1080;  435; 5895;TRUE;TRUE;FALSE;215;38; 1080;  435
215.35FQN_r2.wav; 4289;  986; 8276;TRUE;TRUE;FALSE;215;35; 4289;  986
215.42FQN_r1.wav; 2100;  819; 7029;TRUE;TRUE;FALSE;215;42; 2100;  819
215.25FQY_r2.wav; 5129;  263; 9863;TRUE;TRUE;TRUE;215;25; 5129;  263
215.31FQY_r2.wav; 2729; 1893; 8163;TRUE;TRUE;TRUE;215;31; 2729; 1893
215.5EQY_r2.wav; 4649;  923; 9863;FALSE;TRUE;TRUE;215;5; 4649;  923
215.28FDY_r1.wav; 1260; 2146; 6916;TRUE;FALSE;TRUE;215;28; 1260; 2146
215.38FQN_r2.wav; 7410; 1598;12698;TRUE;TRUE;FALSE;215;38; 7410; 1598
215.35FQN_r1.wav; 1500; 2509; 7369;TRUE;TRUE;FALSE;215;35; 1500; 2509
215.42FQN_r2.wav; 4679; 1744;10204;TRUE;TRUE;FALSE;215;42; 4679; 1744
215.25FQY_r1.wav;  720;  308; 4988;TRUE;TRUE;TRUE;215;25;  720;  308
215.31FQY_r1.wav; 1920; 1019; 6689;TRUE;TRUE;TRUE;215;31; 1920; 1019
215.5EQY_r1.wav; 1260;NA; 5328;FALSE;TRUE;TRUE;215;5; 1260;    0
215.28FDY_r2.wav; 2220;NA; 6349;TRUE;FALSE;TRUE;215;28; 2220;NA
215.18FDY_r1.wav; 1020;  932; 6122;TRUE;FALSE;TRUE;215;18; 1020;  932
215.20FDY_r2.wav; 2849; 1476; 8616;TRUE;FALSE;TRUE;215;20; 2849; 1476
215.47FQN_r1.wav; 1440;  465; 4875;TRUE;TRUE;FALSE;215;47; 1440;  465
215.4EQN_r2.wav; 3179; 1720; 9070;FALSE;TRUE;FALSE;215;4; 3179; 1720
215.18FDY_r2.wav; 3929; 1387; 9637;TRUE;FALSE;TRUE;215;18; 3929; 1387
215.20FDY_r1.wav; 1830;NA; 5895;TRUE;FALSE;TRUE;215;20; 1830;    0
215.47FQN_r2.wav; 3149;  636; 7596;TRUE;TRUE;FALSE;215;47; 3149;  636
215.4EQN_r1.wav;  630;  548; 4988;FALSE;TRUE;FALSE;215;4;  630;  548
215.36FDN_r2.wav; 2669; 1549; 7369;TRUE;FALSE;FALSE;215;36; 2669; 1549
215.32FQY_r2.wav; 3629; 1670; 8390;TRUE;TRUE;TRUE;215;32; 3629; 1670
215.26FDY_r2.wav; 5310; 2838;12018;TRUE;FALSE;TRUE;215;26; 5310; 2838
215.41FQN_r1.wav;  630;  728; 4988;TRUE;TRUE;FALSE;215;41;  630;  728
215.13EDN_r1.wav;  720;  348; 4308;FALSE;FALSE;FALSE;215;13;  720;  348
215.36FDN_r1.wav;  990;  788; 4988;TRUE;FALSE;FALSE;215;36;  990;  788
215.32FQY_r1.wav; 1170;NA; 5215;TRUE;TRUE;TRUE;215;32; 1170;    0
215.26FDY_r1.wav;  510;  218; 4988;TRUE;FALSE;TRUE;215;26;  510;  218
215.41FQN_r2.wav; 7380;  764;11564;TRUE;TRUE;FALSE;215;41; 7380;  764
215.13EDN_r2.wav; 5159; 1947;10317;FALSE;FALSE;FALSE;215;13; 5159; 1947
215.10EQY_r1.wav; 2339;  532; 6802;FALSE;TRUE;TRUE;215;10; 2339;  532
215.14EQN_r1.wav; 1050;  525; 4875;FALSE;TRUE;FALSE;215;14; 1050;  525
215.19FDY_r1.wav; 1110;  288; 4308;TRUE;FALSE;TRUE;215;19; 1110;  288
215.46FQN_r1.wav;  870;  458; 4988;TRUE;TRUE;FALSE;215;46;  870;  458
215.1EDY_r2.wav; 3329; 2934;10884;FALSE;FALSE;TRUE;215;1; 3329; 2934
215.21FDY_r2.wav; 3239;  986; 8276;TRUE;FALSE;TRUE;215;21; 3239;  986
215.8EDN_r1.wav; 1830;NA; 5215;FALSE;FALSE;FALSE;215;8; 1830;    0
215.10EQY_r2.wav; 3239; 2227; 9637;FALSE;TRUE;TRUE;215;10; 3239; 2227
215.14EQN_r2.wav; 5310;  777; 9297;FALSE;TRUE;FALSE;215;14; 5310;  777
215.19FDY_r2.wav; 4169; 1070; 8390;TRUE;FALSE;TRUE;215;19; 4169; 1070
215.46FQN_r2.wav; 3119; 1220; 8390;TRUE;TRUE;FALSE;215;46; 3119; 1220
215.1EDY_r1.wav;  960;  819; 6009;FALSE;FALSE;TRUE;215;1;  960;  819
215.21FDY_r1.wav;  960;  512; 5102;TRUE;FALSE;TRUE;215;21;  960;  512
215.8EDN_r2.wav; 2909; 1449; 8049;FALSE;FALSE;FALSE;215;8; 2909; 1449
215.37FQN_r2.wav; 3929; 2794;10204;TRUE;TRUE;FALSE;215;37; 3929; 2794
215.40FQN_r1.wav;  840;  508; 5668;TRUE;TRUE;FALSE;215;40;  840;  508
215.27FDY_r2.wav; 5370; 1227;11337;TRUE;FALSE;TRUE;215;27; 5370; 1227
215.37FQN_r1.wav; 1080; 1042; 5782;TRUE;TRUE;FALSE;215;37; 1080; 1042
215.40FQN_r2.wav; 4109; 1510;10090;TRUE;TRUE;FALSE;215;40; 4109; 1510
215.27FDY_r1.wav; 1620;  519; 6009;TRUE;FALSE;TRUE;215;27; 1620;  519
214.43FDN_r1.wav; 1290;  679; 6349;TRUE;FALSE;FALSE;214;43; 1290;  679
214.39FDN_r1.wav; 1200; 1039; 6349;TRUE;FALSE;FALSE;214;39; 1200; 1039
214.24FQY_r2.wav; 2549; 2153; 8843;TRUE;TRUE;TRUE;214;24; 2549; 2153
214.29FQY_r1.wav; 1020;  599; 6689;TRUE;TRUE;TRUE;214;29; 1020;  599
214.30FDY_r2.wav; 5700; 1775;13265;TRUE;FALSE;TRUE;214;30; 5700; 1775
214.34FQN_r2.wav; 5249; 2645;13265;TRUE;TRUE;FALSE;214;34; 5249; 2645
214.11EQN_r1.wav; 1470; 1540; 9070;FALSE;TRUE;FALSE;214;11; 1470; 1540
214.15EQY_r1.wav; 1500;  365; 6575;FALSE;TRUE;TRUE;214;15; 1500;  365
214.43FDN_r2.wav; 2939; 4157;10997;TRUE;FALSE;FALSE;214;43; 2939; 4157
214.39FDN_r2.wav; 8520; 1325;14285;TRUE;FALSE;FALSE;214;39; 8520; 1325
214.24FQY_r1.wav; 1950;NA; 6122;TRUE;TRUE;TRUE;214;24; 1950;    0
214.29FQY_r2.wav; 1290; 1739; 7709;TRUE;TRUE;TRUE;214;29; 1290; 1739
214.30FDY_r1.wav; 1770;  926; 8276;TRUE;FALSE;TRUE;214;30; 1770;  926
214.34FQN_r1.wav; 1530; 1152; 7483;TRUE;TRUE;FALSE;214;34; 1530; 1152
214.11EQN_r2.wav; 2429; 1616; 8276;FALSE;TRUE;FALSE;214;11; 2429; 1616
214.15EQY_r2.wav; 1710; 2246; 8276;FALSE;TRUE;TRUE;214;15; 1710; 2246
214.4EDN_r1.wav;  840;NA; 5895;FALSE;FALSE;FALSE;214;4;  840;    0
214.17FQY_r2.wav; 1320; 5127;11337;TRUE;TRUE;TRUE;214;17; 1320; 5127
214.48FDN_r2.wav; 3509; 1157; 9977;TRUE;FALSE;FALSE;214;48; 3509; 1157
214.22FQY_r2.wav; 1110;  465; 5895;TRUE;TRUE;TRUE;214;22; 1110;  465
214.45FQN_r1.wav; 1650;  836; 7256;TRUE;TRUE;FALSE;214;45; 1650;  836
214.4EDN_r2.wav; 1710;  469; 7369;FALSE;FALSE;FALSE;214;4; 1710;  469
214.17FQY_r1.wav; 1320;NA; 6349;TRUE;TRUE;TRUE;214;17; 1320;    0
214.48FDN_r1.wav; 1710;  653; 7823;TRUE;FALSE;FALSE;214;48; 1710;  653
214.22FQY_r1.wav;  960;  372; 6462;TRUE;TRUE;TRUE;214;22;  960;  372
214.45FQN_r2.wav; 1620; 2100; 8730;TRUE;TRUE;FALSE;214;45; 1620; 2100
214.28FQY_r1.wav; 1770;  455; 6575;TRUE;TRUE;TRUE;214;28; 1770;  455
214.31FDY_r2.wav; 9149; 2126;15986;TRUE;FALSE;TRUE;214;31; 9149; 2126
214.42FDN_r1.wav; 1320;NA; 8049;TRUE;FALSE;FALSE;214;42; 1320;    0
214.25FDY_r2.wav; 1530; 2221;12811;TRUE;FALSE;TRUE;214;25; 1530; 2221
214.38FDN_r1.wav; 1050;NA; 5555;TRUE;FALSE;FALSE;214;38; 1050;    0
214.35FDN_r2.wav; 1680;  909; 7029;TRUE;FALSE;FALSE;214;35; 1680;  909
214.28FQY_r2.wav; 3419; 2697;10317;TRUE;TRUE;TRUE;214;28; 3419; 2697
214.31FDY_r1.wav; 1470; 1182; 7483;TRUE;FALSE;TRUE;214;31; 1470; 1182
214.42FDN_r2.wav; 1470; 3658;12358;TRUE;FALSE;FALSE;214;42; 1470; 3658
214.25FDY_r1.wav; 1260;  656; 7256;TRUE;FALSE;TRUE;214;25; 1260;  656
214.38FDN_r2.wav; 1800; 1786; 8956;TRUE;FALSE;FALSE;214;38; 1800; 1786
214.35FDN_r1.wav; 1290;  292; 5782;TRUE;FALSE;FALSE;214;35; 1290;  292
214.8EQN_r2.wav; 1470; 1316; 7256;FALSE;TRUE;FALSE;214;8; 1470; 1316
214.12EQY_r1.wav;  810; 2022; 7483;FALSE;TRUE;TRUE;214;12;  810; 2022
214.16EDN_r1.wav; 1140;  359; 6689;FALSE;FALSE;FALSE;214;16; 1140;  359
214.1EQY_r1.wav; 1290;  402; 6462;FALSE;TRUE;TRUE;214;1; 1290;  402
214.23FQY_r2.wav; 1680; 2583; 8163;TRUE;TRUE;TRUE;214;23; 1680; 2583
214.44FQN_r1.wav; 1110;  445; 6235;TRUE;TRUE;FALSE;214;44; 1110;  445
214.33FDN_r2.wav; 1740;  179; 6689;TRUE;FALSE;FALSE;214;33; 1740;  179
214.8EQN_r1.wav; 1500;NA; 6122;FALSE;TRUE;FALSE;214;8; 1500;    0
214.12EQY_r2.wav; 2130; 1360; 9070;FALSE;TRUE;TRUE;214;12; 2130; 1360
214.16EDN_r2.wav; 6180;  758;11678;FALSE;FALSE;FALSE;214;16; 6180;  758
214.1EQY_r2.wav; 2459; 1906; 8956;FALSE;TRUE;TRUE;214;1; 2459; 1906
214.23FQY_r1.wav; 1170;  489; 6009;TRUE;TRUE;TRUE;214;23; 1170;  489
214.44FQN_r2.wav; 1680; 1296; 8616;TRUE;TRUE;FALSE;214;44; 1680; 1296
214.33FDN_r1.wav;  870;  232; 5782;TRUE;FALSE;FALSE;214;33;  870;  232
214.13EQN_r1.wav;  870;  189; 6009;FALSE;TRUE;FALSE;214;13;  870;  189
214.9EQY_r2.wav; 1650;  620; 8390;FALSE;TRUE;TRUE;214;9; 1650;  620
214.41FDN_r1.wav; 1110;  202; 5782;TRUE;FALSE;FALSE;214;41; 1110;  202
214.26FQY_r2.wav; 1440; 2883; 9183;TRUE;TRUE;TRUE;214;26; 1440; 2883
214.32FDY_r2.wav; 2040;NA; 7823;TRUE;FALSE;TRUE;214;32; 2040;NA
214.36FQN_r2.wav; 2369; 1723; 8503;TRUE;TRUE;FALSE;214;36; 2369; 1723
214.13EQN_r2.wav; 2130; 2093; 8843;FALSE;TRUE;FALSE;214;13; 2130; 2093
214.9EQY_r1.wav; 1110;NA; 6122;FALSE;TRUE;TRUE;214;9; 1110;    0
214.41FDN_r2.wav; 1560;  479; 6689;TRUE;FALSE;FALSE;214;41; 1560;  479
214.26FQY_r1.wav;  990;NA; 6689;TRUE;TRUE;TRUE;214;26;  990;    0
214.32FDY_r1.wav; 1170;  212; 7142;TRUE;FALSE;TRUE;214;32; 1170;  212
214.36FQN_r1.wav; 1740;  152; 6122;TRUE;TRUE;FALSE;214;36; 1740;  152
214.47FDN_r1.wav; 1410;  959; 6689;TRUE;FALSE;FALSE;214;47; 1410;  959
214.20FQY_r2.wav; 1650; 1256; 7256;TRUE;TRUE;TRUE;214;20; 1650; 1256
214.6EDN_r1.wav; 1320; 2526; 7596;FALSE;FALSE;FALSE;214;6; 1320; 2526
214.2EDY_r1.wav; 1020;NA; 5555;FALSE;FALSE;TRUE;214;2; 1020;    0
214.18FQY_r1.wav; 1200; 1343; 7823;TRUE;TRUE;TRUE;214;18; 1200; 1343
214.47FDN_r2.wav; 3179;  970; 9070;TRUE;FALSE;FALSE;214;47; 3179;  970
214.20FQY_r1.wav;  840;NA; 5782;TRUE;TRUE;TRUE;214;20;  840;    0
214.6EDN_r2.wav; 2280; 1600; 9070;FALSE;FALSE;FALSE;214;6; 2280; 1600
214.18FQY_r2.wav; 1680; 2690; 9410;TRUE;TRUE;TRUE;214;18; 1680; 2690
214.2EDY_r2.wav; 1380; 1549;23809;FALSE;FALSE;TRUE;214;2; 1380; 1549
214.5EDY_r1.wav; 2459;  566; 8276;FALSE;FALSE;TRUE;214;5; 2459;  566
214.27FQY_r2.wav; 2070; 1029; 8049;TRUE;TRUE;TRUE;214;27; 2070; 1029
214.40FDN_r1.wav;  780;  339; 6009;TRUE;FALSE;FALSE;214;40;  780;  339
214.37FDN_r2.wav; 2220; 1050; 8730;TRUE;FALSE;FALSE;214;37; 2220; 1050
214.5EDY_r2.wav; 2399; 3030;10770;FALSE;FALSE;TRUE;214;5; 2399; 3030
214.27FQY_r1.wav; 1080; 1382; 7142;TRUE;TRUE;TRUE;214;27; 1080; 1382
214.40FDN_r2.wav;  630;  239; 7709;TRUE;FALSE;FALSE;214;40;  630;  239
214.37FDN_r1.wav; 1440;NA; 6462;TRUE;FALSE;FALSE;214;37; 1440;    0
214.21FQY_r2.wav; 6360; 3725;14285;TRUE;TRUE;TRUE;214;21; 6360; 3725
214.46FDN_r1.wav; 1380;NA; 6916;TRUE;FALSE;FALSE;214;46; 1380;    0
214.3EDY_r1.wav; 1440;NA; 6349;FALSE;FALSE;TRUE;214;3; 1440;    0
214.19FQY_r1.wav; 1350;  215; 5555;TRUE;TRUE;TRUE;214;19; 1350;  215
214.7EQN_r1.wav; 1740; 1670; 8390;FALSE;TRUE;FALSE;214;7; 1740; 1670
214.14EDN_r1.wav;  750;NA; 5102;FALSE;FALSE;FALSE;214;14;  750;    0
214.10EDY_r1.wav; 4259;NA; 9070;FALSE;FALSE;TRUE;214;10; 4259;    0
214.21FQY_r1.wav; 1950; 1813; 8503;TRUE;TRUE;TRUE;214;21; 1950; 1813
214.46FDN_r2.wav; 5069; 2831;13151;TRUE;FALSE;FALSE;214;46; 5069; 2831
214.19FQY_r2.wav; 2369; 1422; 7483;TRUE;TRUE;TRUE;214;19; 2369; 1422
214.3EDY_r2.wav; 2429;  923; 9863;FALSE;FALSE;TRUE;214;3; 2429;  923
214.7EQN_r2.wav;11039; 3411;19161;FALSE;TRUE;FALSE;214;7;11039; 3411
214.14EDN_r2.wav; 2849; 1797; 9297;FALSE;FALSE;FALSE;214;14; 2849; 1797
214.10EDY_r2.wav; 6630;  834;11904;FALSE;FALSE;TRUE;214;10; 6630;  834
209.41FQN_r2.wav; 3059;NA; 6916;TRUE;TRUE;FALSE;209;41; 3059;NA
209.36FDN_r1.wav; 1140;NA; 4648;TRUE;FALSE;FALSE;209;36; 1140;    0
209.32FQY_r1.wav;  750; 1082; 5102;TRUE;TRUE;TRUE;209;32;  750; 1082
209.26FDY_r1.wav;  780;  608; 4988;TRUE;FALSE;TRUE;209;26;  780;  608
