Participant,Item,Filename,Leading,Trailing,Length,isFiller.x,Condition_Q.x,Condition_GP.x,Utterance length,Reading,reading,R1 Leading,r1delbyp,r1DelCat,target,SUBJ,AUX,Asp,V,P1,P2+GP,P2-GP,ID,Gender,lightReading,bookReading,Monolingual,ease,Semester,DOTW,timeslot,DATE,isFiller.y,Condition_Q.y,Condition_GP.y,irt,File_pair,R2 UL,R2 Lead,R2 FL,R1 UL,R1 FL,R1 Trail,wkd,cond,Q,GP,win_irt,wirt.log10
16,3,16.3EDN_r1.wav,930,875.5,5555.5,FALSE,FALSE,FALSE,3750,Cold,1,930,706.875,FAST,3,he,had,wanted to,cram,under,into,from,16,F,1,1,1,3,Summer,WEDNESDAY,1700,7/11,FALSE,FALSE,FALSE,12005.5,16.3EDN,4470,11130,18140.62,3750,5555.5,875.5,3,-Q -GP,-Q,-GP,12005.5,4.079380252083097
16,4,16.4EDY_r1.wav,990,2665.88,6235.88,FALSE,FALSE,TRUE,2580,Cold,1,990,706.875,FAST,4,she,had,planned to,cram,in,into,of,16,F,1,1,1,3,Summer,WEDNESDAY,1700,7/11,FALSE,FALSE,TRUE,10525.88,16.4EDY,3090,7860,13265.25,2580,6235.88,2665.88,3,-Q +GP,-Q,+GP,10525.88,4.02225841454741
16,5,16.5EDN_r1.wav,1020,1445.5,5555.5,FALSE,FALSE,FALSE,3090,Cold,1,1020,706.875,FAST,5,he,had,intended to,put,on,into,of,16,F,1,1,1,3,Summer,WEDNESDAY,1700,7/11,FALSE,FALSE,FALSE,9335.5,16.5EDN,3300,7890,12925.12,3090,5555.5,1445.5,3,-Q -GP,-Q,-GP,9335.5,3.9701375832841066
16,6,16.6EDY_r1.wav,780,668.62,4988.62,FALSE,FALSE,TRUE,3540,Cold,1,780,706.875,FAST,6,she,had,decided to,put,on,onto,from,16,F,1,1,1,3,Summer,WEDNESDAY,1700,7/11,FALSE,FALSE,TRUE,8738.62,16.6EDY,3030,8070,12925.12,3540,4988.62,668.62,3,-Q +GP,-Q,+GP,8738.62,3.9414428544072577
16,7,16.7EQY_r1.wav,840,955.88,6235.88,FALSE,TRUE,TRUE,4440,Cold,1,840,706.875,FAST,7,he,had,wanted to,put,on,onto,from,16,F,1,1,1,3,Summer,WEDNESDAY,1700,7/11,FALSE,TRUE,TRUE,13825.88,16.7EQY,4590,12870,18934.25,4440,6235.88,955.88,3,+Q +GP,+Q,+GP,13825.88,4.140692783158016
16,8,16.8EQY_r1.wav,750,1095.75,5895.75,FALSE,TRUE,TRUE,4050,Cold,1,750,706.875,FAST,8,she,had,planned to,put,in,onto,of,16,F,1,1,1,3,Summer,WEDNESDAY,1700,7/11,FALSE,TRUE,TRUE,19515.75,16.8EQY,3630,18420,23922.88,4050,5895.75,1095.75,3,+Q +GP,+Q,+GP,19458.0975,4.289100375210687
16,9,16.9EQN_r1.wav,870,25.88,6235.88,FALSE,TRUE,FALSE,5340,Cold,1,870,706.875,FAST,9,she,had,intended to,stick,in,onto,of,16,F,1,1,1,3,Summer,WEDNESDAY,1700,7/11,FALSE,TRUE,FALSE,7375.88,16.9EQN,3510,7350,12358.25,5340,6235.88,25.88,3,+Q -GP,+Q,-GP,7578.005,3.8795548874884194
17,1,17.1EDN_r1.wav,1170,28.88,5668.88,FALSE,FALSE,FALSE,4470,Cold,1,1170,1490.625,SLOW,1,he,had,intended to,cram,in,into,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,FALSE,5278.88,17.1EDN,3870,5250,12018.12,4470,5668.88,28.88,4,-Q -GP,-Q,-GP,5278.88,3.7225417896898825
17,10,17.10EQN_r1.wav,2580,1976.62,8276.62,FALSE,TRUE,FALSE,3720,Cold,1,2580,1490.625,SLOW,10,he,had,decided to,stick,in,into,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,FALSE,9476.62,17.10EQN,4410,7500,13832.25,3720,8276.62,1976.62,4,+Q -GP,+Q,-GP,9476.62,3.976653466336338
17,11,17.11EDY_r1.wav,900,118.5,4648.5,FALSE,FALSE,TRUE,3630,Cold,1,900,1490.625,SLOW,11,she,had,wanted to,stick,in,into,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,TRUE,2398.5,17.11EDY,4590,2280,7823.12,3630,4648.5,118.5,4,-Q +GP,-Q,+GP,2398.5,3.379939722801916
17,12,17.12EDN_r1.wav,2520,19.25,6349.25,FALSE,FALSE,FALSE,3810,Cold,1,2520,1490.625,SLOW,12,he,had,planned to,stick,on,onto,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,FALSE,2029.25,17.12EDN,4140,2010,6576,3810,6349.25,19.25,4,-Q -GP,-Q,-GP,2029.25,3.307335554639143
17,13,17.13EDY_r1.wav,1020,205.38,5215.38,FALSE,FALSE,TRUE,3990,Cold,1,1020,1490.625,SLOW,13,she,had,intended to,set,in,onto,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,TRUE,4435.38,17.13EDY,4740,4230,9864,3990,5215.38,205.38,4,-Q +GP,-Q,+GP,4435.38,3.646930833825781
17,14,17.14EQY_r1.wav,840,18.75,5328.75,FALSE,TRUE,TRUE,4470,Cold,1,840,1490.625,SLOW,14,he,had,decided to,set,on,onto,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,TRUE,3288.75,17.14EQY,4350,3270,9070.25,4470,5328.75,18.75,4,+Q +GP,+Q,+GP,3288.75,3.5170308610937595
17,15,17.15EDN_r1.wav,900,1702.38,5782.38,FALSE,FALSE,FALSE,3180,Cold,1,900,1490.625,SLOW,15,she,had,wanted to,set,on,into,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,FALSE,4402.38,17.15EDN,4440,2700,9410.38,3180,5782.38,1702.38,4,-Q -GP,-Q,-GP,4402.38,3.643687526808968
17,16,17.16EQY_r1.wav,1410,145.38,5215.38,FALSE,TRUE,TRUE,3660,Cold,1,1410,1490.625,SLOW,16,he,had,planned to,set,on,onto,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,TRUE,7975.38,17.16EQY,4350,7830,15419.5,3660,5215.38,145.38,4,+Q +GP,+Q,+GP,7975.38,3.9017513848917833
17,2,17.2EQN_r1.wav,1410,766.12,6916.12,FALSE,TRUE,FALSE,4740,Cold,1,1410,1490.625,SLOW,2,she,had,decided to,cram,in,into,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,FALSE,1066.12,17.2EQN,8430,300,8730.12,4740,6916.12,766.12,4,+Q -GP,+Q,-GP,1788.4675,3.2524810525649963
17,3,17.3EQN_r1.wav,1410,1193.12,7823.12,FALSE,TRUE,FALSE,5220,Cold,1,1410,1490.625,SLOW,3,he,had,wanted to,cram,under,into,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,FALSE,7073.12,17.3EQN,4410,5880,11111.12,5220,7823.12,1193.12,4,+Q -GP,+Q,-GP,7073.12,3.8496110262283176
17,4,17.4EQY_r1.wav,1830,969.5,7029.5,FALSE,TRUE,TRUE,4230,Cold,1,1830,1490.625,SLOW,4,she,had,planned to,cram,in,into,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,TRUE,3789.5,17.4EQY,4050,2820,9183.62,4230,7029.5,969.5,4,+Q +GP,+Q,+GP,3789.5,3.5785819114018698
17,5,17.5EQN_r1.wav,180,20.38,9410.38,FALSE,TRUE,FALSE,9210,Cold,1,180,1490.625,SLOW,5,he,had,intended to,put,on,into,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,FALSE,5330.38,17.5EQN,2580,5310,8503.38,9210,9410.38,20.38,4,+Q -GP,+Q,-GP,5330.38,3.7267581707564905
17,6,17.6EQY_r1.wav,1530,268.88,5668.88,FALSE,TRUE,TRUE,3870,Cold,1,1530,1490.625,SLOW,6,she,had,decided to,put,on,onto,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,TRUE,TRUE,5458.88,17.6EQY,3810,5190,14625.88,3870,5668.88,268.88,4,+Q +GP,+Q,+GP,5458.88,3.737103547518887
17,7,17.7EDY_r1.wav,1950,583,7483,FALSE,FALSE,TRUE,4950,Cold,1,1950,1490.625,SLOW,7,he,had,wanted to,put,on,onto,from,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,TRUE,9523,17.7EDY,3960,8940,15986.38,4950,7483,583,4,-Q +GP,-Q,+GP,9488.215,3.9771845171095315
17,8,17.8EDY_r1.wav,1740,586.12,6916.12,FALSE,FALSE,TRUE,4590,Cold,1,1740,1490.625,SLOW,8,she,had,planned to,put,in,onto,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,TRUE,8776.12,17.8EDY,4560,8190,13605.5,4590,6916.12,586.12,4,-Q +GP,-Q,+GP,8776.12,3.943302552919153
17,9,17.9EDN_r1.wav,2460,823,7483,FALSE,FALSE,FALSE,4200,Cold,1,2460,1490.625,SLOW,9,she,had,intended to,stick,in,onto,of,17,F,3,1,1,4,Summer,THURSDAY,1700,7/11,FALSE,FALSE,FALSE,3193,17.9EDN,4020,2370,6802.75,4200,7483,823,4,-Q -GP,-Q,-GP,3193,3.504198918539445
19,1,19.1EDY_r1.wav,990,1516.12,6916.12,FALSE,FALSE,TRUE,4410,Cold,1,990,967.5,NORMAL,1,he,had,intended to,cram,in,into,of,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,TRUE,22216.12,19.1EDY,3660,20700,27551,4410,6916.12,1516.12,1,-Q +GP,-Q,+GP,22216.12,4.346668212582905
19,11,19.11EDN_r1.wav,1440,2583.25,8163.25,FALSE,FALSE,FALSE,4140,Cold,1,1440,967.5,NORMAL,11,she,had,wanted to,stick,in,into,of,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,FALSE,2583.25,19.11EDN,NA,NA,NA,4140,8163.25,2583.25,1,-Q -GP,-Q,-GP,6008.424999999999,3.778760644473273
19,12,19.12EDY_r1.wav,810,1042.75,6802.75,FALSE,FALSE,TRUE,4950,Cold,1,810,967.5,NORMAL,12,he,had,planned to,stick,on,onto,from,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,TRUE,7852.75,19.12EDY,4590,6810,12131.5,4950,6802.75,1042.75,1,-Q +GP,-Q,+GP,7852.75,3.8950217714815176
19,13,19.13EDN_r1.wav,630,1432.75,6802.75,FALSE,FALSE,FALSE,4740,Cold,1,630,967.5,NORMAL,13,she,had,intended to,set,in,onto,from,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,FALSE,9802.75,19.13EDN,4290,8370,15532.88,4740,6802.75,1432.75,1,-Q -GP,-Q,-GP,9802.75,3.991347926946331
19,14,19.14EQN_r1.wav,1110,1529.38,6689.38,FALSE,TRUE,FALSE,4050,Cold,1,1110,967.5,NORMAL,14,he,had,decided to,set,on,onto,of,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,TRUE,FALSE,15899.38,19.14EQN,4140,14370,19954.62,4050,6689.38,1529.38,1,+Q -GP,+Q,-GP,15899.38,4.201380189236886
19,15,19.15EDY_r1.wav,750,955.88,6235.88,FALSE,FALSE,TRUE,4530,Cold,1,750,967.5,NORMAL,15,she,had,wanted to,set,on,into,of,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,TRUE,11605.88,19.15EDY,3750,10650,15192.75,4530,6235.88,955.88,1,-Q +GP,-Q,+GP,11605.88,4.06467807582637
19,16,19.16EQN_r1.wav,1140,1519.25,6349.25,FALSE,TRUE,FALSE,3690,Cold,1,1140,967.5,NORMAL,16,he,had,planned to,set,on,onto,from,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,TRUE,FALSE,17929.25,19.16EQN,3240,16410,20521.5,3690,6349.25,1519.25,1,+Q -GP,+Q,-GP,17929.25,4.253562122932291
19,2,19.2EQY_r1.wav,900,1949.75,7709.75,FALSE,TRUE,TRUE,4860,Cold,1,900,967.5,NORMAL,2,she,had,decided to,cram,in,into,from,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,TRUE,TRUE,18299.75,19.2EQY,3480,16350,21542,4860,7709.75,1949.75,1,+Q +GP,+Q,+GP,18299.75,4.262445156705178
19,3,19.3EQY_r1.wav,840,1062.62,6462.62,FALSE,TRUE,TRUE,4560,Cold,1,840,967.5,NORMAL,3,he,had,wanted to,cram,under,into,from,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,TRUE,TRUE,14022.62,19.3EQY,3240,12960,17800.5,4560,6462.62,1062.62,1,+Q +GP,+Q,+GP,14022.62,4.146829165216754
19,4,19.4EQN_r1.wav,930,1216.12,6916.12,FALSE,TRUE,FALSE,4770,Cold,1,930,967.5,NORMAL,4,she,had,planned to,cram,in,into,of,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,TRUE,FALSE,23896.12,19.4EQN,4080,22680,28798.12,4770,6916.12,1216.12,1,+Q -GP,+Q,-GP,22804.119999999995,4.358013317685572
19,6,19.6EQN_r1.wav,810,682.38,5782.38,FALSE,TRUE,FALSE,4290,Cold,1,810,967.5,NORMAL,6,she,had,decided to,put,on,onto,from,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,TRUE,FALSE,10582.38,19.6EQN,3060,9900,13832.25,4290,5782.38,682.38,1,+Q -GP,+Q,-GP,10582.38,4.024583352446467
19,7,19.7EDN_r1.wav,1200,2840,8390,FALSE,FALSE,FALSE,4350,Cold,1,1200,967.5,NORMAL,7,he,had,wanted to,put,on,onto,from,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,FALSE,14540,19.7EDN,3600,11700,18480.75,4350,8390,2840,1,-Q -GP,-Q,-GP,14540,4.162564406523019
19,8,19.8EDN_r1.wav,900,1386,6576,FALSE,FALSE,FALSE,4290,Cold,1,900,967.5,NORMAL,8,she,had,planned to,put,in,onto,of,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,FALSE,8196,19.8EDN,4110,6810,11904.75,4290,6576,1386,1,-Q -GP,-Q,-GP,8196,3.9136019497291574
19,9,19.9EDY_r1.wav,990,2976.75,8616.75,FALSE,FALSE,TRUE,4650,Cold,1,990,967.5,NORMAL,9,she,had,intended to,stick,in,onto,of,19,F,2,2,0,4,Summer,MONDAY,1500,7/16,FALSE,FALSE,TRUE,15276.75,19.9EDY,2430,12300,19387.75,4650,8616.75,2976.75,1,-Q +GP,-Q,+GP,15276.75,4.18403097156995
2,1,2.1EQY_r1.wav,810,215.12,4535.12,FALSE,TRUE,TRUE,3510,Cold,1,810,1031.25,NORMAL,1,he,had,intended to,cram,in,into,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,TRUE,6095.12,2.1EQY,3210,5880,10204.12,3510,4535.12,215.12,1,+Q +GP,+Q,+GP,6095.12,3.784982260376846
2,10,2.10EDY_r1.wav,1500,845.12,4535.12,FALSE,FALSE,TRUE,2190,Cold,1,1500,1031.25,NORMAL,10,he,had,decided to,stick,in,into,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,TRUE,6065.12,2.10EDY,3210,5220,8843.5,2190,4535.12,845.12,1,-Q +GP,-Q,+GP,6065.12,3.7828393979185466
2,11,2.11EQN_r1.wav,540,725.12,4535.12,FALSE,TRUE,FALSE,3270,Cold,1,540,1031.25,NORMAL,11,she,had,wanted to,stick,in,into,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,FALSE,3185.12,2.11EQN,3240,2460,6009.12,3270,4535.12,725.12,1,+Q -GP,+Q,-GP,4185.065,3.6217022075914302
2,12,2.12EQY_r1.wav,1710,575.12,4535.12,FALSE,TRUE,TRUE,2250,Cold,1,1710,1031.25,NORMAL,12,he,had,planned to,stick,on,onto,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,TRUE,6155.12,2.12EQY,2490,5580,8843.5,2250,4535.12,575.12,1,+Q +GP,+Q,+GP,6155.12,3.7892365243396027
2,13,2.13EQN_r1.wav,690,134.88,3854.88,FALSE,TRUE,FALSE,3030,Cold,1,690,1031.25,NORMAL,13,she,had,intended to,set,in,onto,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,FALSE,4664.88,2.13EQN,3060,4530,7596.38,3030,3854.88,134.88,1,+Q -GP,+Q,-GP,4664.88,3.668840476376595
2,14,2.14EDN_r1.wav,1050,464.88,3854.88,FALSE,FALSE,FALSE,2340,Cold,1,1050,1031.25,NORMAL,14,he,had,decided to,set,on,onto,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,FALSE,4844.88,2.14EDN,2370,4380,7936.5,2340,3854.88,464.88,1,-Q -GP,-Q,-GP,4844.88,3.6852830247338986
2,15,2.15EQY_r1.wav,900,908.25,3968.25,FALSE,TRUE,TRUE,2160,Cold,1,900,1031.25,NORMAL,15,she,had,wanted to,set,on,into,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,TRUE,6368.25,2.15EQY,4200,5460,10090.75,2160,3968.25,908.25,1,+Q +GP,+Q,+GP,6368.25,3.8040201042725297
2,16,2.16EDN_r1.wav,600,838.12,3628.12,FALSE,FALSE,FALSE,2190,Cold,1,600,1031.25,NORMAL,16,he,had,planned to,set,on,onto,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,FALSE,4828.12,2.16EDN,2700,3990,7709.75,2190,3628.12,838.12,1,-Q -GP,-Q,-GP,4828.12,3.683778055685911
2,2,2.2EDY_r1.wav,840,11.75,4421.75,FALSE,FALSE,TRUE,3570,Cold,1,840,1031.25,NORMAL,2,she,had,decided to,cram,in,into,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,TRUE,6881.75,2.2EDY,3120,6870,10204.12,3570,4421.75,11.75,1,-Q +GP,-Q,+GP,6881.75,3.837698891535045
2,3,2.3EDY_r1.wav,1050,1178.62,4988.62,FALSE,FALSE,TRUE,2760,Cold,1,1050,1031.25,NORMAL,3,he,had,wanted to,cram,under,into,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,TRUE,7898.62,2.3EDY,2760,6720,10771,2760,4988.62,1178.62,1,-Q +GP,-Q,+GP,7801.315,3.8921678141146527
2,4,2.4EDN_r1.wav,2520,958.88,5668.88,FALSE,FALSE,FALSE,2190,Cold,1,2520,1031.25,NORMAL,4,she,had,planned to,cram,in,into,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,FALSE,7768.88,2.4EDN,2040,6810,9523.75,2190,5668.88,958.88,1,-Q -GP,-Q,-GP,7768.88,3.890358413282296
2,5,2.5EDY_r1.wav,810,278.25,3968.25,FALSE,FALSE,TRUE,2880,Cold,1,810,1031.25,NORMAL,5,he,had,intended to,put,on,into,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,TRUE,7508.25,2.5EDY,2550,7230,10544.25,2880,3968.25,278.25,1,-Q +GP,-Q,+GP,7508.25,3.8755387247661552
2,6,2.6EDN_r1.wav,540,1138.5,4648.5,FALSE,FALSE,FALSE,2970,Cold,1,540,1031.25,NORMAL,6,she,had,decided to,put,on,onto,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,FALSE,FALSE,6868.5,2.6EDN,2670,5730,9297,2970,4648.5,1138.5,1,-Q -GP,-Q,-GP,6868.5,3.8368619025833786
2,7,2.7EQN_r1.wav,1560,378.38,4308.38,FALSE,TRUE,FALSE,2370,Cold,1,1560,1031.25,NORMAL,7,he,had,wanted to,put,on,onto,from,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,FALSE,4518.38,2.7EQN,3240,4140,7823.12,2370,4308.38,378.38,1,+Q -GP,+Q,-GP,4518.38,3.6549827526939636
2,8,2.8EQN_r1.wav,660,25,4195,FALSE,TRUE,FALSE,3510,Cold,1,660,1031.25,NORMAL,8,she,had,planned to,put,in,onto,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,FALSE,5275,2.8EQN,3450,5250,9070.25,3510,4195,25,1,+Q -GP,+Q,-GP,5275,3.72222246396973
2,9,2.9EQY_r1.wav,720,825.25,4875.25,FALSE,TRUE,TRUE,3330,Cold,1,720,1031.25,NORMAL,9,she,had,intended to,stick,in,onto,of,2,F,2,3,0,3,Summer,MONDAY,1100,6/25,FALSE,TRUE,TRUE,6975.25,2.9EQY,3090,6150,10317.5,3330,4875.25,825.25,1,+Q +GP,+Q,+GP,6975.25,3.8435597777771418
20,1,20.1EQN_r1.wav,810,1545.75,5895.75,FALSE,TRUE,FALSE,3540,Cold,1,810,718.125,FAST,1,he,had,intended to,cram,in,into,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,FALSE,11805.75,20.1EQN,3570,10260,15646.25,3540,5895.75,1545.75,3,+Q -GP,+Q,-GP,11805.75,4.0720935823097015
20,10,20.10EDN_r1.wav,600,975.25,4875.25,FALSE,FALSE,FALSE,3300,Cold,1,600,718.125,FAST,10,he,had,decided to,stick,in,into,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,FALSE,11775.25,20.10EDN,3480,10800,16666.62,3300,4875.25,975.25,3,-Q -GP,-Q,-GP,11775.25,4.070970136392688
20,11,20.11EQY_r1.wav,690,1078.5,4648.5,FALSE,TRUE,TRUE,2880,Cold,1,690,718.125,FAST,11,she,had,wanted to,stick,in,into,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,TRUE,11248.5,20.11EQY,3450,10170,15306.12,2880,4648.5,1078.5,3,+Q +GP,+Q,+GP,11248.5,4.051094612655723
20,12,20.12EQN_r1.wav,630,771.88,4761.88,FALSE,TRUE,FALSE,3360,Cold,1,630,718.125,FAST,12,he,had,planned to,stick,on,onto,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,FALSE,13971.88,20.12EQN,3360,13200,23242.62,3360,4761.88,771.88,3,+Q -GP,+Q,-GP,12709.255,4.104120093522391
20,13,20.13EQY_r1.wav,840,998.62,4988.62,FALSE,TRUE,TRUE,3150,Cold,1,840,718.125,FAST,13,she,had,intended to,set,in,onto,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,TRUE,8888.62,20.13EQY,3390,7890,13492.12,3150,4988.62,998.62,3,+Q +GP,+Q,+GP,8888.62,3.948834339945834
20,14,20.14EDY_r1.wav,900,1498.88,5668.88,FALSE,FALSE,TRUE,3270,Cold,1,900,718.125,FAST,14,he,had,decided to,set,on,onto,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,TRUE,8788.88,20.14EDY,3510,7290,12698.38,3270,5668.88,1498.88,3,-Q +GP,-Q,+GP,8788.88,3.9439335348222437
20,15,20.15EQN_r1.wav,810,498.38,4308.38,FALSE,TRUE,FALSE,3000,Cold,1,810,718.125,FAST,15,she,had,wanted to,set,on,into,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,FALSE,12288.38,20.15EQN,3120,11790,17120.12,3000,4308.38,498.38,3,+Q -GP,+Q,-GP,12288.38,4.089494632810436
20,16,20.16EDY_r1.wav,720,391.62,4081.62,FALSE,FALSE,TRUE,2970,Cold,1,720,718.125,FAST,16,he,had,planned to,set,on,onto,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,TRUE,9331.62,20.16EDY,3570,8940,13718.88,2970,4081.62,391.62,3,-Q +GP,-Q,+GP,9331.62,3.969957045245668
20,2,20.2EDN_r1.wav,720,1548.75,5328.75,FALSE,FALSE,FALSE,3060,Cold,1,720,718.125,FAST,2,she,had,decided to,cram,in,into,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,FALSE,10428.75,20.2EDN,3180,8880,20181.38,3060,5328.75,1548.75,3,-Q -GP,-Q,-GP,10428.75,4.018232256591879
20,3,20.3EDN_r1.wav,690,1225.38,5215.38,FALSE,FALSE,FALSE,3300,Cold,1,690,718.125,FAST,3,he,had,wanted to,cram,under,into,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,FALSE,9925.38,20.3EDN,3570,8700,14739.25,3300,5215.38,1225.38,3,-Q -GP,-Q,-GP,9925.38,3.9967471430164023
20,4,20.4EDY_r1.wav,900,1212.12,5442.12,FALSE,FALSE,TRUE,3330,Cold,1,900,718.125,FAST,4,she,had,planned to,cram,in,into,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,TRUE,10302.12,20.4EDY,3060,9090,15192.75,3330,5442.12,1212.12,3,-Q +GP,-Q,+GP,10302.12,4.012926604274351
20,5,20.5EDN_r1.wav,690,434.88,3854.88,FALSE,FALSE,FALSE,2730,Cold,1,690,718.125,FAST,5,he,had,intended to,put,on,into,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,FALSE,7724.88,20.5EDN,2880,7290,11564.62,2730,3854.88,434.88,3,-Q -GP,-Q,-GP,8247.63,3.916329169666026
20,6,20.6EDY_r1.wav,690,801.88,4761.88,FALSE,FALSE,TRUE,3270,Cold,1,690,718.125,FAST,6,she,had,decided to,put,on,onto,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,FALSE,TRUE,8421.88,20.6EDY,3000,7620,13832.25,3270,4761.88,801.88,3,-Q +GP,-Q,+GP,8421.88,3.9254090490399443
20,7,20.7EQY_r1.wav,570,951.88,4761.88,FALSE,TRUE,TRUE,3240,Cold,1,570,718.125,FAST,7,he,had,wanted to,put,on,onto,from,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,TRUE,10521.88,20.7EQY,3690,9570,15306.12,3240,4761.88,951.88,3,+Q +GP,+Q,+GP,10521.88,4.022093344445078
20,8,20.8EQY_r1.wav,600,785.12,4535.12,FALSE,TRUE,TRUE,3150,Cold,1,600,718.125,FAST,8,she,had,planned to,put,in,onto,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,TRUE,9665.12,20.8EQY,3360,8880,13832.25,3150,4535.12,785.12,3,+Q +GP,+Q,+GP,9665.12,3.9852072505026266
20,9,20.9EQN_r1.wav,630,755.12,4535.12,FALSE,TRUE,FALSE,3150,Cold,1,630,718.125,FAST,9,she,had,intended to,stick,in,onto,of,20,F,3,1,1,4,Summer,WEDNESDAY,1500,7/25,FALSE,TRUE,FALSE,10835.12,20.9EQN,3150,10080,15532.88,3150,4535.12,755.12,3,+Q -GP,+Q,-GP,10835.12,4.034833725535785
201,1,201.1EDN_r1.wav,990,385.38,5215.38,FALSE,FALSE,FALSE,3840,Cold,1,990,793.125,FAST,1,he,had,intended to,cram,in,into,of,201,F,3,2,0,3,Fall,WEDNESDAY,1200,11/14,FALSE,FALSE,FALSE,2095.38,201.1EDN,6780,1710,9183.62,3840,5215.38,385.38,3,-Q -GP,-Q,-GP,2095.38,3.3212627943370823
